ID	Gene_Title	Gene_Symbol	ENTREZ_GENE_ID
220371_s_at	solute carrier family 12 (potassium/chloride transporters); member 9	SLC12A9	56996
220372_at	chromosome 21 open reading frame 55	C21orf55	54943
220373_at	dachsous 2 (Drosophila)	DCHS2	54798
220374_at	BTB (POZ) domain containing 5	BTBD5	54813
220375_s_at			
220376_at	leucine rich repeat containing 19	LRRC19	64922
220377_at	family with sequence similarity 30; member A	FAM30A	29064
220378_at	t-complex 11 (mouse)	TCP11	6954
220379_at	fascin homolog 3; actin-bundling protein; testicular (Strongylocentrotus purpuratus)	FSCN3	29999
220380_at	deoxyribonuclease II beta	DNASE2B	58511
220381_at	Rho GTPase activating protein 28	ARHGAP28	79822
220382_s_at	Rho GTPase activating protein 28	ARHGAP28	79822
220383_at	ATP-binding cassette; sub-family G (WHITE); member 5 (sterolin 1)	ABCG5	64240
220384_at	thioredoxin domain containing 3 (spermatozoa)	TXNDC3	51314
220385_at	junctophilin 2	JPH2	57158
220386_s_at	echinoderm microtubule associated protein like 4	EML4	27436
220387_s_at	HERV-H LTR-associating 3	HHLA3	11147
220388_at	fer-1-like 4 (C. elegans)	FER1L4	80307
220389_at	coiled-coil domain containing 81	CCDC81	60494
220390_at	ATP/GTP binding protein-like 2	AGBL2	79841
220391_at	zinc finger and BTB domain containing 3	ZBTB3	79842
220392_at	early B-cell factor 2	EBF2	64641
220393_at	glutamate-ammonia ligase (glutamine synthetase) domain containing 1	GLULD1	51557
220394_at	fibroblast growth factor 20	FGF20	26281
220395_at	DnaJ (Hsp40) homolog; subfamily A; member 4	DNAJA4	55466
220396_at			
220397_at	Mdm4; transformed 3T3 cell double minute 1; p53 binding protein (mouse)	MDM1	56890
220398_at	N-acetylglucosamine-1-phosphate transferase; alpha and beta subunits	GNPTAB	79158
220399_at	hypothetical protein FLJ22639 /// hypothetical protein LOC728686	FLJ22639 /// LOC728686	728686 /// 79854
220400_at	vacuolar protein sorting 13 homolog B (yeast)	VPS13B	157680
220401_at	hypothetical protein FLJ21369	FLJ21369	79860
220402_at	p53-regulated apoptosis-inducing protein 1	P53AIP1	63970
220403_s_at	p53-regulated apoptosis-inducing protein 1	P53AIP1	63970
220404_at	G protein-coupled receptor 97	GPR97	222487
220405_at	syntrophin; gamma 1	SNTG1	54212
220406_at	transforming growth factor; beta 2	TGFB2	7042
220407_s_at	transforming growth factor; beta 2	TGFB2	7042
220408_x_at	family with sequence similarity 48; member A	FAM48A	55578
220409_at	calmodulin regulated spectrin-associated protein 1	CAMSAP1	157922
220410_s_at	F-box and leucine-rich repeat protein 11	FBXL11	22992
220411_x_at	podocan-like 1	PODNL1	79883
220412_x_at	potassium channel; subfamily K; member 7	KCNK7	10089
220413_at	solute carrier family 39 (zinc transporter); member 2	SLC39A2	29986
220414_at	calmodulin-like 5	CALML5	51806
220415_at	TNNI3 interacting kinase	TNNI3K	51086
220416_at	ATPase; Class I; type 8B; member 4	ATP8B4	79895
220417_s_at	THAP domain containing 4 /// similar to THAP domain-containing protein 4	THAP4 /// LOC728944	51078 /// 728944
220418_at	intraflagellar transport 52 homolog (Chlamydomonas) /// ubiquitin associated and SH3 domain containing; A	IFT52 /// UBASH3A	51098 /// 53347
220419_s_at	ubiquitin specific peptidase 25	USP25	29761
220420_at	lectin; mannose-binding; 1 like	LMAN1L	79748
220421_at	butyrophilin-like 8 /// similar to Butyrophilin-like protein 8 precursor	BTNL8 /// LOC653117	653117 /// 79908
220422_at	ubiquilin 3	UBQLN3	50613
220423_at	phospholipase A2; group IID	PLA2G2D	26279
220424_at	nephrosis 2; idiopathic; steroid-resistant (podocin)	NPHS2	7827
220425_x_at	ropporin; rhophilin associated protein 1B	ROPN1B	152015
220426_at	chromosome 20 open reading frame 195	C20orf195	79025
220427_at	obscurin; cytoskeletal calmodulin and titin-interacting RhoGEF	OBSCN	84033
220428_at	CD207 molecule; langerin	CD207	50489
220429_at	N-deacetylase/N-sulfotransferase (heparan glucosaminyl) 3	NDST3	9348
220430_at	glycine/arginine rich protein 1	GRRP1	79927
220431_at	transmembrane protease; serine 11E /// similar to transmembrane protease; serine 11E	TMPRSS11E /// LOC729884	28983 /// 729884
220432_s_at	cytochrome P450; family 39; subfamily A; polypeptide 1	CYP39A1	51302
220433_at	proline rich Gla (G-carboxyglutamic acid) 3 (transmembrane)	PRRG3	79057
220434_at	aarF domain containing kinase 4	ADCK4	79934
220435_at	solute carrier family 30; member 10	SLC30A10	55532
220436_at	similar to cell recognition molecule CASPR3	RP11-138L21.1	389722
220437_at	hepatocellular carcinoma-associated gene TD26	LOC55908	55908
220438_at	glutaminyl-peptide cyclotransferase-like	QPCTL	54814
220439_at	Ras and Rab interactor 3	RIN3	79890
220440_at	lectin; galactoside-binding; soluble; 13 (galectin 13)	LGALS13	29124
220441_at	hypothetical protein FLJ13236	FLJ13236	79962
220442_at	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 4 (GalNAc-T4)	GALNT4	8693
220443_s_at	ventral anterior homeobox 2	VAX2	25806
220444_at	zinc finger protein 557	ZNF557	79230
220445_s_at	CSAG family; member 2	CSAG2	9598
220446_s_at	carbohydrate (N-acetylglucosamine 6-O) sulfotransferase 4	CHST4	10164
220447_at	histamine receptor H3	HRH3	11255
220448_at	potassium channel; subfamily K; member 12	KCNK12	56660
220449_at	hypothetical protein MGC5566	MGC5566	79015
220450_at	hypothetical LOC646593	LOC646593	646593
220451_s_at	baculoviral IAP repeat-containing 7 (livin)	BIRC7	79444
220452_x_at	Cat eye syndrome chromosome region; candidate 7	CECR7	27438
220453_at	PQ loop repeat containing 2	PQLC2	54896
220454_s_at	sema domain; transmembrane domain (TM); and cytoplasmic domain; (semaphorin) 6A	SEMA6A	57556
220455_at	solute carrier family 16; member 8 (monocarboxylic acid transporter 3)	SLC16A8	23539
220456_at	serine palmitoyltransferase; long chain base subunit 3	SPTLC3	55304
220457_at	sterile alpha motif domain containing 4B	SAMD4B	55095
220458_at	FLJ10246	FLJ10246	55104
220459_at	MCM3 minichromosome maintenance deficient 3 (S. cerevisiae) associated protein antisense	MCM3APAS	114044
220460_at	solute carrier organic anion transporter family; member 1C1	SLCO1C1	53919
220461_at	pecanex-like 2 (Drosophila)	PCNXL2	80003
220462_at	TGF-beta induced apoptosis protein 2	TAIP-2	80034
220463_at	transient receptor potential cation channel; subfamily M; member 3	TRPM3	80036
220464_at	MCF.2 cell line derived transforming sequence-like	MCF2L	23263
220465_at	hypothetical protein FLJ12355	FLJ12355	80054
220466_at	coiled-coil domain containing 15	CCDC15	80071
220467_at	hypothetical protein FLJ21272	FLJ21272	80100
220468_at	ADP-ribosylation factor-like 14	ARL14	80117
220469_at	coatomer protein complex; subunit epsilon	COPE	11316
220470_at	blocked early in transport 1 homolog (S. cerevisiae)-like	BET1L	51272
220471_s_at	myc target 1	MYCT1	80177
220472_at	zinc finger; CCHC domain containing 4	ZCCHC4	29063
220473_s_at	zinc finger; CCHC domain containing 4	ZCCHC4	29063
220474_at	solute carrier family 25 (mitochondrial oxodicarboxylate carrier); member 21	SLC25A21	89874
220475_at	solute carrier family 28 (sodium-coupled nucleoside transporter); member 3	SLC28A3	64078
220476_s_at	chromosome 1 open reading frame 183	C1orf183	55924
220477_s_at	chromosome 20 open reading frame 30	C20orf30	29058
220478_at	apolipoprotein L; 5	APOL5	80831
220479_at	PRO0132 protein	PRO0132	29034
220480_at	heart and neural crest derivatives expressed 2	HAND2	9464
220481_at	G protein-coupled receptor 75	GPR75	10936
220482_s_at	secretion regulating guanine nucleotide exchange factor	SERGEF	26297
220483_s_at	ring finger protein 19	RNF19	25897
220484_at	mucolipin 3	MCOLN3	55283
220485_s_at	signal-regulatory protein gamma	SIRPG	55423
220486_x_at	transmembrane protein 164	TMEM164	84187
220487_at	syntrophin; gamma 2	SNTG2	54221
220488_s_at	breast carcinoma amplified sequence 3	BCAS3	54828
220489_s_at			
220490_at			
220491_at	hepcidin antimicrobial peptide	HAMP	57817
220492_s_at	otoferlin	OTOF	9381
220493_at	doublesex and mab-3 related transcription factor 1	DMRT1	1761
220494_s_at			
220495_s_at	chromosome 5 open reading frame 14	C5orf14	79770
220496_at	C-type lectin domain family 1; member B	CLEC1B	51266
220497_at	zinc finger protein 214	ZNF214	7761
220498_at	actin-like 7B	ACTL7B	10880
220499_at	fibronectin type III domain containing 8	FNDC8	54752
220500_s_at	RAB; member of RAS oncogene family-like 2B /// RAB; member of RAS oncogene family-like 2A	RABL2B /// RABL2A	11158 /// 11159
220501_at	actin-like 7A	ACTL7A	10881
220502_s_at	solute carrier family 13 (sodium/sulfate symporters); member 1	SLC13A1	6561
220503_at	solute carrier family 13 (sodium/sulfate symporters); member 1	SLC13A1	6561
220504_at	keratocan	KERA	11081
220505_at	chromosome 9 open reading frame 53	C9orf53	51198
220506_at	guanylate cyclase 1; soluble; beta 2	GUCY1B2	2974
220507_s_at	ureidopropionase; beta	UPB1	51733
220508_at	T-complex protein 1	CESK1	150160
220509_at	RNA binding motif protein 26	RBM26	64062
220510_at	Rh family; B glycoprotein	RHBG	57127
220511_s_at	deleted in liver cancer 1	DLC1	10395
220512_at	deleted in liver cancer 1	DLC1	10395
220513_at	chromosome 6 open reading frame 148	C6orf148	80759
220514_at	PRO0943		
220515_at	dual specificity phosphatase 21	DUSP21	63904
220516_at	zinc finger and SCAN domain containing 2	ZSCAN2	54993
220517_at	vacuolar protein sorting 13 homolog C (S. cerevisiae)	VPS13C	54832
220518_at	ABI gene family; member 3 (NESH) binding protein	ABI3BP	25890
220519_s_at	lens intrinsic membrane protein 2; 19kDa	LIM2	3982
220520_s_at	nucleoporin 62kDa C-terminal like	NUP62CL	54830
220521_s_at	ATG16 autophagy related 16-like 1 (S. cerevisiae)	ATG16L1	55054
220522_at	crumbs homolog 1 (Drosophila)	CRB1	23418
220523_at	EF-hand domain (C-terminal) containing 2	EFHC2	80258
220524_at	erythrocyte membrane protein band 4.1 like 4B	EPB41L4B	54566
220525_s_at	ancient ubiquitous protein 1	AUP1	550
220526_s_at	mitochondrial ribosomal protein L20 /// similar to mitochondrial ribosomal protein L20	MRPL20 /// LOC642393	55052 /// 642393
220527_at	mitochondrial ribosomal protein L20	MRPL20	55052
220528_at	vanin 3	VNN3	55350
220529_at	hypothetical protein FLJ11710	FLJ11710	79904
220530_at	hypothetical protein PRO2266	PRO2266	55389
220531_at	hypothetical protein FLJ14126	FLJ14126	79907
220532_s_at	transmembrane protein 176B	TMEM176B	28959
220533_at			
220534_at	tripartite motif-containing 48	TRIM48	79097
220535_at	family with sequence similarity 90; member A1	FAM90A1	55138
220536_at	chromosome 14 open reading frame 115	C14orf115	55237
220537_at	myotubularin related protein 8	MTMR8	55613
220538_at	adrenomedullin 2	ADM2	79924
220539_at	chromosome 10 open reading frame 92	C10orf92	54777
220540_at	potassium channel; subfamily K; member 15	KCNK15	60598
220541_at	matrix metallopeptidase 26	MMP26	56547
220542_s_at	palate; lung and nasal epithelium carcinoma associated	PLUNC	51297
220543_at	chromosome 21 open reading frame 62	C21orf62	56245
220544_at	testis-specific kinase substrate	TSKS	60385
220545_s_at	testis-specific kinase substrate	TSKS	60385
220546_at	hypothetical protein FLJ11783	FLJ11783	79951
220547_s_at	family with sequence similarity 35; member A	FAM35A	54537
220548_at	polycystic kidney disease (polycystin) and REJ homolog (sperm receptor for egg jelly homolog; sea urchin)	PKDREJ	10343
220549_at	similar to Fibrinogen silencer-binding protein /// similar to Fibrinogen silencer-binding protein	LOC728025 /// LOC730560	728025 /// 730560
220550_at	F-box protein 4	FBXO4	26272
220551_at	solute carrier family 17 (sodium-dependent inorganic phosphate cotransporter); member 6	SLC17A6	57084
220552_at	transient receptor potential cation channel; subfamily C; member 5	TRPC5	7224
220553_s_at	TAF13 RNA polymerase II; TATA box binding protein (TBP)-associated factor; 18kDa /// PRP39 pre-mRNA processing factor 39 homolog (S. cerevisiae)	TAF13 /// PRPF39	55015 /// 6884
220554_at	solute carrier family 22 (organic anion transporter); member 7	SLC22A7	10864
220555_s_at	PDZ domain containing 7	PDZD7	79955
220556_at	ATPase; (Na+)/K+ transporting; beta 4 polypeptide	ATP1B4	23439
220557_s_at	phosphofurin acidic cluster sorting protein 1	PACS1	55690
220558_x_at	tetraspanin 32	TSPAN32	10077
220559_at	engrailed homolog 1	EN1	2019
220560_at	chromosome 11 open reading frame 21	C11orf21	29125
220561_at	insulin-like growth factor 2 antisense	IGF2AS	51214
220562_at	cytochrome P450; family 2; subfamily W; polypeptide 1	CYP2W1	54905
220563_s_at	SH3 and multiple ankyrin repeat domains 1	SHANK1	50944
220564_at	chromosome 10 open reading frame 59	C10orf59	55328
220565_at	chemokine (C-C motif) receptor 10	CCR10	2826
220566_at	phosphoinositide-3-kinase; regulatory subunit 5; p101	PIK3R5	23533
220567_at	IKAROS family zinc finger 2 (Helios)	IKZF2	22807
220568_at			
220569_at			
220570_at	resistin	RETN	56729
220571_at	PR domain containing 11	PRDM11	56981
220572_at	hypothetical protein DKFZp547G183	DKFZp547G183	55525
220573_at	kallikrein-related peptidase 14	KLK14	43847
220574_at	sema domain; transmembrane domain (TM); and cytoplasmic domain; (semaphorin) 6D	SEMA6D	80031
220575_at	family with sequence similarity 106; member A	FAM106A	80039
220576_at	GPI deacylase	PGAP1	80055
220577_at	GTPase; very large interferon inducible 1	GVIN1	387751
220578_at	ADAMTS-like 4	ADAMTSL4	54507
220579_at	hypothetical protein FLJ14100	FLJ14100	80093
220580_at	bicaudal C homolog 1 (Drosophila)	BICC1	80114
220581_at	chromosome 6 open reading frame 97	C6orf97	80129
220582_at			
220583_at	hypothetical protein FLJ22596	FLJ22596	80156
220584_at	hypothetical protein FLJ22184	FLJ22184	80164
220585_at	hexokinase domain containing 1	HKDC1	80201
220586_at	chromodomain helicase DNA binding protein 9	CHD9	80205
220587_s_at	G protein beta subunit-like	GBL	64223
220588_at	breast carcinoma amplified sequence 4	BCAS4	55653
220589_s_at	integrin alpha FG-GAP repeat containing 2	ITFG2	55846
220590_at	integrin alpha FG-GAP repeat containing 2	ITFG2	55846
220591_s_at	EF-hand domain (C-terminal) containing 2	EFHC2	80258
220592_at	coiled-coil domain containing 40	CCDC40	55036
220593_s_at	coiled-coil domain containing 40	CCDC40	55036
220594_at	O-linked N-acetylglucosamine (GlcNAc) transferase (UDP-N-acetylglucosamine:polypeptide-N-acetylglucosaminyl transferase)	OGT	8473
220595_at	PDZ domain containing RING finger 4	PDZRN4	29951
220596_at	G patch domain containing 4	GPATCH4	54865
220597_s_at	ADP-ribosylation-like factor 6 interacting protein 4	ARL6IP4	51329
220598_at	caspase recruitment domain family; member 14	CARD14	79092
220599_s_at	caspase recruitment domain family; member 14	CARD14	79092
220600_at	transmembrane protein 103	TMEM103	54859
220601_at	chromosome 16 open reading frame 70	C16orf70	80262
220602_s_at	hypothetical protein FLJ22795 /// hypothetical protein FLJ90297 /// LOC388161	FLJ22795 /// LOC388152 /// LOC388161	388152 /// 388161 /// 80154
220603_s_at	multiple C2 domains; transmembrane 2	MCTP2	55784
220604_x_at	formiminotransferase cyclodeaminase	FTCD	10841
220605_s_at	sirtuin (silent mating type information regulation 2 homolog) 2 (S. cerevisiae)	SIRT2	22933
220606_s_at	chromosome 17 open reading frame 48	C17orf48	56985
220607_x_at	TH1-like (Drosophila)	TH1L	51497
220608_s_at			
220609_at	hypothetical protein LOC202181	LOC202181	202181
220610_s_at	leucine rich repeat (in FLII) interacting protein 2	LRRFIP2	9209
220611_at	disabled homolog 1 (Drosophila)	DAB1	1600
220612_at	Chromosome 3 open reading frame 26	C3orf26	84319
220613_s_at	synaptotagmin-like 2	SYTL2	54843
220614_s_at	chromosome 6 open reading frame 103	C6orf103	79747
220615_s_at	male sterility domain containing 1	MLSTD1	55711
220616_at			
220617_s_at	zinc finger protein 532	ZNF532	55205
220618_s_at	zinc finger; CW type with PWWP domain 1	ZCWPW1	55063
220619_at	Chromodomain helicase DNA binding protein 7	CHD7	55636
220620_at	cysteine-rich C-terminal 1	CRCT1	54544
220621_at	forkhead box E3	FOXE3	2301
220622_at	leucine rich repeat containing 31	LRRC31	79782
220623_s_at	testis specific; 10	TSGA10	80705
220624_s_at	E74-like factor 5 (ets domain transcription factor)	ELF5	2001
220625_s_at	E74-like factor 5 (ets domain transcription factor)	ELF5	2001
220626_at	serpin peptidase inhibitor; clade A (alpha-1 antiproteinase; antitrypsin); member 10	SERPINA10	51156
220627_at	cystatin 8 (cystatin-related epididymal specific)	CST8	10047
220628_s_at	sidekick homolog 2 (chicken)	SDK2	54549
220629_at	KCNQ1 downstream neighbor	KCNQ1DN	55539
220630_s_at	chitinase; acidic	CHIA	27159
220631_at	O-sialoglycoprotein endopeptidase-like 1	OSGEPL1	64172
220632_s_at	protein-O-mannosyltransferase 2	POMT2	29954
220633_s_at	heterochromatin protein 1; binding protein 3	HP1BP3	50809
220634_at	T-box 4	TBX4	9496
220635_at	psoriasis susceptibility 1 candidate 2	PSORS1C2	170680
220636_at	dynein; axonemal; intermediate chain 2	DNAI2	64446
220637_at	family with sequence similarity 124B	FAM124B	79843
220638_s_at	Cas-Br-M (murine) ecotropic retroviral transforming sequence c	CBLC	23624
220639_at	transmembrane 4 L six family member 20	TM4SF20	79853
220640_at	casein kinase 1; gamma 1	CSNK1G1	53944
220641_at	NADPH oxidase; EF-hand calcium binding domain 5	NOX5	79400
220642_x_at	G protein-coupled receptor 89A /// similar to G protein-coupled receptor 89 /// similar to G protein-coupled receptor 89	GPR89A /// LOC653519 /// LOC728932	51463 /// 653519 /// 728932
220643_s_at	Fas apoptotic inhibitory molecule	FAIM	55179
220644_at			
220645_at	family with sequence similarity 55; member D	FAM55D	54827
220646_s_at	killer cell lectin-like receptor subfamily F; member 1	KLRF1	51348
220647_s_at	coiled-coil-helix-coiled-coil-helix domain containing 8	CHCHD8	51287
220648_at	adenosine deaminase; RNA-specific; B2 (RED2 homolog rat)	ADARB2	105
220649_at	MRNA; cDNA DKFZp667G0318 (from clone DKFZp667G0318)		
220650_s_at	solute carrier family 9 (sodium/hydrogen exchanger); member 5	SLC9A5	6553
220651_s_at	MCM10 minichromosome maintenance deficient 10 (S. cerevisiae)	MCM10	55388
220652_at	kinesin family member 24	KIF24	55265
220653_at	zinc finger; imprinted 2	ZIM2	23619
220654_at	pancreatic polypeptide 2	PPY2	23614
220655_at	TNFAIP3 interacting protein 3	TNIP3	79931
220656_at			
220657_at	kelch-like 11 (Drosophila)	KLHL11	55175
220658_s_at	aryl hydrocarbon receptor nuclear translocator-like 2	ARNTL2	56938
220659_s_at	chromosome 7 open reading frame 43	C7orf43	55262
220660_at	chromosome 9 open reading frame 27	C9orf27	58483
220661_s_at	zinc finger protein 692	ZNF692	55657
220662_s_at	hairy/enhancer-of-split related with YRPW motif-like	HEYL	26508
220663_at	interleukin 1 receptor accessory protein-like 1	IL1RAPL1	11141
220664_at	small proline-rich protein 2C	SPRR2C	6702
220665_at	leucine zipper protein 4	LUZP4	51213
220666_at			
220667_at			
220668_s_at	DNA (cytosine-5-)-methyltransferase 3 beta	DNMT3B	1789
220669_at	OTU domain containing 4	OTUD4	54726
220670_at			
220671_at	CCR4 carbon catabolite repression 4-like (S. cerevisiae)	CCRN4L	25819
220672_at	KIAA1622	KIAA1622	57718
220673_s_at	KIAA1622	KIAA1622	57718
220674_at	hypothetical protein FLJ22814	FLJ22814	79978
220675_s_at	patatin-like phospholipase domain containing 3	PNPLA3	80339
220676_at	ADAM metallopeptidase with thrombospondin type 1 motif; 8	ADAMTS8	11095
220677_s_at	ADAM metallopeptidase with thrombospondin type 1 motif; 8	ADAMTS8	11095
220678_at	Hypothetical protein FLJ20712	FLJ20712	55025
220679_s_at	cadherin 7; type 2	CDH7	1005
220680_at	ribonucleoprotein; PTB-binding 2	RAVER2	55225
220681_at	chromosome 22 open reading frame 26	C22orf26	55267
220682_s_at			
220683_at	retinol dehydrogenase 8 (all-trans)	RDH8	50700
220684_at	T-box 21	TBX21	30009
220685_at	family with sequence similarity 120C	FAM120C	54954
220686_s_at	piwi-like 2 (Drosophila)	PIWIL2	55124
220687_at			
220688_s_at	mRNA turnover 4 homolog (S. cerevisiae)	MRT4	51154
220689_at			
220690_s_at	dehydrogenase/reductase (SDR family) member 7B	DHRS7B	25979
220691_at	Transmembrane protein 23	TMEM23	259230
220692_at	DNA directed RNA polymerase II polypeptide J-related gene	POLR2J2	246721
220693_at	HSPC048 protein	HSPC048	29061
220694_at	DDEF1 intronic transcript 1	DDEF1IT1	29065
220695_at			
220696_at	PRO0478 protein	PRO0478	29048
220697_at	Hypothetical LOC643749	LOC643749	643749
220698_at	hypothetical protein MGC4294	MGC4294	79160
220699_s_at			
220700_at	WD repeat domain 37	WDR37	22884
220701_at			
220702_at			
220703_at	chromosome 10 open reading frame 110	C10orf110	55853
220704_at	IKAROS family zinc finger 1 (Ikaros)	IKZF1	10320
220705_s_at	ADAM metallopeptidase with thrombospondin type 1 motif; 7	ADAMTS7	11173
220706_at	ADAM metallopeptidase with thrombospondin type 1 motif; 7	ADAMTS7	11173
220707_s_at	FAD-dependent oxidoreductase domain containing 2	FOXRED2	80020
220708_at			
220709_at	zinc finger protein 556	ZNF556	80032
220710_at	chromosome 15 open reading frame 28	C15orf28	80035
220711_at			
220712_at	chromosome 8 open reading frame 60	C8orf60	619426
220713_at	CDNA FLJ12345 fis; clone MAMMA1002294		
220714_at	PR domain containing 14	PRDM14	63978
220715_at	hypothetical protein FLJ12547	FLJ12547	80058
220716_at	hypothetical protein FLJ12595	FLJ12595	80060
220717_at	ADAM metallopeptidase with thrombospondin type 1 motif; 20	ADAMTS20	80070
220718_at	chromosome 15 open reading frame 34	C15orf34	80072
220719_at	hypothetical protein FLJ13769	FLJ13769	80079
220720_x_at	family with sequence similarity 128; member B	FAM128B	80097
220721_at	zinc finger protein 614	ZNF614	80110
220722_s_at	solute carrier family 5 (choline transporter); member 7	SLC5A7	60482
220723_s_at	hypothetical protein FLJ21511	FLJ21511	80157
220724_at	hypothetical protein FLJ21511	FLJ21511	80157
220725_x_at	Dynein; axonemal; heavy chain 3	DNAH3	55567
220726_at			
220727_at	potassium channel; subfamily K; member 10	KCNK10	54207
220728_at			
220729_at			
220730_at	hypothetical protein FLJ12986 /// hypothetical LOC642533	FLJ12986 /// LOC642533	197319 /// 642533
220731_s_at	NECAP endocytosis associated 2	NECAP2	55707
220732_at	DEP domain containing 2	DEPDC2	80243
220733_at	solute carrier family 26 (sulfate transporter); member 1	SLC26A1	10861
220734_s_at	hypothetical protein MGC10334 /// hypothetical protein LOC727825	MGC10334 /// LOC727825	727825 /// 80772
220735_s_at	SUMO1/sentrin specific peptidase 7	SENP7	57337
220736_at	solute carrier family 19; member 3	SLC19A3	80704
220737_at	ribosomal protein S6 kinase; 90kDa; polypeptide 6	RPS6KA6	27330
220738_s_at	ribosomal protein S6 kinase; 90kDa; polypeptide 6	RPS6KA6	27330
220739_s_at	cyclin M3	CNNM3	26505
220740_s_at	solute carrier family 12 (potassium/chloride transporters); member 6	SLC12A6	9990
220741_s_at	pyrophosphatase (inorganic) 2 /// tripartite motif-containing 69	PPA2 /// TRIM69	140691 /// 27068
220742_s_at	N-glycanase 1	NGLY1	55768
220743_at			
220744_s_at	intraflagellar transport 122 homolog (Chlamydomonas)	IFT122	55764
220745_at	interleukin 19	IL19	29949
220746_s_at	ubiquitin interaction motif containing 1	UIMC1	51720
220747_at	HSPC072 protein	HSPC072	29075
220748_s_at	zinc finger protein 580	ZNF580	51157
220749_at	chromosome 10 open reading frame 68	C10orf68	79741
220750_s_at	leucine proline-enriched proteoglycan (leprecan) 1	LEPRE1	64175
220751_s_at	chromosome 5 open reading frame 4	C5orf4	10826
220752_at	erythrocyte transmembrane protein	LOC51145	51145
220753_s_at	crystallin; lambda 1	CRYL1	51084
220754_at	armadillo repeat containing 9	ARMC9	80210
220755_s_at	chromosome 6 open reading frame 48	C6orf48	50854
220756_s_at	G protein-coupled receptor 172B	GPR172B	55065
220757_s_at	UBX domain containing 1	UBXD1	80700
220758_s_at	roundabout homolog 4; magic roundabout (Drosophila)	ROBO4	54538
220759_at	family with sequence similarity 12; member B (epididymal)	FAM12B	64184
220760_x_at	zinc finger protein 665	ZNF665	79788
220761_s_at	TAO kinase 3	TAOK3	51347
220762_s_at	guanine nucleotide binding protein (G protein); beta polypeptide 1-like	GNB1L	54584
220763_at	heat shock 70kDa protein 12A	HSPA12A	259217
220764_at	protein phosphatase 4; regulatory subunit 2	PPP4R2	151987
220765_s_at	LIM and senescent cell antigen-like domains 2	LIMS2	55679
220766_at	B-cell translocation gene 4	BTG4	54766
220767_at			
220768_s_at	casein kinase 1; gamma 3	CSNK1G3	1456
220769_s_at	WD repeat domain 78	WDR78	79819
220770_s_at	transposon-derived Buster3 transposase-like	LOC63920	63920
220771_at	melanoma antigen	LOC51152	51152
220772_at	blepharophimosis; epicanthus inversus and ptosis; candidate 1	BPESC1	60467
220773_s_at	gephyrin	GPHN	10243
220774_at	dymeclin	DYM	54808
220775_s_at	UEV and lactate/malate dehyrogenase domains	UEVLD	55293
220776_at	potassium inwardly-rectifying channel; subfamily J; member 14	KCNJ14	3770
220777_at	kinesin family member 13A	KIF13A	63971
220778_x_at	sema domain; transmembrane domain (TM); and cytoplasmic domain; (semaphorin) 6B	SEMA6B	10501
220779_at	peptidyl arginine deiminase; type III	PADI3	51702
220780_at	phospholipase A2; group III	PLA2G3	50487
220781_at	deleted in esophageal cancer 1	DEC1	50514
220782_x_at	kallikrein-related peptidase 12	KLK12	43849
220783_at	matrix metallopeptidase 27	MMP27	64066
220784_s_at	urotensin 2	UTS2	10911
220785_at	urotensin 2	UTS2	10911
220786_s_at	solute carrier family 38; member 4	SLC38A4	55089
220787_at			
220788_s_at	ring finger protein 31	RNF31	55072
220789_s_at	transforming growth factor beta regulator 4	TBRG4	9238
220790_s_at	membrane-spanning 4-domains; subfamily A; member 5	MS4A5	64232
220791_x_at	sodium channel; voltage-gated; type XI; alpha	SCN11A	11280
220792_at	PR domain containing 5	PRDM5	11107
220793_at	sarcoma antigen 1	SAGE1	55511
220794_at	gremlin 2; cysteine knot superfamily; homolog (Xenopus laevis)	GREM2	64388
220795_s_at	likely ortholog of rat brain-enriched guanylate kinase-associated protein	KIAA1446	57596
220796_x_at	solute carrier family 35; member E1	SLC35E1	79939
220797_at	methyltransferase 10 domain containing	METT10D	79066
220798_x_at	plasticity-related gene 2	PRG2	79948
220799_at	glial cells missing homolog 2 (Drosophila)	GCM2	9247
220800_s_at	tropomodulin 3 (ubiquitous)	TMOD3	29766
220801_s_at	hydroxyacid oxidase 2 (long chain)	HAO2	51179
220802_at	potassium voltage-gated channel; subfamily H (eag-related); member 4	KCNH4	23415
220803_at	STAM binding protein-like 1	STAMBPL1	57559
220804_s_at	tumor protein p73	TP73	7161
220805_at	histamine receptor H2	HRH2	3274
220806_x_at	guanine nucleotide binding protein (G protein); gamma 13	GNG13	51764
220807_at	hemoglobin; theta 1 /// hemoglobin; theta 1	HBQ1	3049
220808_at	Theg homolog (mouse)	THEG	51298
220809_at	hypothetical protein FLJ14327	FLJ14327	79972
220810_at	chloride channel; calcium activated; family member 3	CLCA3	9629
220811_at	proteoglycan 3	PRG3	10394
220812_s_at	HERV-H LTR-associating 2	HHLA2	11148
220813_at	cysteinyl leukotriene receptor 2	CYSLTR2	57105
220814_at			
220815_at	catenin (cadherin-associated protein); alpha 3	CTNNA3	29119
220816_at	endothelial differentiation; lysophosphatidic acid G-protein-coupled receptor; 7	EDG7	23566
220817_at	transient receptor potential cation channel; subfamily C; member 4	TRPC4	7223
220818_s_at	transient receptor potential cation channel; subfamily C; member 4	TRPC4	7223
