ID	Gene_Title	Gene_Symbol	ENTREZ_GENE_ID
220157_x_at	pleckstrin homology domain containing; family A member 8 pseudogene 1	PLEKHA8P1	51054
220158_at	lectin; galactoside-binding; soluble; 14	LGALS14	56891
220159_at	ATP-binding cassette; sub-family A (ABC1); member 11; pseudogene	ABCA11P	79963
220160_s_at	kaptin (actin binding protein)	KPTN	11133
220161_s_at	erythrocyte membrane protein band 4.1 like 4B	EPB41L4B	54566
220162_s_at	caspase recruitment domain family; member 9 /// DNL-type zinc finger	CARD9 /// DNLZ	64170 /// 728489
220163_s_at	hair growth associated	HR	55806
220164_s_at	F-box protein 40	FBXO40	51725
220165_at	INO80 complex subunit D	INO80D	54891
220166_at	cyclin M1	CNNM1	26507
220167_s_at	TP53 target 3 /// TP53 target 3B /// TP53 target 3C /// TP53 target 3D	TP53TG3 /// TP53TG3B /// TP53TG3C /// TP53TG3D	24150 /// 653550 /// 729264 /// 729355
220168_at	cancer susceptibility candidate 1	CASC1	55259
220169_at	transmembrane protein 156	TMEM156	80008
220170_at	four and a half LIM domains 5	FHL5	9457
220171_x_at	GPALPP motifs containing 1	GPALPP1	55425
220172_at	DDB1 and CUL4 associated factor 17	DCAF17	80067
220173_at	coiled-coil domain containing 176	CCDC176	80127
220174_at	leucine rich repeat containing 8 family; member E	LRRC8E	80131
220175_s_at	COBW domain containing 1 /// COBW domain containing 2 /// COBW domain containing 3 /// COBW domain containing 5 /// COBW domain containing 6 /// COBW domain containing 7 /// putative COBW domain-containing protein 7-like	CBWD1 /// CBWD2 /// CBWD3 /// CBWD5 /// CBWD6 /// CBWD7 /// LOC101060578	55871 /// 150472 /// 220869 /// 445571 /// 644019 /// 728013 /// 101060578
220176_at	nucleotide binding protein-like	NUBPL	80224
220177_s_at	transmembrane protease; serine 3	TMPRSS3	64699
220178_at	major facilitator superfamily domain containing 12	MFSD12	126321
220179_at	dipeptidase 3	DPEP3	64180
220180_at	coiled-coil domain containing 68	CCDC68	80323
220181_x_at	solute carrier family 30 (zinc transporter); member 5	SLC30A5	64924
220182_at	solute carrier family 25 (mitochondrial carrier; phosphate carrier); member 23	SLC25A23	79085
220183_s_at	nudix (nucleoside diphosphate linked moiety X)-type motif 6	NUDT6	11162
220184_at	Nanog homeobox	NANOG	79923
220185_at	spectrin; beta; non-erythrocytic 4	SPTBN4	57731
220186_s_at	cadherin-related family member 2	CDHR2	54825
220187_at	STEAP family member 4	STEAP4	79689
220188_at	junctophilin 3	JPH3	57338
220189_s_at	mannosyl (alpha-1;3-)-glycoprotein beta-1;4-N-acetylglucosaminyltransferase; isozyme B	MGAT4B	11282
220190_s_at	general transcription factor IIA; 1-like /// STON1-GTF2A1L readthrough	GTF2A1L /// STON1-GTF2A1L	11036 /// 286749
220191_at	gastrokine 1	GKN1	56287
220192_x_at	SAM pointed domain containing ETS transcription factor	SPDEF	25803
220193_at	SH3 domain containing 21	SH3D21	79729
220194_at	NOP2/Sun domain family; member 7	NSUN7	79730
220195_at	methyl-CpG binding domain protein 5	MBD5	55777
220196_at	mucin 16; cell surface associated	MUC16	94025
220197_at	ATPase; H+ transporting; lysosomal V0 subunit a4	ATP6V0A4	50617
220198_s_at	eukaryotic translation initiation factor 5A2	EIF5A2	56648
220199_s_at	axin interactor; dorsalization associated	AIDA	64853
220200_s_at	SET domain containing (lysine methyltransferase) 8	SETD8	387893
220201_at	ring finger and CCCH-type domains 2	RC3H2	54542
220202_s_at	ring finger and CCCH-type domains 2	RC3H2	54542
220203_at	bone morphogenetic protein 8a	BMP8A	353500
220204_s_at	bone morphogenetic protein 8a	BMP8A	353500
220205_at	transmembrane phosphatase with tensin homology	TPTE	7179
220206_at	zinc finger; MYM-type 1	ZMYM1	79830
220207_at	Yip1 interacting factor homolog B (S. cerevisiae)	YIF1B	90522
220208_at	ADAM metallopeptidase with thrombospondin type 1 motif; 13	ADAMTS13	11093
220209_at	peptide YY; 2 (pseudogene)	PYY2	23615
220210_at	cholinergic receptor; nicotinic; alpha 10 (neuronal)	CHRNA10	57053
220211_at	uncharacterized LOC79857	FLJ13224	79857
220212_s_at	thyroid adenoma associated	THADA	63892
220213_at	teashirt zinc finger homeobox 2	TSHZ2	128553
220214_at	zinc finger protein 215	ZNF215	7762
220215_at	zinc finger protein 669	ZNF669	79862
220216_at	chromosome 8 open reading frame 44	C8orf44	56260
220217_x_at	sperm protein associated with the nucleus; X-linked; family member A1 /// SPANX family; member A2 /// SPANX family; member C	SPANXA1 /// SPANXA2 /// SPANXC	30014 /// 64663 /// 728712
220218_at	spermatogenesis associated 6-like	SPATA6L	55064
220219_s_at	leucine rich repeat containing 37A /// leucine rich repeat containing 37; member A2 /// leucine rich repeat containing 37; member A3 /// leucine rich repeat containing 37; member A4; pseudogene	LRRC37A /// LRRC37A2 /// LRRC37A3 /// LRRC37A4P	9884 /// 55073 /// 374819 /// 474170
220220_at	leucine rich repeat containing 37; member A2 /// leucine rich repeat containing 37; member A4; pseudogene	LRRC37A2 /// LRRC37A4P	55073 /// 474170
220221_at	vacuolar protein sorting 13 homolog D (S. cerevisiae)	VPS13D	55187
220222_at	RBM12B antisense RNA 1	RBM12B-AS1	55472
220223_at	ATPase family; AAA domain containing 5	ATAD5	79915
220224_at	hydroxyacid oxidase (glycolate oxidase) 1	HAO1	54363
220225_at	iroquois homeobox 4	IRX4	50805
220226_at	transient receptor potential cation channel; subfamily M; member 8	TRPM8	79054
220227_at	cadherin 4; type 1; R-cadherin (retinal)	CDH4	1002
220228_at	adaptor-related protein complex 4; epsilon 1 subunit	AP4E1	23431
220229_s_at	adaptor-related protein complex 4; epsilon 1 subunit	AP4E1	23431
220230_s_at	cytochrome b5 reductase 2	CYB5R2	51700
220231_at	protein phosphatase 1; regulatory subunit 17	PPP1R17	10842
220232_at	stearoyl-CoA desaturase 5	SCD5	79966
220233_at	F-box protein 17	FBXO17	115290
220234_at	carbonic anhydrase VIII	CA8	767
220235_s_at	ligand dependent nuclear receptor interacting factor 1	LRIF1	55791
220236_at	pyruvate dehydrogenase phosphatase regulatory subunit	PDPR	55066
220237_at	autophagy related 3	ATG3	64422
220238_s_at	kelch-like family member 7	KLHL7	55975
220239_at	kelch-like family member 7	KLHL7	55975
220240_s_at	transmembrane and coiled-coil domains 3	TMCO3	55002
220241_at	transmembrane and coiled-coil domains 3	TMCO3	55002
220242_x_at	zinc finger protein 701	ZNF701	55762
220243_at	zinc finger and BTB domain containing 44	ZBTB44	29068
220244_at	long intergenic non-protein coding RNA 312	LINC00312	29931
220245_at	solute carrier family 45; member 2	SLC45A2	51151
220246_at	calcium/calmodulin-dependent protein kinase ID	CAMK1D	57118
220247_at	cancer susceptibility candidate 5	CASC5	57082
220248_x_at	NSFL1 (p97) cofactor (p47)	NSFL1C	55968
220249_at	hyaluronoglucosaminidase 4	HYAL4	23553
220250_at	zinc finger protein 286A	ZNF286A	57335
220251_at	digestive organ expansion factor homolog (zebrafish)	DIEXF	27042
220252_x_at	chromosome X open reading frame 21	CXorf21	80231
220253_s_at	low density lipoprotein receptor-related protein 12	LRP12	29967
220254_at	low density lipoprotein receptor-related protein 12	LRP12	29967
220255_at	Fanconi anemia; complementation group E	FANCE	2178
220256_s_at	3-oxoacid CoA transferase 2	OXCT2	64064
220257_x_at	nuclear RNA export factor 2 /// nuclear RNA export factor 2B	NXF2 /// NXF2B	56001 /// 728343
220258_s_at	WD repeat containing; antisense to TP53	WRAP53	55135
220259_at	pleckstrin homology domain containing; family H (with MyTH4 domain) member 3	PLEKHH3	79990
220260_at	TBC1 domain family; member 19	TBC1D19	55296
220261_s_at	zinc finger; DHHC-type containing 4	ZDHHC4	55146
220262_s_at	delta-like 2 homolog (Drosophila)	DLK2	65989
220263_at	SMAD5 antisense RNA 1	SMAD5-AS1	9597
220264_s_at	G protein-coupled receptor 107	GPR107	57720
220265_at	G protein-coupled receptor 107	GPR107	57720
220266_s_at	Kruppel-like factor 4 (gut)	KLF4	9314
220267_at	keratin 24	KRT24	192666
220268_at	adipogenesis associated; Mth938 domain containing	AAMDC	28971
220269_at	zinc finger; B-box domain containing	ZBBX	79740
220270_at	ring finger protein 17	RNF17	56163
220271_x_at	EF-hand calcium binding domain 6	EFCAB6	64800
220272_at	basonuclin 2	BNC2	54796
220273_at	interleukin 17B	IL17B	27190
220274_at	IQ motif containing with AAA domain 1	IQCA1	79781
220275_at	CUB and zona pellucida-like domains 1	CUZD1	50624
220276_at	RERG/RAS-like	RERGL	79785
220277_at	CXXC finger protein 4	CXXC4	80319
220278_at	lysine (K)-specific demethylase 4D	KDM4D	55693
220279_at	tripartite motif containing 17	TRIM17	51127
220280_s_at	ankyrin repeat and MYND domain containing 1	ANKMY1	51281
220281_at	solute carrier family 12 (sodium/potassium/chloride transporter); member 1	SLC12A1	6557
220282_at	RIC3 acetylcholine receptor chaperone	RIC3	79608
220283_at	HHIP-like 2	HHIPL2	79802
220284_at	dickkopf-like 1	DKKL1	27120
220285_at	abhydrolase domain containing 17B	ABHD17B	51104
220286_at	myotubularin related protein 10	MTMR10	54893
220287_at	ADAM metallopeptidase with thrombospondin type 1 motif; 9	ADAMTS9	56999
220288_at	myosin XVA	MYO15A	51168
220289_s_at	absent in melanoma 1-like	AIM1L	55057
220290_at	absent in melanoma 1-like	AIM1L	55057
220291_at	glycerophosphodiester phosphodiesterase domain containing 2	GDPD2	54857
220292_at	zinc finger and SCAN domain containing 32	ZSCAN32	54925
220293_at	catsper channel auxiliary subunit beta	CATSPERB	79820
220294_at	potassium channel; subfamily V; member 1	KCNV1	27012
220295_x_at	DEP domain containing 1	DEPDC1	55635
220296_at			
220297_at	BTB (POZ) domain containing 7	BTBD7	55727
220298_s_at	spermatogenesis associated 6	SPATA6	54558
220299_at	spermatogenesis associated 6	SPATA6	54558
220300_at	regulator of G-protein signaling 3	RGS3	5998
220301_at	coiled-coil domain containing 102B	CCDC102B	79839
220302_at	male germ cell-associated kinase	MAK	4117
220303_at	PDZ domain containing 3	PDZD3	79849
220304_s_at	cyclic nucleotide gated channel beta 3	CNGB3	54714
220305_at	mitochondrial antiviral signaling protein	MAVS	57506
220306_at	family with sequence similarity 46; member C	FAM46C	54855
220307_at	CD244 molecule; natural killer cell receptor 2B4	CD244	51744
220308_at	coiled-coil domain containing 19	CCDC19	25790
220309_at	tetratricopeptide repeat domain 22	TTC22	55001
220310_at	tubulin; alpha-like 3	TUBAL3	79861
220311_at	N-6 adenine-specific DNA methyltransferase 1 (putative)	N6AMT1	29104
220312_at	family with sequence similarity 83; member E	FAM83E	54854
220313_at	G protein-coupled receptor 88	GPR88	54112
220314_at	heat shock transcription factor family; X linked 1 /// heat shock transcription factor family; X linked 2	HSFX1 /// HSFX2	100130086 /// 100506164
220315_at	poly (ADP-ribose) polymerase family; member 11	PARP11	57097
220316_at	neuronal PAS domain protein 3	NPAS3	64067
220317_at	uncharacterized LOC101927965 /// lecithin retinol acyltransferase (phosphatidylcholine--retinol O-acyltransferase)	LOC101927965 /// LRAT	9227 /// 101927965
220318_at	epsin 3	EPN3	55040
220319_s_at	myosin regulatory light chain interacting protein	MYLIP	29116
220320_at	docking protein 3	DOK3	79930
220321_s_at	coiled-coil domain containing 121	CCDC121	79635
220322_at	interleukin 36; gamma	IL36G	56300
220323_at	cyclin N-terminal domain containing 2	CNTD2	79935
220324_at	long intergenic non-protein coding RNA 472	LINC00472	79940
220325_at	TAF7-like RNA polymerase II; TATA box binding protein (TBP)-associated factor; 50kDa	TAF7L	54457
220326_s_at	Rho guanine nucleotide exchange factor (GEF) 40	ARHGEF40	55701
220327_at	vestigial-like family member 3	VGLL3	389136
220328_at	polyhomeotic homolog 3 (Drosophila)	PHC3	80012
220329_s_at	required for meiotic nuclear division 1 homolog (S. cerevisiae)	RMND1	55005
220330_s_at	SAM domain; SH3 domain and nuclear localization signals 1	SAMSN1	64092
220331_at	cytochrome P450; family 46; subfamily A; polypeptide 1	CYP46A1	10858
220332_at	claudin 16	CLDN16	10686
220333_at	progestin and adipoQ receptor family member V	PAQR5	54852
220334_at	regulator of G-protein signaling 17	RGS17	26575
220335_x_at	carboxylesterase 3	CES3	23491
220336_s_at	glycoprotein VI (platelet)	GP6	51206
220337_at	neuroglobin	NGB	58157
220338_at	Ral GEF with PH domain and SH3 binding motif 2	RALGPS2	55103
220339_s_at	tryptase gamma 1	TPSG1	25823
220340_at	growth regulation by estrogen in breast cancer-like	GREB1L	80000
220341_s_at	chromosome 5 open reading frame 45	C5orf45	51149
220342_x_at	ER degradation enhancer; mannosidase alpha-like 3	EDEM3	80267
220343_at	phosphodiesterase 7B	PDE7B	27115
220344_at	chromosome 11 open reading frame 16	C11orf16	56673
220345_at	leucine rich repeat transmembrane neuronal 4	LRRTM4	80059
220346_at	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2-like	MTHFD2L	441024
220347_at	SMG6 nonsense mediated mRNA decay factor	SMG6	23293
220348_at	kelch-like family member 29	KLHL29	114818
220349_s_at	endo-beta-N-acetylglucosaminidase	ENGASE	64772
220350_at	zinc finger protein 235	ZNF235	9310
220351_at	atypical chemokine receptor 4	ACKR4	51554
220352_x_at	uncharacterized LOC645644	FLJ42627	645644
220353_at	family with sequence similarity 86; member C1	FAM86C1	55199
220354_at	MCF2L antisense RNA 1	MCF2L-AS1	100289410
220355_s_at	polybromo 1	PBRM1	55193
220356_at	corin; serine peptidase	CORIN	10699
220357_s_at	serum/glucocorticoid regulated kinase 2	SGK2	10110
220358_at	basic leucine zipper transcription factor; ATF-like 3	BATF3	55509
220359_s_at	cAMP-regulated phosphoprotein; 21kDa	ARPP21	10777
220360_at	THAP domain containing 9	THAP9	79725
220361_at	IQ motif containing H	IQCH	64799
220362_at	psoriasis susceptibility 1 candidate 1	PSORS1C1	170679
220363_s_at	engulfment and cell motility 2	ELMO2	63916
220364_at	EPB41L4A antisense RNA 2 (head to head)	EPB41L4A-AS2	54508
220365_at	allantoicase	ALLC	55821
220366_at	epididymal sperm binding protein 1	ELSPBP1	64100
220367_s_at	Sin3A-associated protein; 130kDa	SAP130	79595
220368_s_at	SMEK homolog 1; suppressor of mek1 (Dictyostelium)	SMEK1	55671
220369_at	SMEK homolog 1; suppressor of mek1 (Dictyostelium)	SMEK1	55671
220370_s_at	ubiquitin specific peptidase 36	USP36	57602
220371_s_at	solute carrier family 12; member 9	SLC12A9	56996
220372_at	DnaJ (Hsp40) homolog; subfamily C; member 28	DNAJC28	54943
220373_at	dachsous cadherin-related 2	DCHS2	54798
220374_at	kelch-like family member 28	KLHL28	54813
220375_s_at	chromosome 5 open reading frame 66	C5orf66	100996485
220376_at	leucine rich repeat containing 19	LRRC19	64922
220377_at	KIAA0125	KIAA0125	9834
220378_at	t-complex 11; testis-specific	TCP11	6954
220379_at	fascin actin-bundling protein 3; testicular	FSCN3	29999
220380_at	deoxyribonuclease II beta	DNASE2B	58511
220381_at	Rho GTPase activating protein 28	ARHGAP28	79822
220382_s_at	Rho GTPase activating protein 28	ARHGAP28	79822
220383_at	ATP-binding cassette; sub-family G (WHITE); member 5	ABCG5	64240
220384_at	NME/NM23 family member 8	NME8	51314
220385_at	junctophilin 2	JPH2	57158
220386_s_at	echinoderm microtubule associated protein like 4	EML4	27436
220387_s_at	HERV-H LTR-associating 3	HHLA3	11147
220388_at	fer-1-like family member 4; pseudogene (functional)	FER1L4	80307
220389_at	coiled-coil domain containing 81	CCDC81	60494
220390_at	ATP/GTP binding protein-like 2	AGBL2	79841
220391_at	zinc finger and BTB domain containing 3	ZBTB3	79842
220392_at	early B-cell factor 2	EBF2	64641
220393_at	lengsin; lens protein with glutamine synthetase domain	LGSN	51557
220394_at	fibroblast growth factor 20	FGF20	26281
220395_at	DnaJ (Hsp40) homolog; subfamily A; member 4	DNAJA4	55466
220396_at	solute carrier family 35; member E3	SLC35E3	55508
220397_at	Mdm1 nuclear protein homolog (mouse)	MDM1	56890
220398_at	N-acetylglucosamine-1-phosphate transferase; alpha and beta subunits	GNPTAB	79158
220399_at	long intergenic non-protein coding RNA 115	LINC00115	79854
220400_at	vacuolar protein sorting 13 homolog B (yeast)	VPS13B	157680
220401_at	uncharacterized protein FLJ21369	FLJ21369	79860
220402_at	tumor protein p53 regulated apoptosis inducing protein 1	TP53AIP1	63970
220403_s_at	tumor protein p53 regulated apoptosis inducing protein 1	TP53AIP1	63970
220404_at	G protein-coupled receptor 97	GPR97	222487
220405_at	syntrophin; gamma 1	SNTG1	54212
220406_at	transforming growth factor; beta 2	TGFB2	7042
220407_s_at	transforming growth factor; beta 2	TGFB2	7042
220408_x_at	suppressor of Ty 20 homolog (S. cerevisiae)	SUPT20H	55578
220409_at	calmodulin regulated spectrin-associated protein 1	CAMSAP1	157922
220410_s_at	calmodulin regulated spectrin-associated protein 1	CAMSAP1	157922
220411_x_at	podocan-like 1	PODNL1	79883
220412_x_at	potassium channel; subfamily K; member 7	KCNK7	10089
220413_at	solute carrier family 39 (zinc transporter); member 2	SLC39A2	29986
220414_at	calmodulin-like 5	CALML5	51806
220415_at	FPGT-TNNI3K readthrough /// TNNI3 interacting kinase	FPGT-TNNI3K /// TNNI3K	51086 /// 100526835
220416_at	ATPase; class I; type 8B; member 4	ATP8B4	79895
220417_s_at	THAP domain containing 4	THAP4	51078
220418_at	ubiquitin associated and SH3 domain containing A	UBASH3A	53347
220419_s_at	ubiquitin specific peptidase 25	USP25	29761
220420_at	lectin; mannose-binding; 1 like	LMAN1L	79748
220421_at	butyrophilin-like 8	BTNL8	79908
220422_at	ubiquilin 3	UBQLN3	50613
220423_at	phospholipase A2; group IID	PLA2G2D	26279
220424_at	nephrosis 2; idiopathic; steroid-resistant (podocin)	NPHS2	7827
220425_x_at	rhophilin associated tail protein 1B	ROPN1B	152015
220426_at	chromosome 20 open reading frame 195	C20orf195	79025
220427_at	obscurin; cytoskeletal calmodulin and titin-interacting RhoGEF	OBSCN	84033
220428_at	CD207 molecule; langerin	CD207	50489
220429_at	N-deacetylase/N-sulfotransferase (heparan glucosaminyl) 3	NDST3	9348
220430_at	family with sequence similarity 110; member D	FAM110D	79927
220431_at	transmembrane protease; serine 11E	TMPRSS11E	28983
220432_s_at	cytochrome P450; family 39; subfamily A; polypeptide 1	CYP39A1	51302
220433_at	proline rich Gla (G-carboxyglutamic acid) 3 (transmembrane)	PRRG3	79057
220434_at	aarF domain containing kinase 4	ADCK4	79934
220435_at	solute carrier family 30; member 10	SLC30A10	55532
220436_at	contactin associated protein-like 3 pseudogene 2	CNTNAP3P2	643827
220437_at	chromosome 19 open reading frame 80	C19orf80	55908
220438_at	glutaminyl-peptide cyclotransferase-like	QPCTL	54814
220439_at	Ras and Rab interactor 3	RIN3	79890
220440_at	lectin; galactoside-binding; soluble; 13	LGALS13	29124
220441_at	DnaJ (Hsp40) homolog; subfamily C; member 22	DNAJC22	79962
220442_at	polypeptide N-acetylgalactosaminyltransferase 4 /// POC1B-GALNT4 readthrough	GALNT4 /// POC1B-GALNT4	8693 /// 100528030
220443_s_at	ventral anterior homeobox 2	VAX2	25806
220444_at	zinc finger protein 557	ZNF557	79230
220445_s_at	CSAG family; member 2 /// CSAG family; member 3	CSAG2 /// CSAG3	389903 /// 102723547
220446_s_at	carbohydrate (N-acetylglucosamine 6-O) sulfotransferase 4	CHST4	10164
220447_at	histamine receptor H3	HRH3	11255
220448_at	potassium channel; subfamily K; member 12	KCNK12	56660
220449_at	long intergenic non-protein coding RNA 1260	LINC01260	79015
220450_at			
220451_s_at	baculoviral IAP repeat containing 7	BIRC7	79444
220452_x_at			
220453_at	PQ loop repeat containing 2	PQLC2	54896
220454_s_at	sema domain; transmembrane domain (TM); and cytoplasmic domain; (semaphorin) 6A	SEMA6A	57556
220455_at	solute carrier family 16 (monocarboxylate transporter); member 8	SLC16A8	23539
220456_at	serine palmitoyltransferase; long chain base subunit 3	SPTLC3	55304
220457_at	sterile alpha motif domain containing 4B	SAMD4B	55095
220458_at			
220459_at	MCM3AP antisense RNA 1	MCM3AP-AS1	114044
220460_at	solute carrier organic anion transporter family; member 1C1	SLCO1C1	53919
220461_at	pecanex-like 2 (Drosophila)	PCNXL2	80003
220462_at	cysteine-serine-rich nuclear protein 3	CSRNP3	80034
220463_at	transient receptor potential cation channel; subfamily M; member 3	TRPM3	80036
220464_at	MCF.2 cell line derived transforming sequence-like	MCF2L	23263
220465_at	CEBPA antisense RNA 1 (head to head)	CEBPA-AS1	80054
220466_at	coiled-coil domain containing 15	CCDC15	80071
220467_at			
220468_at	ADP-ribosylation factor-like 14	ARL14	80117
220469_at	coatomer protein complex; subunit epsilon	COPE	11316
220470_at	Bet1 golgi vesicular membrane trafficking protein-like	BET1L	51272
220471_s_at	myc target 1	MYCT1	80177
220472_at	zinc finger; CCHC domain containing 4	ZCCHC4	29063
220473_s_at	zinc finger; CCHC domain containing 4	ZCCHC4	29063
220474_at	solute carrier family 25 (mitochondrial oxoadipate carrier); member 21	SLC25A21	89874
220475_at	solute carrier family 28 (concentrative nucleoside transporter); member 3	SLC28A3	64078
220476_s_at	family with sequence similarity 212; member B /// uncharacterized LOC101928718	FAM212B /// LOC101928718	55924 /// 101928718
220477_s_at	transmembrane protein 230	TMEM230	29058
220478_at	apolipoprotein L; 5	APOL5	80831
220479_at	CPS1 intronic transcript 1 (non-protein coding)	CPS1-IT1	29034
220480_at	heart and neural crest derivatives expressed 2	HAND2	9464
220481_at	G protein-coupled receptor 75	GPR75	10936
220482_s_at	secretion regulating guanine nucleotide exchange factor	SERGEF	26297
220483_s_at	ring finger protein 19A; RBR E3 ubiquitin protein ligase	RNF19A	25897
220484_at	mucolipin 3	MCOLN3	55283
220485_s_at	signal-regulatory protein gamma	SIRPG	55423
220486_x_at	uncharacterized LOC101928589 /// transmembrane protein 164	LOC101928589 /// TMEM164	84187 /// 101928589
220487_at	syntrophin; gamma 2	SNTG2	54221
220488_s_at	breast carcinoma amplified sequence 3	BCAS3	54828
220489_s_at	serine incorporator 2	SERINC2	347735
220490_at	serine incorporator 2	SERINC2	347735
220491_at	hepcidin antimicrobial peptide	HAMP	57817
220492_s_at	otoferlin	OTOF	9381
220493_at	doublesex and mab-3 related transcription factor 1	DMRT1	1761
220494_s_at			
220495_s_at	thioredoxin domain containing 15	TXNDC15	79770
220496_at	C-type lectin domain family 1; member B	CLEC1B	51266
220497_at	zinc finger protein 214	ZNF214	7761
220498_at	actin-like 7B	ACTL7B	10880
220499_at	fibronectin type III domain containing 8	FNDC8	54752
220500_s_at	RAB; member of RAS oncogene family-like 2A /// RAB; member of RAS oncogene family-like 2B	RABL2A /// RABL2B	11158 /// 11159
220501_at	actin-like 7A	ACTL7A	10881
220502_s_at	solute carrier family 13 (sodium/sulfate symporter); member 1	SLC13A1	6561
220503_at	solute carrier family 13 (sodium/sulfate symporter); member 1	SLC13A1	6561
220504_at	keratocan	KERA	11081
220505_at	chromosome 9 open reading frame 53	C9orf53	51198
220506_at	guanylate cyclase 1; soluble; beta 2 (pseudogene)	GUCY1B2	2974
220507_s_at	ureidopropionase; beta	UPB1	51733
220508_at	chaperonin containing TCP1; subunit 8 (theta)-like 2	CCT8L2	150160
220509_at	RNA binding motif protein 26	RBM26	64062
220510_at	Rh family; B glycoprotein (gene/pseudogene)	RHBG	57127
220511_s_at	DLC1 Rho GTPase activating protein	DLC1	10395
220512_at	DLC1 Rho GTPase activating protein	DLC1	10395
220513_at	KH homology domain containing 1-like	KHDC1L	100129128
220514_at			
220515_at	dual specificity phosphatase 21	DUSP21	63904
220516_at	zinc finger and SCAN domain containing 2	ZSCAN2	54993
220517_at	vacuolar protein sorting 13 homolog C (S. cerevisiae)	VPS13C	54832
220518_at	ABI family; member 3 (NESH) binding protein	ABI3BP	25890
220519_s_at	lens intrinsic membrane protein 2; 19kDa	LIM2	3982
220520_s_at	nucleoporin 62kDa C-terminal like	NUP62CL	54830
220521_s_at	autophagy related 16-like 1 (S. cerevisiae)	ATG16L1	55054
220522_at	crumbs family member 1; photoreceptor morphogenesis associated	CRB1	23418
220523_at	EF-hand domain (C-terminal) containing 2	EFHC2	80258
220524_at	erythrocyte membrane protein band 4.1 like 4B	EPB41L4B	54566
220525_s_at	ancient ubiquitous protein 1	AUP1	550
220526_s_at	mitochondrial ribosomal protein L20	MRPL20	55052
220527_at	mitochondrial ribosomal protein L20	MRPL20	55052
220528_at	vanin 3	VNN3	55350
220529_at	uncharacterized protein FLJ11710	FLJ11710	79904
220530_at			
220531_at			
220532_s_at	transmembrane protein 176B	TMEM176B	28959
220533_at			
220534_at	tripartite motif-containing protein 49D1-like /// tripartite motif containing 48 /// tripartite motif containing 49D1 /// tripartite motif containing 49D2; pseudogene	LOC101930235 /// TRIM48 /// TRIM49D1 /// TRIM49D2P	79097 /// 399939 /// 729384 /// 101930235
220535_at	family with sequence similarity 90; member A1	FAM90A1	55138
220536_at	vertebrae development associated	VRTN	55237
220537_at	ankyrin repeat and SOCS box containing 12 /// myotubularin related protein 8	ASB12 /// MTMR8	55613 /// 142689
220538_at	adrenomedullin 2	ADM2	79924
220539_at	tetratricopeptide repeat domain 40	TTC40	54777
220540_at	potassium channel; subfamily K; member 15	KCNK15	60598
220541_at	matrix metallopeptidase 26	MMP26	56547
220542_s_at	BPI fold containing family A; member 1	BPIFA1	51297
220543_at	chromosome 21 open reading frame 62	C21orf62	56245
220544_at	testis-specific serine kinase substrate	TSKS	60385
220545_s_at	testis-specific serine kinase substrate	TSKS	60385
220546_at	lysine (K)-specific methyltransferase 2A /// uncharacterized LOC101929115	KMT2A /// LOC101929115	4297 /// 101929115
220547_s_at	family with sequence similarity 35; member A	FAM35A	54537
220548_at	polycystin (PKD) family receptor for egg jelly	PKDREJ	10343
220549_at	fibrinogen silencer binding protein /// RAD54 homolog B (S. cerevisiae)	FSBP /// RAD54B	25788 /// 100861412
220550_at	F-box protein 4	FBXO4	26272
220551_at	solute carrier family 17 (vesicular glutamate transporter); member 6	SLC17A6	57084
220552_at	transient receptor potential cation channel; subfamily C; member 5	TRPC5	7224
220553_s_at	pre-mRNA processing factor 39	PRPF39	55015
220554_at	solute carrier family 22 (organic anion transporter); member 7	SLC22A7	10864
220555_s_at	PDZ domain containing 7	PDZD7	79955
220556_at	ATPase; Na+/K+ transporting; beta 4 polypeptide	ATP1B4	23439
220557_s_at	phosphofurin acidic cluster sorting protein 1	PACS1	55690
220558_x_at	tetraspanin 32	TSPAN32	10077
220559_at	engrailed homeobox 1	EN1	2019
220560_at	chromosome 11 open reading frame 21	C11orf21	29125
220561_at	IGF2 antisense RNA	IGF2-AS	51214
220562_at	cytochrome P450; family 2; subfamily W; polypeptide 1	CYP2W1	54905
220563_s_at	SH3 and multiple ankyrin repeat domains 1	SHANK1	50944
220564_at	renalase; FAD-dependent amine oxidase	RNLS	55328
220565_at	chemokine (C-C motif) receptor 10	CCR10	2826
220566_at	phosphoinositide-3-kinase; regulatory subunit 5	PIK3R5	23533
220567_at	IKAROS family zinc finger 2 (Helios)	IKZF2	22807
220568_at	uncharacterized LOC55448	PRO1483	55448
220569_at			
220570_at	resistin	RETN	56729
220571_at	PR domain containing 11	PRDM11	56981
220572_at	uncharacterized LOC100506282	LOC100506282	100506282
220573_at	kallikrein-related peptidase 14	KLK14	43847
220574_at	sema domain; transmembrane domain (TM); and cytoplasmic domain; (semaphorin) 6D	SEMA6D	80031
220575_at	family with sequence similarity 106; member A	FAM106A	80039
220576_at	post-GPI attachment to proteins 1	PGAP1	80055
220577_at	GTPase; very large interferon inducible pseudogene 1	GVINP1	387751
220578_at	ADAMTS-like 4	ADAMTSL4	54507
220579_at			
220580_at	BicC family RNA binding protein 1	BICC1	80114
220581_at	coiled-coil domain containing 170	CCDC170	80129
220582_at			
220583_at			
220584_at	putative uncharacterized protein FLJ22184	FLJ22184	80164
