ID	Gene_Title	Gene_Symbol	ENTREZ_GENE_ID
235103_at	mannosidase; alpha; class 2A; member 1	MAN2A1	4124
235104_at	endoplasmic reticulum aminopeptidase 2	ERAP2	64167
235105_at	mediator complex subunit 28	MED28	80306
235106_at	mastermind-like 2 (Drosophila)	MAML2	84441
235107_at	protein inhibitor of activated STAT; 2	PIAS2	9063
235108_at	potassium channel; subfamily K; member 3	KCNK3	3777
235109_at	zinc finger; BED-type containing 3	ZBED3	84327
235110_at	phospholipase A2; group XVI	PLA2G16	11145
235111_at	limbic system-associated membrane protein	LSAMP	4045
235112_at			
235113_at	leucine rich repeat protein 1	LRR1	122769
235114_x_at	hook microtubule-tethering protein 3	HOOK3	84376
235115_at	phosphodiesterase 8B	PDE8B	8622
235116_at	TNF receptor-associated factor 1	TRAF1	7185
235117_at	ChaC; cation transport regulator homolog 2 (E. coli)	CHAC2	494143
235118_at	cell adhesion molecule 2	CADM2	253559
235119_at	TAF3 RNA polymerase II; TATA box binding protein (TBP)-associated factor; 140kDa	TAF3	83860
235120_at	SEC22 vesicle trafficking protein homolog C (S. cerevisiae)	SEC22C	9117
235121_at	zinc finger protein 542; pseudogene	ZNF542P	147947
235122_at	human immunodeficiency virus type I enhancer binding protein 3	HIVEP3	59269
235123_at			
235124_at	EIF3J antisense RNA 1 (head to head)	EIF3J-AS1	645212
235125_x_at	family with sequence similarity 73; member A	FAM73A	374986
235126_at	FLVCR1 antisense RNA 1 (head to head)	FLVCR1-AS1	642946
235127_at	peripheral myelin protein 2	PMP2	5375
235128_at	synaptopodin	SYNPO	11346
235129_at	protein phosphatase 1; regulatory (inhibitor) subunit 1A	PPP1R1A	5502
235130_at	pantothenate kinase 2	PANK2	80025
235131_at	ras homolog family member J	RHOJ	57381
235132_at	NIFK antisense RNA 1	NIFK-AS1	254128
235133_at	zinc finger; DHHC-type containing 14	ZDHHC14	79683
235134_at		RP11-111M22.3	
235135_at	TAF10 RNA polymerase II; TATA box binding protein (TBP)-associated factor; 30kDa	TAF10	6881
235136_at	ORMDL sphingolipid biosynthesis regulator 3	ORMDL3	94103
235137_at	PCBP1 antisense RNA 1	PCBP1-AS1	400960
235138_at			
235139_at	guanine nucleotide binding protein (G protein); gamma transducing activity polypeptide 2	GNGT2	2793
235140_at	shroom family member 1	SHROOM1	134549
235141_at	MARVEL domain containing 2	MARVELD2	153562
235142_at	zinc finger and BTB domain containing 8A	ZBTB8A	653121
235143_at	solute carrier family 10; member 7	SLC10A7	84068
235144_at	RAS and EF-hand domain containing	RASEF	158158
235145_at	zinc finger and BTB domain containing 7B	ZBTB7B	51043
235146_at	transmembrane and coiled-coil domain family 3	TMCC3	57458
235147_at			
235148_at	keratinocyte associated protein 3	KRTCAP3	200634
235149_at	phosphoglucomutase 2-like 1	PGM2L1	283209
235150_at	sestrin 3	SESN3	143686
235151_at	uncharacterized LOC283357	LOC283357	283357
235152_at	uncharacterized LOC101927204	LOC101927204	101927204
235153_at	ring finger protein 183	RNF183	138065
235154_at	TAF3 RNA polymerase II; TATA box binding protein (TBP)-associated factor; 140kDa	TAF3	83860
235155_at	3-hydroxybutyrate dehydrogenase; type 2	BDH2	56898
235156_at	bromodomain and WD repeat domain containing 3	BRWD3	254065
235157_at			
235158_at	transmembrane protein 209	TMEM209	84928
235159_at			
235160_at	activating transcription factor 7	ATF7	11016
235161_at	RASSF8 atnisense RNA 1	RASSF8-AS1	100506451
235162_at	MDM4; p53 regulator	MDM4	4194
235163_at	MOB kinase activator 3A	MOB3A	126308
235164_at	zinc finger protein 25	ZNF25	219749
235165_at	par-6 family cell polarity regulator beta	PARD6B	84612
235166_at	zinc finger protein 148	ZNF148	7707
235167_at	uncharacterized LOC100190986	LOC100190986	100190986
235168_at	phosphatidylinositol glycan anchor biosynthesis; class M	PIGM	93183
235169_at	F-box protein 27	FBXO27	126433
235170_at	zinc finger protein 92	ZNF92	168374
235171_at	uncharacterized LOC100505501	LOC100505501	100505501
235172_at	GABPB1 antisense RNA 1	GABPB1-AS1	100129387
235173_at	MBNL1 antisense RNA 1	MBNL1-AS1	401093
235174_s_at	long intergenic non-protein coding RNA 1003	LINC01003	100128822
235175_at	guanylate binding protein 4	GBP4	115361
235176_at	ZFP82 zinc finger protein	ZFP82	284406
235177_at	methyltransferase like 21A	METTL21A	151194
235178_x_at	establishment of sister chromatid cohesion N-acetyltransferase 2	ESCO2	157570
235179_at	zinc finger protein 641	ZNF641	121274
235180_at	serine/threonine/tyrosine interacting protein	STYX	6815
235181_at	tRNA-yW synthesizing protein 5	TYW5	129450
235182_at	isthmin 1; angiogenesis inhibitor	ISM1	140862
235183_at	filamin A interacting protein 1	FILIP1	27145
235184_at	AE binding protein 2	AEBP2	121536
235185_s_at	family with sequence similarity 231; member D /// long intergenic non-protein coding RNA 869 /// uncharacterized LOC388692	FAM231D /// LINC00869 /// LOC388692	57234 /// 388692 /// 644634
235186_at	family with sequence similarity 231; member D /// uncharacterized LOC388692	FAM231D /// LOC388692	388692 /// 644634
235187_s_at			
235188_at			
235189_at	interactor of little elongator complex ELL subunit 2	ICE2	79664
235190_at			
235191_at	long intergenic non-protein coding RNA 662	LINC00662	148189
235192_at	TP53 regulating kinase	TP53RK	112858
235193_at	family with sequence similarity 214; member A	FAM214A	56204
235194_at	two pore segment channel 2	TPCN2	219931
235195_at	F-box and WD repeat domain containing 2	FBXW2	26190
235196_at	cell division cycle 73	CDC73	79577
235197_s_at	osteopetrosis associated transmembrane protein 1	OSTM1	28962
235198_at	osteopetrosis associated transmembrane protein 1	OSTM1	28962
235199_at	ring finger protein 125; E3 ubiquitin protein ligase	RNF125	54941
235200_at	zinc finger protein 561 /// zinc finger protein 562	ZNF561 /// ZNF562	54811 /// 93134
235201_at	forkhead box P2	FOXP2	93986
235202_x_at	IKBKB interacting protein	IKBIP	121457
235203_at		RP11-498C9.15	
235204_at	ectonucleoside triphosphate diphosphohydrolase 7	ENTPD7	57089
235205_at	oxidation resistance 1	OXR1	55074
235206_at			
235207_at		RP11-1094M14.11	
235208_at	coiled-coil domain containing 112	CCDC112	153733
235209_at	somatomedin B and thrombospondin; type 1 domain containing	SBSPON	157869
235210_s_at	somatomedin B and thrombospondin; type 1 domain containing	SBSPON	157869
235211_at			
235212_at	NRDE-2; necessary for RNA interference; domain containing	NRDE2	55051
235213_at	inositol-trisphosphate 3-kinase B	ITPKB	3707
235214_at	leucine rich adaptor protein 1	LURAP1	541468
235215_at	excision repair cross-complementation group 4	ERCC4	2072
235216_at	establishment of sister chromatid cohesion N-acetyltransferase 1	ESCO1	114799
235217_at	long intergenic non-protein coding RNA 1004	LINC01004	100216546
235218_x_at	THAP domain containing 6	THAP6	152815
235219_at	chromosome 5 open reading frame 55	C5orf55	116349
235220_at	Yip1 domain family; member 4	YIPF4	84272
235221_at	cerebellin 3 precursor	CBLN3	643866
235222_x_at	X-linked inhibitor of apoptosis	XIAP	331
235223_at	ribosomal RNA processing 36 homolog (S. cerevisiae)	RRP36	88745
235224_s_at	cullin-associated and neddylation-dissociated 1	CAND1	55832
235225_at	sodium channel; voltage-gated; type II; beta subunit	SCN2B	6327
235226_at	cyclin-dependent kinase 19	CDK19	23097
235227_at	syntaxin binding protein 5 (tomosyn)	STXBP5	134957
235228_at	coiled-coil domain containing 85A	CCDC85A	114800
235229_at			
235230_at	phosphatidylinositol-specific phospholipase C; X domain containing 2	PLCXD2	257068
235231_at	zinc finger protein 789	ZNF789	285989
235232_at	glucocorticoid modulatory element binding protein 1	GMEB1	10691
235233_s_at	glucocorticoid modulatory element binding protein 1	GMEB1	10691
235234_at	protein associated with topoisomerase II homolog 1 (yeast)	PATL1	219988
235235_s_at	protein associated with topoisomerase II homolog 1 (yeast)	PATL1	219988
235236_at			
235237_at	VMA21 vacuolar H+-ATPase homolog (S. cerevisiae)	VMA21	203547
235238_at	SHC (Src homology 2 domain containing) family; member 4	SHC4	399694
235239_at	quiescin Q6 sulfhydryl oxidase 2	QSOX2	169714
235240_at	ataxin 3	ATXN3	4287
235241_at	solute carrier family 38; member 9	SLC38A9	153129
235242_at	v-rel avian reticuloendotheliosis viral oncogene homolog	REL	5966
235243_at	CAP-GLY domain containing linker protein 3	CLIP3	25999
235244_at	coiled-coil domain containing 58	CCDC58	131076
235245_at	transmembrane protein 92	TMEM92	162461
235246_at	WD repeat domain 86	WDR86	349136
235247_at			
235248_at	BTB (POZ) domain containing 9	BTBD9	114781
235249_at	retinol dehydrogenase 13 (all-trans/9-cis)	RDH13	112724
235250_at	folliculin	FLCN	201163
235251_at	Homo sapiens cDNA FLJ42786 fis; clone BRAWH3006761. ///	DQ592230 /// RP4-555D20.2	
235252_at	kinase suppressor of ras 1	KSR1	8844
235253_at	RAD1 homolog (S. pombe)	RAD1	5810
235254_at			
235255_at	ATPase; H+ transporting; lysosomal V0 subunit a2	ATP6V0A2	23545
235256_s_at	galactose mutarotase (aldose 1-epimerase)	GALM	130589
235257_at	outer dense fiber of sperm tails 3B	ODF3B	440836
235258_at	decapping mRNA 2	DCP2	167227
235259_at	PARK2 co-regulated-like	PACRGL	133015
235260_s_at	PARK2 co-regulated-like	PACRGL	133015
235261_at	unc-45 homolog B (C. elegans)	UNC45B	146862
235262_at	zinc finger protein 585B	ZNF585B	92285
235263_at	stromal antigen 3-like 1 (pseudogene) /// stromal antigen 3-like 2 (pseudogene) /// stromal antigen 3-like 3	STAG3L1 /// STAG3L2 /// STAG3L3	54441 /// 442578 /// 442582
235264_at	host cell factor C2	HCFC2	29915
235265_at	ubiquitin protein ligase E3 component n-recognin 3 (putative)	UBR3	130507
235266_at	ATPase family; AAA domain containing 2	ATAD2	29028
235267_at	MAGI2 antisense RNA 3	MAGI2-AS3	100505881
235268_at			
235269_at	family with sequence similarity 83; member F	FAM83F	113828
235270_at	zinc finger protein 397	ZNF397	84307
235271_s_at	zinc finger protein 397	ZNF397	84307
235272_at	suprabasin	SBSN	374897
235273_at	dyslexia susceptibility 1 candidate 1	DYX1C1	161582
235274_at	GABPB1 antisense RNA 1	GABPB1-AS1	100129387
235275_at	bone morphogenetic protein 8b	BMP8B	656
235276_at	epithelial stromal interaction 1 (breast)	EPSTI1	94240
235277_at	angiomotin like 1	AMOTL1	154810
235278_at	MACRO domain containing 2	MACROD2	140733
235279_at	parvin; alpha	PARVA	55742
235280_at	polymerase (RNA) I polypeptide A; 194kDa	POLR1A	25885
235281_x_at	AHNAK nucleoprotein	AHNAK	79026
235282_at	uncharacterized LOC100506325 /// uncharacterized LOC102724532	LOC100506325 /// LOC102724532	100506325 /// 102724532
235283_at	integrator complex subunit 6	INTS6	26512
235284_s_at	uncharacterized LOC388692	LOC388692	388692
235285_at	lysine (K)-specific demethylase 5B	KDM5B	10765
235286_at			
235287_at	cyclin-dependent kinase 6	CDK6	1021
235288_at			
235289_at	eukaryotic translation initiation factor 5A2	EIF5A2	56648
235290_at	zinc finger protein 782	ZNF782	158431
235291_s_at	uncharacterized LOC643977	FLJ32255	643977
235292_at	uncharacterized LOC643977	FLJ32255	643977
235293_at			
235294_at	suppressor of IKBKE 1	SIKE1	80143
235295_at	pannexin 1	PANX1	24145
235296_at	eukaryotic translation initiation factor 5A2	EIF5A2	56648
235297_at	CUGBP; Elav-like family member 1	CELF1	10658
235298_at	WD repeat domain 27	WDR27	253769
235299_at	solute carrier family 41 (magnesium transporter); member 2	SLC41A2	84102
235300_x_at	ring finger and CHY zinc finger domain containing 1; E3 ubiquitin protein ligase	RCHY1	25898
235301_at	KIAA1324-like	KIAA1324L	222223
235302_at	G patch domain containing 2-like	GPATCH2L	55668
235303_at	tRNA methyltransferase 10 homolog B (S. cerevisiae)	TRMT10B	158234
235304_at		CTD-2528L19.6	
235305_s_at	enoyl CoA hydratase domain containing 2	ECHDC2	55268
235306_at	GTPase; IMAP family member 8	GIMAP8	155038
235307_at	lemur tyrosine kinase 2	LMTK2	22853
235308_at	zinc finger and BTB domain containing 20	ZBTB20	26137
235309_at	ribosomal protein S15a	RPS15A	6210
235310_at	germinal center-associated; signaling and motility	GCSAM	257144
235311_at	FK506 binding protein 14; 22 kDa	FKBP14	55033
235312_s_at	nebulin-related anchoring protein	NRAP	4892
235313_at	nebulin-related anchoring protein	NRAP	4892
235314_at	ribosomal protein L32 pseudogene 3	RPL32P3	132241
235315_at	TSC22 domain family; member 1	TSC22D1	8848
235316_at	N-acetyltransferase 8-like (GCN5-related; putative)	NAT8L	339983
235317_at	uncharacterized LOC284454 /// microRNA 23a /// microRNA 24-2	LOC284454 /// MIR23A /// MIR24-2	284454 /// 407010 /// 407013
235318_at	fibrillin 1	FBN1	2200
235319_at	long intergenic non-protein coding RNA 1004	LINC01004	100216546
235320_at	ADP-ribosylation factor-like 6	ARL6	84100
235321_at	NADH dehydrogenase (ubiquinone) Fe-S protein 1; 75kDa (NADH-coenzyme Q reductase)	NDUFS1	4719
235322_at		CTC-459F4.3	
235323_at	uncharacterized LOC100499489	LOC100499489	100499489
235324_at	serine/arginine-rich splicing factor 3	SRSF3	6428
235325_at	uncharacterized LOC101930112 /// spastic paraplegia 7 (pure and complicated autosomal recessive)	LOC101930112 /// SPG7	6687 /// 101930112
235326_at	cleavage and polyadenylation specific factor 7; 59kDa	CPSF7	79869
235327_x_at	UBX domain protein 2A	UBXN2A	165324
235328_at	plexin C1	PLXNC1	10154
235329_at	NADPH oxidase organizer 1	NOXO1	124056
235330_at	coiled-coil domain containing 117	CCDC117	150275
235331_x_at	polycomb group ring finger 5	PCGF5	84333
235332_at	NUT family member 2A /// NUT family member 2B	NUTM2A /// NUTM2B	728118 /// 729262
235333_at	UDP-Gal:betaGlcNAc beta 1;4- galactosyltransferase; polypeptide 6	B4GALT6	9331
235334_at	ST6 (alpha-N-acetyl-neuraminyl-2;3-beta-galactosyl-1;3)-N-acetylgalactosaminide alpha-2;6-sialyltransferase 3	ST6GALNAC3	256435
235335_at	ATP-binding cassette; sub-family A (ABC1); member 9	ABCA9	10350
235336_at			
235337_at	SERTA domain containing 4	SERTAD4	56256
235338_s_at	SET domain; bifurcated 2	SETDB2	83852
235339_at	SET domain; bifurcated 2	SETDB2	83852
235340_at	glucosidase; alpha; neutral C	GANC	2595
235341_at	DnaJ (Hsp40) homolog; subfamily C; member 3	DNAJC3	5611
235342_at	sparc/osteonectin; cwcv and kazal-like domains proteoglycan (testican) 3	SPOCK3	50859
235343_at	vasohibin 2	VASH2	79805
235344_at	protein phosphatase; Mg2+/Mn2+ dependent; 1A	PPM1A	5494
235345_at	RUN and FYVE domain containing 2	RUFY2	55680
235346_at	FUN14 domain containing 1	FUNDC1	139341
235347_at	leucine-rich repeats and calponin homology (CH) domain containing 3	LRCH3	84859
235348_at	abhydrolase domain containing 13	ABHD13	84945
235349_at	regulator of microtubule dynamics 2	RMDN2	151393
235350_at	chromosome 4 open reading frame 19	C4orf19	55286
235351_at			
235352_at	major histocompatibility complex; class I-related	MR1	3140
235353_at	sel-1 suppressor of lin-12-like 3 (C. elegans)	SEL1L3	23231
235354_s_at	arginine/serine-rich coiled-coil 1	RSRC1	51319
235355_at	cysteine-serine-rich nuclear protein 3	CSRNP3	80034
235356_at	NHL repeat containing 2	NHLRC2	374354
235357_at	D4; zinc and double PHD fingers; family 3	DPF3	8110
235358_at	uncharacterized LOC728485	LOC728485	728485
235359_at	negative regulator of reactive oxygen species	NRROS	375387
235360_at	pleckstrin homology domain containing; family M; member 3	PLEKHM3	389072
235361_at	STAM binding protein	STAMBP	10617
235362_at	hCG2028352-like	LOC729970	729970
235363_at			
235364_at	TSC22 domain family; member 3	TSC22D3	1831
235365_at	deafness; autosomal recessive 59	DFNB59	494513
235366_at	zinc finger protein 10	ZNF10	7556
235367_at	myopalladin	MYPN	84665
235368_at	ADAM metallopeptidase with thrombospondin type 1 motif; 5	ADAMTS5	11096
235369_at	chromosome 14 open reading frame 28	C14orf28	122525
235370_at	kringle containing transmembrane protein 1	KREMEN1	83999
235371_at	glucoside xylosyltransferase 2	GXYLT2	727936
235372_at	Fc receptor-like A	FCRLA	84824
235373_at	uncharacterized LOC100506314	LOC100506314	100506314
235374_at			
235375_x_at	tetratricopeptide repeat domain 9B	TTC9B	148014
235376_at			
235377_at	muscular LMNA-interacting protein	MLIP	90523
235378_at	family with sequence similarity 161; member B	FAM161B	145483
235379_at	uncharacterized LOC100506114	LOC100506114	100506114
235380_at			
235381_at	remodeling and spacing factor 1	RSF1	51773
235382_at	laeverin	AQPEP	206338
235383_at	myosin VIIB	MYO7B	4648
235384_at	nudix (nucleoside diphosphate linked moiety X)-type motif 19	NUDT19	390916
235385_at	membrane-associated ring finger (C3HC4) 1; E3 ubiquitin protein ligase	MARCH1	55016
235386_at		RP11-774O3.3	
235387_at	glutathione S-transferase; C-terminal domain containing	GSTCD	79807
235388_at	chromodomain helicase DNA binding protein 9	CHD9	80205
235389_at	PHD finger protein 20	PHF20	51230
235390_at	SREK1-interacting protein 1	SREK1IP1	285672
235391_at	family with sequence similarity 92; member A1	FAM92A1	137392
235392_at			
235393_at			
235394_at	phospholipase A2-activating protein	PLAA	9373
235395_at	SEC63 homolog (S. cerevisiae)	SEC63	11231
235396_at	transport and golgi organization 2 homolog (Drosophila)	TANGO2	128989
235397_at	long intergenic non-protein coding RNA 174	LINC00174	285908
235398_at	zinc finger protein 805	ZNF805	390980
235399_at	excision repair cross-complementation group 2	ERCC2	2068
235400_at	Fc receptor-like A	FCRLA	84824
235401_s_at	Fc receptor-like A	FCRLA	84824
235402_at	protein phosphatase 1; regulatory subunit 32	PPP1R32	220004
235403_at		RP11-108K3.2	
235404_at	AT rich interactive domain 5B (MRF1-like)	ARID5B	84159
235405_at	glutathione S-transferase alpha 4	GSTA4	2941
235406_x_at	TMEM161B antisense RNA 1	TMEM161B-AS1	100505894
235407_at	RAB guanine nucleotide exchange factor (GEF) 1	RABGEF1	27342
235408_x_at	zinc finger protein 117	ZNF117	51351
235409_at	MGA; MAX dimerization protein	MGA	23269
235410_at	nephronophthisis 3 (adolescent)	NPHP3	27031
235411_at	piggyBac transposable element derived 1	PGBD1	84547
235412_at	Rho guanine nucleotide exchange factor (GEF) 7	ARHGEF7	8874
235413_at	gamma-glutamyl carboxylase	GGCX	2677
235414_at	zinc finger protein 383	ZNF383	163087
235415_at	regulation of nuclear pre-mRNA domain containing 2	RPRD2	23248
235416_at	centrosomal protein 192kDa pseudogene	LOC643201	643201
235417_at	SPOC domain containing 1	SPOCD1	90853
235418_at	fumarylacetoacetate hydrolase domain containing 2A	FAHD2A	51011
235419_at			
235420_at	hyaluronan and proteoglycan link protein 4	HAPLN4	404037
235421_at	mitogen-activated protein kinase kinase kinase 8	MAP3K8	1326
235422_at			
235423_at	origin recognition complex; subunit 2	ORC2	4999
235424_at	family with sequence similarity 122A	FAM122A	116224
235425_at	shugoshin-like 2 (S. pombe)	SGOL2	151246
235426_at	glycine amidinotransferase (L-arginine:glycine amidinotransferase)	GATM	2628
235427_at	CASP8 and FADD-like apoptosis regulator	CFLAR	8837
235428_at	uncharacterized LOC100507316	LOC100507316	100507316
235429_at	eukaryotic translation initiation factor 3; subunit E	EIF3E	3646
235430_at	ELM2 and Myb/SANT-like domain containing 1	ELMSAN1	91748
235431_s_at	pellino E3 ubiquitin protein ligase family member 3	PELI3	246330
235432_at	nephronophthisis 3 (adolescent)	NPHP3	27031
235433_at	apolipoprotein O-like	APOOL	139322
235434_at	coiled-coil domain containing 134	CCDC134	79879
235435_at	aminoadipate-semialdehyde dehydrogenase	AASDH	132949
235436_at	DEAD (Asp-Glu-Ala-Asp) box polypeptide 31	DDX31	64794
235437_at		LA16c-380H5.5	
235438_at			
235439_at	RNA binding motif; single stranded interacting protein 2	RBMS2	5939
235440_at	SPT2; Suppressor of Ty; domain containing 1 (S. cerevisiae)	SPTY2D1	144108
235441_at			
235442_at	chromosome X open reading frame 56	CXorf56	63932
235443_at	CKMT2 antisense RNA 1	CKMT2-AS1	100131067
235444_at	forkhead box P1	FOXP1	27086
235445_at	uncharacterized LOC100508046 /// uncharacterized LOC101929572 /// POTEH antisense RNA 1	LOC100508046 /// LOC101929572 /// POTEH-AS1	100508046 /// 100852406 /// 101929572
235446_at			
235447_at	TruB pseudouridine (psi) synthase family member 1	TRUB1	142940
235448_at	ZXD family zinc finger C	ZXDC	79364
235449_at	leucine rich repeat and sterile alpha motif containing 1	LRSAM1	90678
235450_at	F-box and leucine-rich repeat protein 4	FBXL4	26235
235451_at	SMAD family member 5	SMAD5	4090
235452_at			
235453_at	torsin A interacting protein 2	TOR1AIP2	163590
235454_at			
235455_at	family with sequence similarity 131; member C	FAM131C	348487
235456_at			
235457_at	mastermind-like 2 (Drosophila)	MAML2	84441
235458_at	hepatitis A virus cellular receptor 2	HAVCR2	84868
235459_at	ring finger protein 41; E3 ubiquitin protein ligase	RNF41	10193
235460_at	sorting nexin 22	SNX22	79856
235461_at	tet methylcytosine dioxygenase 2	TET2	54790
235462_at	cytoplasmic polyadenylation element binding protein 2	CPEB2	132864
235463_s_at	ceramide synthase 6	CERS6	253782
235464_at	casein kinase 1; alpha 1	CSNK1A1	1452
235465_at	APC membrane recruitment protein 2	AMER2	219287
235466_s_at	uncharacterized LOC102724017	LOC102724017	102724017
235467_s_at	potassium voltage-gated channel; Shaw-related subfamily; member 4	KCNC4	3749
235468_at	RNA binding protein; fox-1 homolog (C. elegans) 3	RBFOX3	146713
235469_at	family with sequence similarity 133; member B /// family with sequence similarity 133; member A pseudogene	FAM133B /// FAM133DP	257415 /// 728066
235470_at	LSM8 homolog; U6 small nuclear RNA associated (S. cerevisiae)	LSM8	51691
235471_at	V-set and transmembrane domain containing 4	VSTM4	196740
235472_at	fucosyltransferase 10 (alpha (1;3) fucosyltransferase)	FUT10	84750
235473_at			
235474_at	sialidase 3 (membrane sialidase)	NEU3	10825
235475_at	uncharacterized LOC101928061 /// stress-associated endoplasmic reticulum protein 1	LOC101928061 /// SERP1	27230 /// 101928061
235476_at	intraflagellar transport 80 homolog (Chlamydomonas) /// tripartite motif containing 59	IFT80 /// TRIM59	57560 /// 286827
235477_at			
235478_at	DNA cross-link repair 1C	DCLRE1C	64421
235479_at	cytoplasmic polyadenylation element binding protein 2	CPEB2	132864
235480_at	uncharacterized LOC100506472	LOC100506472	100506472
235481_at		CTD-2287O16.5	
235482_at	PCBP1 antisense RNA 1	PCBP1-AS1	400960
235483_at	syntaxin 3	STX3	6809
235484_at	protein prenyltransferase alpha subunit repeat containing 1	PTAR1	375743
235485_at	WD repeat domain 44	WDR44	54521
235486_at	KIAA1549-like	KIAA1549L	25758
235487_at		RP11-644F5.11	
235488_at	RAS-like; family 10; member B	RASL10B	91608
235489_at	ras homolog family member J	RHOJ	57381
235490_at	transmembrane protein 107	TMEM107	84314
235491_at	zinc finger and BTB domain containing 10	ZBTB10	65986
235492_at	ring finger protein 217	RNF217	154214
235493_at			
235494_at	limbic system-associated membrane protein	LSAMP	4045
235495_at	coiled-coil domain containing 97	CCDC97	90324
235496_at	histidine rich carboxyl terminus 1	HRCT1	646962
235497_at	long intergenic non-protein coding RNA 1128	LINC01128	643837
235498_at	leucine-rich repeats and IQ motif containing 3	LRRIQ3	127255
235499_at	zinc finger protein pseudogene	LOC728743	728743
235500_at	heterogeneous nuclear ribonucleoprotein C (C1/C2)	HNRNPC	3183
235501_at			
235502_at	protein phosphatase 2; catalytic subunit; alpha isozyme	PPP2CA	5515
235503_at	ankyrin repeat and SOCS box containing 5	ASB5	140458
235504_at	gremlin 2; DAN family BMP antagonist	GREM2	64388
235505_s_at	low density lipoprotein receptor-related protein associated protein 1	LRPAP1	4043
235506_at			
235507_at	protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 1	PCMTD1	115294
235508_at	promyelocytic leukemia	PML	5371
235509_at	uncharacterized LOC100506538 /// NADH dehydrogenase (ubiquinone) complex I; assembly factor 6	LOC100506538 /// NDUFAF6	137682 /// 100506538
235510_at	Usher syndrome 1C binding protein 1	USHBP1	83878
235511_at			
235512_at	cyclin-dependent kinase-like 1 (CDC2-related kinase)	CDKL1	8814
235513_at			
235514_at	aspartic peptidase; retroviral-like 1	ASPRV1	151516
235515_at	spectrin repeat containing; nuclear envelope family member 4	SYNE4	163183
235516_at	Sep (O-phosphoserine) tRNA:Sec (selenocysteine) tRNA synthase	SEPSECS	51091
235517_at	PARK2 co-regulated-like	PACRGL	133015
235518_at	solute carrier family 8 (sodium/calcium exchanger); member 1	SLC8A1	6546
235519_at	forkhead box K1	FOXK1	221937
235520_at	zinc finger protein 280C	ZNF280C	55609
235521_at	homeobox A3	HOXA3	3200
235522_at	C-type lectin domain family 2; member D	CLEC2D	29121
235523_at	CTS telomere maintenance complex component 1	CTC1	80169
235524_at	Ral GTPase activating protein; alpha subunit 1 (catalytic)	RALGAPA1	253959
235525_at			
235526_at	SRY (sex determining region Y)-box 6	SOX6	55553
235527_at	discs; large (Drosophila) homolog-associated protein 1	DLGAP1	9229
235528_at	guanylate cyclase activator 1B (retina)	GUCA1B	2979
235529_x_at	SAM domain and HD domain 1	SAMHD1	25939
235530_at			
235531_at		RP11-884K10.7	
235532_at		RP11-226L15.5	
235533_at	cytochrome c oxidase assembly homolog 19 (S. cerevisiae)	COX19	90639
235534_at		RP11-134G8.8	
235535_x_at	FSHD region gene 1 /// FSHD region gene 1 family; member B /// protein FRG1B-like /// protein FRG1-like /// uncharacterized LOC101930278 /// protein FRG1-like /// protein FRG1B-like	FRG1 /// FRG1B /// LOC100134091 /// LOC100289097 /// LOC101930278 /// LOC101930531 /// LOC102724923	2483 /// 284802 /// 100134091 /// 100289097 /// 101930278 /// 101930531 /// 102724923
235536_at	small nucleolar RNA; C/D box 89	SNORD89	692205
235537_at	OCIA domain containing 1	OCIAD1	54940
235538_at			
235539_at	nuclear mitotic apparatus protein 1	NUMA1	4926
235540_at	gonadotropin-releasing hormone 1 (luteinizing-releasing hormone)	GNRH1	2796
235541_at	LAS1-like (S. cerevisiae)	LAS1L	81887
235542_at	tet methylcytosine dioxygenase 3	TET3	200424
235543_at	uncharacterized LOC102723779	LOC102723779	102723779
235544_x_at	family with sequence similarity 171; member A2	FAM171A2	284069
235545_at	DEP domain containing 1	DEPDC1	55635
235546_at	serine peptidase inhibitor; Kunitz type 1	SPINT1	6692
235547_at	NEDD4 binding protein 2-like 2	N4BP2L2	10443
235548_at	adenomatosis polyposis coli down-regulated 1-like	APCDD1L	164284
235549_at	ring finger protein 144B	RNF144B	255488
235550_at	microtubule-associated protein 9	MAP9	79884
235551_at	Homo sapiens cDNA FLJ35467 fis; clone SMINT2005624.	AX747730	
235552_at	methyltransferase like 14	METTL14	57721
235553_at	GTPase activating protein and VPS9 domains 1	GAPVD1	26130
235554_x_at	PARK2 co-regulated-like	PACRGL	133015
235555_at			
235556_at	CREB3 regulatory factor	CREBRF	153222
235557_at	glycerol-3-phosphate acyltransferase 2; mitochondrial	GPAT2	150763
235558_at	RNA binding motif; single stranded interacting protein 2	RBMS2	5939
235559_at	family with sequence similarity 188; member B /// INMT-FAM188B readthrough (NMD candidate)	FAM188B /// INMT-FAM188B	84182 /// 100526825
235560_at	neuro-oncological ventral antigen 2	NOVA2	4858
235561_at	thioredoxin-like 1	TXNL1	9352
235562_at	chromosome 3 open reading frame 70	C3orf70	285382
235563_at	G protein-coupled receptor; class C; group 5; member A	GPRC5A	9052
235564_at	zinc finger protein 117	ZNF117	51351
235565_at	zinc finger protein 425	ZNF425	155054
235566_at	TATA element modulatory factor 1	TMF1	7110
235567_at	RAR-related orphan receptor A	RORA	6095
235568_at	mast cell-expressed membrane protein 1	MCEMP1	199675
235569_at	vacuolar protein sorting 37 homolog D (S. cerevisiae)	VPS37D	155382
235570_at	RNA binding motif; single stranded interacting protein 3	RBMS3	27303
