GeneID,Symbol,link,description,chromosome
101928597,ZNF84-DT,https://www.ncbi.nlm.nih.gov/gene/101928597,ZNF84 divergent transcript,12q24.33
101928599,LINC02301,https://www.ncbi.nlm.nih.gov/gene/101928599,long intergenic non-protein coding RNA 2301,14q31.1
101928600,LINC02108,https://www.ncbi.nlm.nih.gov/gene/101928600,long intergenic non-protein coding RNA 2108,5q11.2
101928601,MEI4,https://www.ncbi.nlm.nih.gov/gene/101928601,meiotic double-stranded break formation protein 4,6q14.1
101928602,LINC01775,https://www.ncbi.nlm.nih.gov/gene/101928602,long intergenic non-protein coding RNA 1775,19p13.3
101928603,ARMH2,https://www.ncbi.nlm.nih.gov/gene/101928603,armadillo like helical domain containing 2,6p22.3
101928604,ZBTB46-AS1,https://www.ncbi.nlm.nih.gov/gene/101928604,ZBTB46 antisense RNA 1,20q13.33
101928605,ARHGEF35-AS1,https://www.ncbi.nlm.nih.gov/gene/101928605,ARHGEF35 antisense RNA 1,7q35
101928607,TRPM2-AS,https://www.ncbi.nlm.nih.gov/gene/101928607,TRPM2 antisense RNA,21q22.3
101928610,PPIAP62,https://www.ncbi.nlm.nih.gov/gene/101928610,peptidylprolyl isomerase A pseudogene 62,2p16.3
101928611,LINC01413,https://www.ncbi.nlm.nih.gov/gene/101928611,long intergenic non-protein coding RNA 1413,15q21.3
101928614,LINC02189,https://www.ncbi.nlm.nih.gov/gene/101928614,long intergenic non-protein coding RNA 2189,16q24.1
101928616,LINC00354,https://www.ncbi.nlm.nih.gov/gene/101928616,long intergenic non-protein coding RNA 354,13q34
101928630,SMIM15-AS1,https://www.ncbi.nlm.nih.gov/gene/101928630,SMIM15 antisense RNA 1,5q12.1
101928638,LINC02692,https://www.ncbi.nlm.nih.gov/gene/101928638,long intergenic non-protein coding RNA 2692,9q34.3
101928646,ARNTL2-AS1,https://www.ncbi.nlm.nih.gov/gene/101928646,ARNTL2 antisense RNA 1,12p11.23
101928650,GORAB-AS1,https://www.ncbi.nlm.nih.gov/gene/101928650,GORAB antisense RNA 1,1q24.2
101928656,LINC01099,https://www.ncbi.nlm.nih.gov/gene/101928656,long intergenic non-protein coding RNA 1099,4q34.3
101928659,C16orf95-DT,https://www.ncbi.nlm.nih.gov/gene/101928659,C16orf95 divergent transcript,16q24.2
101928673,PRDX6-AS1,https://www.ncbi.nlm.nih.gov/gene/101928673,PRDX6 antisense RNA 1,1q25.1
101928674,SOCS3-DT,https://www.ncbi.nlm.nih.gov/gene/101928674,SOCS3 divergent transcript,17q25.3
101928677,ETDA,https://www.ncbi.nlm.nih.gov/gene/101928677,embryonic testis differentiation homolog A,Xq26.3
101928679,LINC02500,https://www.ncbi.nlm.nih.gov/gene/101928679,long intergenic non-protein coding RNA 2500,4q34.3
101928684,LINC01209,https://www.ncbi.nlm.nih.gov/gene/101928684,long intergenic non-protein coding RNA 1209,3q26.32
101928685,NACAP8,https://www.ncbi.nlm.nih.gov/gene/101928685,NACA pseudogene 8,12q22
101928687,LNCAROD,https://www.ncbi.nlm.nih.gov/gene/101928687,lncRNA activating regulator of DKK1,10q21.1
101928689,LINC01424,https://www.ncbi.nlm.nih.gov/gene/101928689,long intergenic non-protein coding RNA 1424,21q22.3
101928694,LIPC-AS1,https://www.ncbi.nlm.nih.gov/gene/101928694,LIPC antisense RNA 1,15q21.3
101928696,RABGAP1L-AS1,https://www.ncbi.nlm.nih.gov/gene/101928696,RABGAP1L antisense RNA 1,1q25.1
101928698,LINC01070,https://www.ncbi.nlm.nih.gov/gene/101928698,long intergenic non-protein coding RNA 1070,13q34
101928700,CNTNAP2-AS1,https://www.ncbi.nlm.nih.gov/gene/101928700,CNTNAP2 antisense RNA 1,7q35
101928707,CD2BP2-DT,https://www.ncbi.nlm.nih.gov/gene/101928707,CD2BP2 divergent transcript,16p11.2
101928710,SCAT1,https://www.ncbi.nlm.nih.gov/gene/101928710,S-phase cancer associated transcript 1,17q25.3
101928715,TPT1P10,https://www.ncbi.nlm.nih.gov/gene/101928715,tumor protein; translationally-controlled 1 pseudogene 10,10q21.1
101928716,SUGCT-AS1,https://www.ncbi.nlm.nih.gov/gene/101928716,SUGCT antisense RNA 1,7p14.1
101928720,LINC01509,https://www.ncbi.nlm.nih.gov/gene/101928720,long intergenic non-protein coding RNA 1509,9q31.2
101928734,WWC2-AS1,https://www.ncbi.nlm.nih.gov/gene/101928734,WWC2 antisense RNA 1,4q35.1
101928736,MIR762HG,https://www.ncbi.nlm.nih.gov/gene/101928736,MIR762 host gene,16p11.2
101928737,ZCCHC14-DT,https://www.ncbi.nlm.nih.gov/gene/101928737,ZCCHC14 divergent transcript,16q24.2
101928738,LINC01978,https://www.ncbi.nlm.nih.gov/gene/101928738,long intergenic non-protein coding RNA 1978,17q25.3
101928741,LINC02065,https://www.ncbi.nlm.nih.gov/gene/101928741,long intergenic non-protein coding RNA 2065,5q12.3
101928744,LINC01450,https://www.ncbi.nlm.nih.gov/gene/101928744,long intergenic non-protein coding RNA 1450,7p14.1
101928751,LINC01657,https://www.ncbi.nlm.nih.gov/gene/101928751,long intergenic non-protein coding RNA 1657,1q25.1
101928752,LINC01043,https://www.ncbi.nlm.nih.gov/gene/101928752,long intergenic non-protein coding RNA 1043,13q34
101928765,LINC01807,https://www.ncbi.nlm.nih.gov/gene/101928765,long intergenic non-protein coding RNA 1807,2q36.3
101928766,LINC01979,https://www.ncbi.nlm.nih.gov/gene/101928766,long intergenic non-protein coding RNA 1979,17q25.3
101928767,LINC02328,https://www.ncbi.nlm.nih.gov/gene/101928767,long intergenic non-protein coding RNA 2328,14q31.3
101928769,LINC02229,https://www.ncbi.nlm.nih.gov/gene/101928769,long intergenic non-protein coding RNA 2229,5q12.3
101928770,LINC01526,https://www.ncbi.nlm.nih.gov/gene/101928770,long intergenic non-protein coding RNA 1526,6q14.1
101928773,LINC01449,https://www.ncbi.nlm.nih.gov/gene/101928773,long intergenic non-protein coding RNA 1449,7p14.1
101928776,LINC01258,https://www.ncbi.nlm.nih.gov/gene/101928776,long intergenic non-protein coding RNA 1258,4p14
101928778,LINC01741,https://www.ncbi.nlm.nih.gov/gene/101928778,long intergenic non-protein coding RNA 1741,1q25.2
101928781,TMEM26-AS1,https://www.ncbi.nlm.nih.gov/gene/101928781,TMEM26 antisense RNA 1,10q21.2
101928784,RORA-AS1,https://www.ncbi.nlm.nih.gov/gene/101928784,RORA antisense RNA 1,15q22.2
101928788,ARL4AP5,https://www.ncbi.nlm.nih.gov/gene/101928788,ADP ribosylation factor like GTPase 4A pseudogene 5,6q25.1
101928790,PEX5L-AS2,https://www.ncbi.nlm.nih.gov/gene/101928790,PEX5L antisense RNA 2,3q26.33
101928791,LINC01147,https://www.ncbi.nlm.nih.gov/gene/101928791,long intergenic non-protein coding RNA 1147,14q31.3
101928794,MAST4-AS1,https://www.ncbi.nlm.nih.gov/gene/101928794,MAST4 antisense RNA 1,5q12.3
101928795,LINC01448,https://www.ncbi.nlm.nih.gov/gene/101928795,long intergenic non-protein coding RNA 1448,7p14.1
101928809,SDAD1-AS1,https://www.ncbi.nlm.nih.gov/gene/101928809,SDAD1 antisense RNA 1,4q21.1
101928812,LINC02696,https://www.ncbi.nlm.nih.gov/gene/101928812,long intergenic non-protein coding RNA 2696,11p11.2
101928813,LINC02757,https://www.ncbi.nlm.nih.gov/gene/101928813,long intergenic non-protein coding RNA 2757,11q13.5
101928820,LINC02535,https://www.ncbi.nlm.nih.gov/gene/101928820,long intergenic non-protein coding RNA 2535,6q14.3
101928823,LINC02763,https://www.ncbi.nlm.nih.gov/gene/101928823,long intergenic non-protein coding RNA 2763,11q23.1
101928827,ELOCP33,https://www.ncbi.nlm.nih.gov/gene/101928827,elongin C pseudogene 33,4p14
101928836,CAMTA1-AS1,https://www.ncbi.nlm.nih.gov/gene/101928836,CAMTA1 antisense RNA 1,1p36.23
101928837,TSKU-AS1,https://www.ncbi.nlm.nih.gov/gene/101928837,TSKU antisense RNA 1,11q13.5
101928840,PWRN3,https://www.ncbi.nlm.nih.gov/gene/101928840,Prader-Willi region non-protein coding RNA 3,15q11.2
101928845,LINC01842,https://www.ncbi.nlm.nih.gov/gene/101928845,long intergenic non-protein coding RNA 1842,19p13.12
101928846,HIPK1-AS1,https://www.ncbi.nlm.nih.gov/gene/101928846,HIPK1 antisense RNA 1,1p13.2
101928851,LINC02380,https://www.ncbi.nlm.nih.gov/gene/101928851,long intergenic non-protein coding RNA 2380,4q12
101928865,LINC02728,https://www.ncbi.nlm.nih.gov/gene/101928865,long intergenic non-protein coding RNA 2728,11q14.1
101928869,GABRG3-AS1,https://www.ncbi.nlm.nih.gov/gene/101928869,GABRG3 antisense RNA 1,15q12
101928877,LINC02436,https://www.ncbi.nlm.nih.gov/gene/101928877,long intergenic non-protein coding RNA 2436,4q35.1
101928880,LINC02182,https://www.ncbi.nlm.nih.gov/gene/101928880,long intergenic non-protein coding RNA 2182,16q24.2
101928885,LINC02198,https://www.ncbi.nlm.nih.gov/gene/101928885,long intergenic non-protein coding RNA 2198,5q13.1
101928886,LINC01864,https://www.ncbi.nlm.nih.gov/gene/101928886,long intergenic non-protein coding RNA 1864,19q13.43
101928887,LINC02671,https://www.ncbi.nlm.nih.gov/gene/101928887,long intergenic non-protein coding RNA 2671,10q21.3
101928891,LINC01637,https://www.ncbi.nlm.nih.gov/gene/101928891,long intergenic non-protein coding RNA 1637,22q11.21
101928895,LINC01786,https://www.ncbi.nlm.nih.gov/gene/101928895,long intergenic non-protein coding RNA 1786,1p36.33
101928904,NPM1P30,https://www.ncbi.nlm.nih.gov/gene/101928904,nucleophosmin 1 pseudogene 30,10p12.31
101928907,VPS13C-DT,https://www.ncbi.nlm.nih.gov/gene/101928907,VPS13C divergent transcript,15q22.2
101928913,LINC01515,https://www.ncbi.nlm.nih.gov/gene/101928913,long intergenic non-protein coding RNA 1515,10q21.3
101928917,HSFX3,https://www.ncbi.nlm.nih.gov/gene/101928917,heat shock transcription factor family; X-linked member 3,Xq28
101928919,LINC02489,https://www.ncbi.nlm.nih.gov/gene/101928919,long intergenic non-protein coding RNA 2489,11p11.2
101928922,LINC00463,https://www.ncbi.nlm.nih.gov/gene/101928922,long intergenic non-protein coding RNA 463,13q12.13
101928931,SEMA3B-AS1,https://www.ncbi.nlm.nih.gov/gene/101928931,SEMA3B antisense RNA 1 (head to head),3p21.31
101928941,RHOXF1P1,https://www.ncbi.nlm.nih.gov/gene/101928941,Rhox homeobox family member 1 pseudogene 1,Xq24
101928942,PRKG2-AS1,https://www.ncbi.nlm.nih.gov/gene/101928942,PRKG2 antisense RNA 1,4q21.21
101928943,MADD-AS1,https://www.ncbi.nlm.nih.gov/gene/101928943,MADD antisense RNA 1,11p11.2
101928944,LINC02720,https://www.ncbi.nlm.nih.gov/gene/101928944,long intergenic non-protein coding RNA 2720,11q14.1
101928963,HNRNPD-DT,https://www.ncbi.nlm.nih.gov/gene/101928963,HNRNPD divergent transcript,4q21.22
101928969,RHOXF1-AS1,https://www.ncbi.nlm.nih.gov/gene/101928969,RHOXF1 antisense RNA 1,Xq24
101928971,LINC01262,https://www.ncbi.nlm.nih.gov/gene/101928971,long intergenic non-protein coding RNA 1262,4q35.2
101928973,LINC01732,https://www.ncbi.nlm.nih.gov/gene/101928973,long intergenic non-protein coding RNA 1732,1q25.3
101928979,LINC01719,https://www.ncbi.nlm.nih.gov/gene/101928979,long intergenic non-protein coding RNA 1719,1q21.1
101928982,ZFP28-DT,https://www.ncbi.nlm.nih.gov/gene/101928982,ZFP28 divergent transcript,19q13.43
101928989,MIR4300HG,https://www.ncbi.nlm.nih.gov/gene/101928989,MIR4300 host gene,11q14.1
101928991,CCDC92B,https://www.ncbi.nlm.nih.gov/gene/101928991,coiled-coil domain containing 92B,17p13.3
101928992,LINC02069,https://www.ncbi.nlm.nih.gov/gene/101928992,long intergenic non-protein coding RNA 2069,3q27.1
101928995,LINC01649,https://www.ncbi.nlm.nih.gov/gene/101928995,long intergenic non-protein coding RNA 1649,1p13.1
101928999,IQCF5-AS1,https://www.ncbi.nlm.nih.gov/gene/101928999,IQCF5 antisense RNA 1,3p21.2
101929002,LINC02287,https://www.ncbi.nlm.nih.gov/gene/101929002,long intergenic non-protein coding RNA 2287,14q32.12
101929008,GTF2IP13,https://www.ncbi.nlm.nih.gov/gene/101929008,general transcription factor IIi pseudogene 13,7p12.3
101929010,SIRPG-AS1,https://www.ncbi.nlm.nih.gov/gene/101929010,SIRPG antisense RNA 1,20p13
101929011,LINC02702,https://www.ncbi.nlm.nih.gov/gene/101929011,long intergenic non-protein coding RNA 2702,11q23.3
101929013,PRR23D3P,https://www.ncbi.nlm.nih.gov/gene/101929013,proline rich 23 domain containing 3; pseudogene,8p23.1
101929019,LINC02270,https://www.ncbi.nlm.nih.gov/gene/101929019,long intergenic non-protein coding RNA 2270,4p15.33
101929023,LINC01762,https://www.ncbi.nlm.nih.gov/gene/101929023,long intergenic non-protein coding RNA 1762,1p13.1
101929025,LINC01516,https://www.ncbi.nlm.nih.gov/gene/101929025,long intergenic non-protein coding RNA 1516,10p12.1
101929026,ZACNP1,https://www.ncbi.nlm.nih.gov/gene/101929026,zinc activated ion channel pseudogene 1,4q25
101929027,LINC02387,https://www.ncbi.nlm.nih.gov/gene/101929027,long intergenic non-protein coding RNA 2387,12p11.21
101929034,LINC02116,https://www.ncbi.nlm.nih.gov/gene/101929034,long intergenic non-protein coding RNA 2116,5p15.33
101929043,DLG2-AS2,https://www.ncbi.nlm.nih.gov/gene/101929043,DLG2 antisense RNA 2,11q14.1
101929052,LINC00836,https://www.ncbi.nlm.nih.gov/gene/101929052,long intergenic non-protein coding RNA 836,10p12.1
101929056,IRX4-AS1,https://www.ncbi.nlm.nih.gov/gene/101929056,IRX4 antisense RNA 1,5p15.33
101929059,ZIM2-AS1,https://www.ncbi.nlm.nih.gov/gene/101929059,ZIM2 antisense RNA 1,19q13.43
101929064,MAPK10-AS1,https://www.ncbi.nlm.nih.gov/gene/101929064,MAPK10 antisense RNA 1,4q21.3
101929069,LINC01633,https://www.ncbi.nlm.nih.gov/gene/101929069,long intergenic non-protein coding RNA 1633,1q25.3
101929071,LINC01182,https://www.ncbi.nlm.nih.gov/gene/101929071,long intergenic non-protein coding RNA 1182,4p15.33
101929072,MICA-AS1,https://www.ncbi.nlm.nih.gov/gene/101929072,MICA antisense RNA 1,6p21.33
101929074,PIK3CD-AS2,https://www.ncbi.nlm.nih.gov/gene/101929074,PIK3CD antisense RNA 2,1p36.22
101929077,LINC02334,https://www.ncbi.nlm.nih.gov/gene/101929077,long intergenic non-protein coding RNA 2334,13q13.3
101929080,LINC02292,https://www.ncbi.nlm.nih.gov/gene/101929080,long intergenic non-protein coding RNA 2292,14q32.13
101929082,LINC01333,https://www.ncbi.nlm.nih.gov/gene/101929082,long intergenic non-protein coding RNA 1333,5q13.3
101929083,CASC6,https://www.ncbi.nlm.nih.gov/gene/101929083,cancer susceptibility 6,6q15
101929084,LINC02401,https://www.ncbi.nlm.nih.gov/gene/101929084,long intergenic non-protein coding RNA 2401,12q23.3
101929086,LINC01447,https://www.ncbi.nlm.nih.gov/gene/101929086,long intergenic non-protein coding RNA 1447,7p12.3
101929089,TTC36-AS1,https://www.ncbi.nlm.nih.gov/gene/101929089,TTC36 and KMT2A antisense RNA 1,11q23.3
101929093,LINC01350,https://www.ncbi.nlm.nih.gov/gene/101929093,long intergenic non-protein coding RNA 1350,1q25.3
101929095,C1QTNF7-AS1,https://www.ncbi.nlm.nih.gov/gene/101929095,C1QTNF7 antisense RNA 1,4p15.32
101929110,CASC18,https://www.ncbi.nlm.nih.gov/gene/101929110,cancer susceptibility 18,12q23.3
101929111,LINC01149,https://www.ncbi.nlm.nih.gov/gene/101929111,long intergenic non-protein coding RNA 1149,6p21.33
101929120,LINC01351,https://www.ncbi.nlm.nih.gov/gene/101929120,long intergenic non-protein coding RNA 1351,1q31.1
101929121,LINC00437,https://www.ncbi.nlm.nih.gov/gene/101929121,long intergenic non-protein coding RNA 437,13q13.3
101929123,LINC02493,https://www.ncbi.nlm.nih.gov/gene/101929123,long intergenic non-protein coding RNA 2493,4p15.32
101929125,LINC01730,https://www.ncbi.nlm.nih.gov/gene/101929125,long intergenic non-protein coding RNA 1730,20p13
101929127,PGM5P3-AS1,https://www.ncbi.nlm.nih.gov/gene/101929127,PGM5P3 antisense RNA 1,9p24.3
101929134,PIGY-DT,https://www.ncbi.nlm.nih.gov/gene/101929134,PIGY divergent transcript,4q22.1
101929144,LINC01858,https://www.ncbi.nlm.nih.gov/gene/101929144,long intergenic non-protein coding RNA 1858,19p12
101929145,PPP3CB-AS1,https://www.ncbi.nlm.nih.gov/gene/101929145,PPP3CB antisense RNA 1 (head to head),10q22.2
101929147,WARS2-AS1,https://www.ncbi.nlm.nih.gov/gene/101929147,WARS2 antisense RNA 1,1p12
101929151,LINC02204,https://www.ncbi.nlm.nih.gov/gene/101929151,long intergenic non-protein coding RNA 2204,15q23
101929152,P3H2-AS1,https://www.ncbi.nlm.nih.gov/gene/101929152,P3H2 antisense RNA 1,3q28
101929153,LINC02114,https://www.ncbi.nlm.nih.gov/gene/101929153,long intergenic non-protein coding RNA 2114,5p15.32
101929157,PGM5P3,https://www.ncbi.nlm.nih.gov/gene/101929157,phosphoglucomutase 5 pseudogene 3,9p24.3
101929159,DENND6A-DT,https://www.ncbi.nlm.nih.gov/gene/101929159,DENND6A divergent transcript,3p14.3
101929163,TSBP1-AS1,https://www.ncbi.nlm.nih.gov/gene/101929163,TSBP1 and BTNL2 antisense RNA 1,6p21.32
101929164,LINC01859,https://www.ncbi.nlm.nih.gov/gene/101929164,long intergenic non-protein coding RNA 1859,19p12
101929173,THSD4-AS2,https://www.ncbi.nlm.nih.gov/gene/101929173,THSD4 antisense RNA 2,15q23
101929176,ADAMTS16-DT,https://www.ncbi.nlm.nih.gov/gene/101929176,ADAMTS16 divergent transcript,5p15.32
101929179,LINC01388,https://www.ncbi.nlm.nih.gov/gene/101929179,long intergenic non-protein coding RNA 1388,9p24.3
101929180,LINC02673,https://www.ncbi.nlm.nih.gov/gene/101929180,long intergenic non-protein coding RNA 2673,10p12.1
101929181,LINC01647,https://www.ncbi.nlm.nih.gov/gene/101929181,long intergenic non-protein coding RNA 1647,1p36.22
101929184,LINC01031,https://www.ncbi.nlm.nih.gov/gene/101929184,long intergenic non-protein coding RNA 1031,1q31.2
101929194,LNCPRESS2,https://www.ncbi.nlm.nih.gov/gene/101929194,lncRNA p53 regulated and ESC associated 2,4q22.1
101929196,THSD4-AS1,https://www.ncbi.nlm.nih.gov/gene/101929196,THSD4 antisense RNA 1,15q23
101929198,ATP13A4-AS1,https://www.ncbi.nlm.nih.gov/gene/101929198,ATP13A4 antisense RNA 1,3q29
101929199,LINC02261,https://www.ncbi.nlm.nih.gov/gene/101929199,long intergenic non-protein coding RNA 2261,4p15.2
101929202,MKX-AS1,https://www.ncbi.nlm.nih.gov/gene/101929202,MKX antisense RNA 1,10p12.1
101929203,RNFT1P3,https://www.ncbi.nlm.nih.gov/gene/101929203,ring finger protein; transmembrane 1 pseudogene 3,17p11.2
101929207,LINC01729,https://www.ncbi.nlm.nih.gov/gene/101929207,long intergenic non-protein coding RNA 1729,20p12.3
101929212,SMIM2-AS1,https://www.ncbi.nlm.nih.gov/gene/101929212,SMIM2 antisense RNA 1,13q14.11
101929215,THBS4-AS1,https://www.ncbi.nlm.nih.gov/gene/101929215,THBS4 antisense RNA 1,5q14.1
101929218,LINC01517,https://www.ncbi.nlm.nih.gov/gene/101929218,long intergenic non-protein coding RNA 1517,10p12.1
101929221,INSYN1-AS1,https://www.ncbi.nlm.nih.gov/gene/101929221,INSYN1 antisense RNA 1,15q24.1
101929222,DISC1FP1,https://www.ncbi.nlm.nih.gov/gene/101929222,DISC1 fusion partner 1,11q14.3
101929224,DDX59-AS1,https://www.ncbi.nlm.nih.gov/gene/101929224,DDX59 antisense RNA 1,1q32.1
101929225,MCM8-AS1,https://www.ncbi.nlm.nih.gov/gene/101929225,MCM8 antisense RNA 1,20p12.3
101929229,PINX1-DT,https://www.ncbi.nlm.nih.gov/gene/101929229,PINX1 divergent transcript,8p23.1
101929231,MMADHC-DT,https://www.ncbi.nlm.nih.gov/gene/101929231,MMADHC divergent transcript,2q23.3
101929238,CFAP20DC-AS1,https://www.ncbi.nlm.nih.gov/gene/101929238,CFAP20DC antisense RNA 1,3p14.2
101929239,PACRG-AS2,https://www.ncbi.nlm.nih.gov/gene/101929239,PACRG antisense RNA 2,6q26
101929241,LINC02325,https://www.ncbi.nlm.nih.gov/gene/101929241,long intergenic non-protein coding RNA 2325,14q32.2
101929243,ILRUN-AS1,https://www.ncbi.nlm.nih.gov/gene/101929243,ILRUN antisense RNA 1,6p21.31
101929244,CASC20,https://www.ncbi.nlm.nih.gov/gene/101929244,cancer susceptibility 20,20p12.3
101929247,LINC01231,https://www.ncbi.nlm.nih.gov/gene/101929247,long intergenic non-protein coding RNA 1231,9p24.2
101929254,LRRC37A12P,https://www.ncbi.nlm.nih.gov/gene/101929254,leucine rich repeat containing 37 member A12; pseudogene,1p35.1
101929260,LINC01920,https://www.ncbi.nlm.nih.gov/gene/101929260,long intergenic non-protein coding RNA 1920,2q23.3
101929261,LINC02123,https://www.ncbi.nlm.nih.gov/gene/101929261,long intergenic non-protein coding RNA 2123,5p15.31
101929265,LINC01428,https://www.ncbi.nlm.nih.gov/gene/101929265,long intergenic non-protein coding RNA 1428,20p12.3
101929272,DTNB-AS1,https://www.ncbi.nlm.nih.gov/gene/101929272,DTNB antisense RNA 1,2p23.3
101929282,LINC02612,https://www.ncbi.nlm.nih.gov/gene/101929282,long intergenic non-protein coding RNA 2612,2q23.3
101929284,LINC02199,https://www.ncbi.nlm.nih.gov/gene/101929284,long intergenic non-protein coding RNA 2199,5p15.31
101929286,KCNMA1-AS3,https://www.ncbi.nlm.nih.gov/gene/101929286,KCNMA1 antisense RNA 3,10q22.3
101929288,LINC01751,https://www.ncbi.nlm.nih.gov/gene/101929288,long intergenic non-protein coding RNA 1751,20p12.3
101929293,PTGES3P2,https://www.ncbi.nlm.nih.gov/gene/101929293,prostaglandin E synthase 3 pseudogene 2,2p23.3
101929302,RFX3-AS1,https://www.ncbi.nlm.nih.gov/gene/101929302,RFX3 antisense RNA 1,9p24.2
101929310,KCNMA1-AS2,https://www.ncbi.nlm.nih.gov/gene/101929310,KCNMA1 antisense RNA 2,10q22.3
101929312,LINC01706,https://www.ncbi.nlm.nih.gov/gene/101929312,long intergenic non-protein coding RNA 1706,20p12.3
101929316,PRICKLE2-DT,https://www.ncbi.nlm.nih.gov/gene/101929316,PRICKLE2 divergent transcript,3p14.1
101929328,KCNMA1-AS1,https://www.ncbi.nlm.nih.gov/gene/101929328,KCNMA1 antisense RNA 1,10q22.3
101929329,LAMP5-AS1,https://www.ncbi.nlm.nih.gov/gene/101929329,LAMP5 antisense RNA 1,20p12.2
101929335,ADAMTS9-AS1,https://www.ncbi.nlm.nih.gov/gene/101929335,ADAMTS9 antisense RNA 1,3p14.1
101929337,LINC02037,https://www.ncbi.nlm.nih.gov/gene/101929337,long intergenic non-protein coding RNA 2037,3q29
101929338,SEMA5A-AS1,https://www.ncbi.nlm.nih.gov/gene/101929338,SEMA5A antisense RNA 1,5p15.31
101929340,ESAM-AS1,https://www.ncbi.nlm.nih.gov/gene/101929340,ESAM antisense RNA 1,11q24.2
101929344,LINC01198,https://www.ncbi.nlm.nih.gov/gene/101929344,long intergenic non-protein coding RNA 1198,13q14.13
101929350,LINC01665,https://www.ncbi.nlm.nih.gov/gene/101929350,long intergenic non-protein coding RNA 1665,22q11.1
101929351,CDC37L1-DT,https://www.ncbi.nlm.nih.gov/gene/101929351,CDC37L1 divergent transcript,9p24.1
101929352,LINC02664,https://www.ncbi.nlm.nih.gov/gene/101929352,long intergenic non-protein coding RNA 2664,10p11.22
101929355,CFAP97D2,https://www.ncbi.nlm.nih.gov/gene/101929355,CFAP97 domain containing 2,13q34
101929371,PARAL1,https://www.ncbi.nlm.nih.gov/gene/101929371,PPARG activating RBM14 associated lncRNA 1,20p12.2
101929374,LINC01659,https://www.ncbi.nlm.nih.gov/gene/101929374,long intergenic non-protein coding RNA 1659,22q11.23
101929378,LINC01876,https://www.ncbi.nlm.nih.gov/gene/101929378,long intergenic non-protein coding RNA 1876,2q24.1
101929384,SLC6A12-AS1,https://www.ncbi.nlm.nih.gov/gene/101929384,SLC6A12 antisense RNA 1,12p13.33
101929387,LMF1-AS1,https://www.ncbi.nlm.nih.gov/gene/101929387,LMF1 antisense RNA 1,16p13.3
101929390,LINC01247,https://www.ncbi.nlm.nih.gov/gene/101929390,long intergenic non-protein coding RNA 1247,2p25.2
101929395,LINC01752,https://www.ncbi.nlm.nih.gov/gene/101929395,long intergenic non-protein coding RNA 1752,20p12.2
101929397,LINC01518,https://www.ncbi.nlm.nih.gov/gene/101929397,long intergenic non-protein coding RNA 1518,10q11.21
101929402,EXTL3-AS1,https://www.ncbi.nlm.nih.gov/gene/101929402,EXTL3 antisense RNA 1,8p21.1
101929406,LINC01648,https://www.ncbi.nlm.nih.gov/gene/101929406,long intergenic non-protein coding RNA 1648,1p35.2
101929407,PTPRD-AS1,https://www.ncbi.nlm.nih.gov/gene/101929407,PTPRD antisense RNA 1,9p24.1
101929410,SUCLA2-AS1,https://www.ncbi.nlm.nih.gov/gene/101929410,SUCLA2 antisense RNA 1,13q14.2
101929412,LINC02212,https://www.ncbi.nlm.nih.gov/gene/101929412,long intergenic non-protein coding RNA 2212,5p15.2
101929415,PENK-AS1,https://www.ncbi.nlm.nih.gov/gene/101929415,PENK antisense RNA 1,8q12.1
101929422,LINC02285,https://www.ncbi.nlm.nih.gov/gene/101929422,long intergenic non-protein coding RNA 2285,14q32.31
101929423,MEF2C-AS1,https://www.ncbi.nlm.nih.gov/gene/101929423,MEF2C antisense RNA 1,5q14.3
101929425,BTBD9-AS1,https://www.ncbi.nlm.nih.gov/gene/101929425,BTBD9 antisense RNA 1,6p21.2
101929428,PTPRD-AS2,https://www.ncbi.nlm.nih.gov/gene/101929428,PTPRD antisense RNA 2 (head to head),9p23
101929437,PRRX2-AS1,https://www.ncbi.nlm.nih.gov/gene/101929437,PRRX2 antisense RNA 1,9q34.11
101929441,ERLNC1,https://www.ncbi.nlm.nih.gov/gene/101929441,estrogen receptor responsive lncRNA 1,1q32.1
101929445,LINC02623,https://www.ncbi.nlm.nih.gov/gene/101929445,long intergenic non-protein coding RNA 2623,10q11.21
101929447,IATPR,https://www.ncbi.nlm.nih.gov/gene/101929447,ITGB1 adjacent tumor promoting lncRNA,10p11.22
101929448,LINC02428,https://www.ncbi.nlm.nih.gov/gene/101929448,long intergenic non-protein coding RNA 2428,4q24
101929450,LINC02099,https://www.ncbi.nlm.nih.gov/gene/101929450,long intergenic non-protein coding RNA 2099,8p12
101929454,LINC02149,https://www.ncbi.nlm.nih.gov/gene/101929454,long intergenic non-protein coding RNA 2149,5p15.1
101929459,TMCC2-AS1,https://www.ncbi.nlm.nih.gov/gene/101929459,TMCC2 antisense RNA 1,1q32.1
101929464,PHC2-AS1,https://www.ncbi.nlm.nih.gov/gene/101929464,PHC2 antisense RNA 1,1p35.1
101929467,LURAP1L-AS1,https://www.ncbi.nlm.nih.gov/gene/101929467,LURAP1L antisense RNA 1,9p23
101929468,CXXC4-AS1,https://www.ncbi.nlm.nih.gov/gene/101929468,CXXC4 antisense RNA 1,4q24
101929469,TEX52,https://www.ncbi.nlm.nih.gov/gene/101929469,testis expressed 52,12p13.33
101929471,HINT2P1,https://www.ncbi.nlm.nih.gov/gene/101929471,histidine triad nucleotide binding protein 2 pseudogene 1,3p26.3
