GeneID,Symbol,link,description,chromosome
114678172,LOC114678172,,uncharacterized LOC114678172,5
114678171,LOC114678171,,uncharacterized LOC114678171,5
114678170,LOC114678170,,uncharacterized LOC114678170,5
114678169,LOC114678169,,uncharacterized LOC114678169,5
114678168,LOC114678168,,uncharacterized LOC114678168,5
114678167,LOC114678167,,60S ribosomal protein L37a-like,5
114678166,LOC114678166,,uncharacterized LOC114678166,1
114678165,LOC114678165,,uncharacterized LOC114678165,5
114678164,LOC114678164,,uncharacterized LOC114678164,1
114678163,LOC114678163,,uncharacterized LOC114678163,5
114678162,LOC114678162,,60S ribosomal protein L39-like,1
114678161,LOC114678161,,uncharacterized LOC114678161,5
114678160,LOC114678160,,uncharacterized LOC114678160,5
114678159,LOC114678159,,uncharacterized LOC114678159,5
114678158,LOC114678158,,uncharacterized LOC114678158,1
114678157,LOC114678157,,uncharacterized LOC114678157,5
114678156,LOC114678156,,uncharacterized LOC114678156,5
114678155,LOC114678155,,uncharacterized LOC114678155,5
114678154,LOC114678154,,uncharacterized LOC114678154,5
114678153,LOC114678153,,uncharacterized LOC114678153,5
114678152,LOC114678152,,uncharacterized LOC114678152,5
114678151,LOC114678151,,uncharacterized LOC114678151,5
114678150,LOC114678150,,uncharacterized LOC114678150,5
114678149,LOC114678149,,uncharacterized LOC114678149,5
114678148,LOC114678148,,uncharacterized LOC114678148,5
114678147,LOC114678147,,uncharacterized LOC114678147,5
114678146,LOC114678146,,uncharacterized LOC114678146,5
114678145,LOC114678145,,uncharacterized LOC114678145,5
114678144,LOC114678144,,uncharacterized LOC114678144,5
114678143,LOC114678143,,keratin; type I cytoskeletal 18 pseudogene,1
114678142,LOC114678142,,uncharacterized LOC114678142,5
114678141,LOC114678141,,uncharacterized LOC114678141,5
114678140,LOC114678140,,uncharacterized LOC114678140,5
114678139,LOC114678139,,SRA stem-loop-interacting RNA-binding protein; mitochondrial-like,5
114678138,LOC114678138,,uncharacterized LOC114678138,5
114678137,LOC114678137,,uncharacterized LOC114678137,5
114678136,LOC114678136,,uncharacterized LOC114678136,5
114678135,LOC114678135,,uncharacterized LOC114678135,5
114678134,LOC114678134,,uncharacterized LOC114678134,5
114678133,LOC114678133,,uncharacterized LOC114678133,5
114678132,LOC114678132,,uncharacterized LOC114678132,5
114678131,LOC114678131,,uncharacterized LOC114678131,5
114678130,LOC114678130,,uncharacterized LOC114678130,5
114678129,LOC114678129,,uncharacterized LOC114678129,5
114678128,LOC114678128,,peptidyl-prolyl cis-trans isomerase NIMA-interacting 4 pseudogene,1
114678127,LOC114678127,,uncharacterized LOC114678127,5
114678126,LOC114678126,,uncharacterized LOC114678126,5
114678125,LOC114678125,,uncharacterized LOC114678125,5
114678124,LOC114678124,,uncharacterized LOC114678124,1
114678123,LOC114678123,,protein FRG2-like,5
114678122,LOC114678122,,putative uncharacterized protein WWC2-AS2,5
114678121,LOC114678121,,uncharacterized LOC114678121,1
114678120,LOC114678120,,basic proline-rich protein-like,5
114678119,LOC114678119,,endoplasmic reticulum chaperone BiP pseudogene,5
114678118,LOC114678118,,14-3-3 protein theta pseudogene,5
114678117,LOC114678117,,uncharacterized LOC114678117,1
114678116,LOC114678116,,lysM and putative peptidoglycan-binding domain-containing protein 4 pseudogene,5
114678115,LOC114678115,,uncharacterized LOC114678115,1
114678114,LOC114678114,,tubulin beta-8 chain-like protein,5
114678113,LOC114678113,,uncharacterized LOC114678113,1
114678112,LOC114678112,,60S ribosomal protein L6 pseudogene,5
114678111,LOC114678111,,arf-GAP with GTPase; ANK repeat and PH domain-containing protein 1 pseudogene,5
114678110,LOC114678110,,UDP-glucuronosyltransferase 2B4-like,5
114678109,LOC114678109,,zinc finger Ran-binding domain-containing protein 2 pseudogene,5
114678108,LOC114678108,,10 kDa heat shock protein; mitochondrial pseudogene,5
114678107,LOC114678107,,uncharacterized LOC114678107,1
114678106,LOC114678106,,uncharacterized LOC114678106,5
114678105,LOC114678105,,uncharacterized LOC114678105,1
114678104,LOC114678104,,uncharacterized LOC114678104,1
114678103,LOC114678103,,uncharacterized LOC114678103,1
114678102,LOC114678102,,uncharacterized LOC114678102,1
114678101,LOC114678101,,uncharacterized LOC114678101,1
114678100,LOC114678100,,uncharacterized LOC114678100,1
114678099,LOC114678099,,small proline-rich protein 3-like,1
114678098,TRNAS-UGA,,transfer RNA serine (anticodon UGA),4
114678097,TRNAS-AGA,,transfer RNA serine (anticodon AGA),4
114678096,TRNAS-AGA,,transfer RNA serine (anticodon AGA),4
114678095,TRNAD-GUC,,transfer RNA aspartic acid (anticodon GUC),4
114678094,TRNAK-UUU,,transfer RNA lysine (anticodon UUU),4
114678093,TRNAL-AAG,,transfer RNA leucine (anticodon AAG),4
114678092,TRNAM-CAU,,transfer RNA methionine (anticodon CAU),4
114678091,TRNAL-CAA,,transfer RNA leucine (anticodon CAA),4
114678090,TRNAL-CAA,,transfer RNA leucine (anticodon CAA),4
114678089,TRNAL-CAA,,transfer RNA leucine (anticodon CAA),4
114678088,TRNAV-AAC,,transfer RNA valine (anticodon AAC),4
114678087,TRNAR-ACG,,transfer RNA arginine (anticodon ACG),4
114678086,TRNAS-CGA,,transfer RNA serine (anticodon CGA),4
114678085,TRNAT-AGU,,transfer RNA threonine (anticodon AGU),4
114678084,TRNAL-UAA,,transfer RNA leucine (anticodon UAA),4
114678083,TRNAV-CAC,,transfer RNA valine (anticodon CAC),4
114678082,TRNAM-CAU,,transfer RNA methionine (anticodon CAU),4
114678081,TRNAV-AAC,,transfer RNA valine (anticodon AAC),4
114678080,TRNAQ-CUG,,transfer RNA glutamine (anticodon CUG),4
114678079,TRNAQ-UUG,,transfer RNA glutamine (anticodon UUG),4
114678078,TRNAM-CAU,,transfer RNA methionine (anticodon CAU),4
114678077,TRNAG-GCC,,transfer RNA glycine (anticodon GCC),4
114678076,TRNAT-UGU,,transfer RNA threonine (anticodon UGU),4
114678075,TRNAL-AAG,,transfer RNA leucine (anticodon AAG),4
114678074,TRNAT-CGU,,transfer RNA threonine (anticodon CGU),4
114678073,TRNAR-UCG,,transfer RNA arginine (anticodon UCG),4
114678072,TRNAS-GCU,,transfer RNA serine (anticodon GCU),4
114678071,TRNAF-GAA,,transfer RNA phenylalanine (anticodon GAA),4
114678070,TRNAA-UGC,,transfer RNA alanine (anticodon UGC),4
114678069,TRNAT-CGU,,transfer RNA threonine (anticodon CGU),4
114678068,TRNAA-AGC,,transfer RNA alanine (anticodon AGC),4
114678067,TRNAA-CGC,,transfer RNA alanine (anticodon CGC),4
114678066,TRNAA-CGC,,transfer RNA alanine (anticodon CGC),4
114678065,TRNAA-AGC,,transfer RNA alanine (anticodon AGC),4
114678064,TRNAR-CCG,,transfer RNA arginine (anticodon CCG),4
114678063,TRNAA-UGC,,transfer RNA alanine (anticodon UGC),4
114678062,TRNAA-UGC,,transfer RNA alanine (anticodon UGC),4
114678061,TRNAF-GAA,,transfer RNA phenylalanine (anticodon GAA),4
114678060,TRNAF-GAA,,transfer RNA phenylalanine (anticodon GAA),4
114678059,TRNAA-AGC,,transfer RNA alanine (anticodon AGC),4
114678058,TRNAQ-CUG,,transfer RNA glutamine (anticodon CUG),4
114678057,TRNAM-CAU,,transfer RNA methionine (anticodon CAU),4
114678056,TRNAR-UCG,,transfer RNA arginine (anticodon UCG),4
114678055,TRNAR-UCG,,transfer RNA arginine (anticodon UCG),4
114678054,TRNAS-AGA,,transfer RNA serine (anticodon AGA),4
114678053,TRNAR-ACG,,transfer RNA arginine (anticodon ACG),4
114678052,TRNAL-CAG,,transfer RNA leucine (anticodon CAG),4
114678051,TRNAA-UGC,,transfer RNA alanine (anticodon UGC),4
114678050,TRNAR-ACG,,transfer RNA arginine (anticodon ACG),4
114678049,TRNAV-CAC,,transfer RNA valine (anticodon CAC),4
114678048,TRNAA-CGC,,transfer RNA alanine (anticodon CGC),4
114678047,TRNAI-AAU,,transfer RNA isoleucine (anticodon AAU),4
114678046,TRNAP-AGG,,transfer RNA proline (anticodon AGG),4
114678045,TRNAK-CUU,,transfer RNA lysine (anticodon CUU),4
114678044,TRNAY-GUA,,transfer RNA tyrosine (anticodon GUA),4
114678043,TRNAY-GUA,,transfer RNA tyrosine (anticodon GUA),4
114678042,TRNAY-GUA,,transfer RNA tyrosine (anticodon GUA),4
114678041,TRNAA-AGC,,transfer RNA alanine (anticodon AGC),4
114678040,TRNAF-GAA,,transfer RNA phenylalanine (anticodon GAA),4
114678039,TRNAA-AGC,,transfer RNA alanine (anticodon AGC),4
114678038,TRNAA-AGC,,transfer RNA alanine (anticodon AGC),4
114678037,TRNAM-CAU,,transfer RNA methionine (anticodon CAU),4
114678036,TRNAA-AGC,,transfer RNA alanine (anticodon AGC),4
114678035,TRNAA-UGC,,transfer RNA alanine (anticodon UGC),4
114678034,TRNAA-AGC,,transfer RNA alanine (anticodon AGC),4
114678033,TRNAI-AAU,,transfer RNA isoleucine (anticodon AAU),4
114678032,TRNAI-UAU,,transfer RNA isoleucine (anticodon UAU),4
114678031,TRNAP-CGG,,transfer RNA proline (anticodon CGG),4
114678030,TRNAS-GCU,,transfer RNA serine (anticodon GCU),4
114678029,TRNAA-AGC,,transfer RNA alanine (anticodon AGC),4
114678028,TRNAV-CAC,,transfer RNA valine (anticodon CAC),4
114678027,TRNAH-GUG,,transfer RNA histidin (anticodon GUG),4
114678026,TRNAT-AGU,,transfer RNA threonine (anticodon AGU),4
114678025,TRNAS-CGA,,transfer RNA serine (anticodon CGA),4
114678024,TRNAR-ACG,,transfer RNA arginine (anticodon ACG),4
114678023,TRNAL-UAA,,transfer RNA leucine (anticodon UAA),4
114678022,TRNAI-AAU,,transfer RNA isoleucine (anticodon AAU),4
114678021,TRNAV-UAC,,transfer RNA valine (anticodon UAC),4
114678020,TRNAI-AAU,,transfer RNA isoleucine (anticodon AAU),4
114678019,TRNAQ-CUG,,transfer RNA glutamine (anticodon CUG),4
114678018,TRNAA-UGC,,transfer RNA alanine (anticodon UGC),4
114678017,TRNAS-GCU,,transfer RNA serine (anticodon GCU),4
114678016,TRNAS-AGA,,transfer RNA serine (anticodon AGA),4
114678015,TRNAD-GUC,,transfer RNA aspartic acid (anticodon GUC),4
114678014,TRNAS-AGA,,transfer RNA serine (anticodon AGA),4
114678013,TRNAS-AGA,,transfer RNA serine (anticodon AGA),4
114678012,TRNAD-GUC,,transfer RNA aspartic acid (anticodon GUC),4
114678011,TRNAQ-CUG,,transfer RNA glutamine (anticodon CUG),4
114678010,TRNAS-AGA,,transfer RNA serine (anticodon AGA),4
114678009,TRNAS-UGA,,transfer RNA serine (anticodon UGA),4
114678008,TRNAR-UCU,,transfer RNA arginine (anticodon UCU),4
114678007,TRNAF-GAA,,transfer RNA phenylalanine (anticodon GAA),4
114678006,TRNAK-UUU,,transfer RNA lysine (anticodon UUU),4
114678005,TRNAI-UAU,,transfer RNA isoleucine (anticodon UAU),4
114678004,TRNAI-AAU,,transfer RNA isoleucine (anticodon AAU),4
114678003,TRNAV-AAC,,transfer RNA valine (anticodon AAC),4
114678002,TRNAI-AAU,,transfer RNA isoleucine (anticodon AAU),4
114678001,TRNAT-AGU,,transfer RNA threonine (anticodon AGU),4
114678000,TRNAM-CAU,,transfer RNA methionine (anticodon CAU),4
114677999,TRNAS-GCU,,transfer RNA serine (anticodon GCU),4
114677998,TRNAI-UAU,,transfer RNA isoleucine (anticodon UAU),4
114677997,TRNAQ-UUG,,transfer RNA glutamine (anticodon UUG),4
114677996,TRNAA-AGC,,transfer RNA alanine (anticodon AGC),4
114677995,TRNAA-AGC,,transfer RNA alanine (anticodon AGC),4
114677994,TRNAA-UGC,,transfer RNA alanine (anticodon UGC),4
114677993,TRNAA-AGC,,transfer RNA alanine (anticodon AGC),4
114677992,TRNAA-AGC,,transfer RNA alanine (anticodon AGC),4
114677991,TRNAT-AGU,,transfer RNA threonine (anticodon AGU),4
114677990,TRNAA-CGC,,transfer RNA alanine (anticodon CGC),4
114677989,TRNAK-UUU,,transfer RNA lysine (anticodon UUU),4
114677988,TRNAF-GAA,,transfer RNA phenylalanine (anticodon GAA),4
114677987,TRNAR-CCG,,transfer RNA arginine (anticodon CCG),4
114677986,TRNAL-CAA,,transfer RNA leucine (anticodon CAA),4
114677985,TRNAA-AGC,,transfer RNA alanine (anticodon AGC),4
114677984,TRNAM-CAU,,transfer RNA methionine (anticodon CAU),4
114677983,TRNAK-UUU,,transfer RNA lysine (anticodon UUU),4
114677982,TRNAE-CUC,,transfer RNA glutamic acid (anticodon CUC),4
114677981,TRNAL-AAG,,transfer RNA leucine (anticodon AAG),4
114677980,TRNAK-UUU,,transfer RNA lysine (anticodon UUU),4
114677979,TRNAE-CUC,,transfer RNA glutamic acid (anticodon CUC),4
114677978,TRNAS-GCU,,transfer RNA serine (anticodon GCU),4
114677977,TRNAQ-UUG,,transfer RNA glutamine (anticodon UUG),4
114677976,TRNAQ-UUG,,transfer RNA glutamine (anticodon UUG),4
114677975,TRNAS-UGA,,transfer RNA serine (anticodon UGA),4
114677974,TRNAL-CAA,,transfer RNA leucine (anticodon CAA),4
114677973,TRNAM-CAU,,transfer RNA methionine (anticodon CAU),4
114677972,TRNAW-CCA,,transfer RNA tryptophan (anticodon CCA),4
114677971,TRNAM-CAU,,transfer RNA methionine (anticodon CAU),4
114677970,TRNAW-CCA,,transfer RNA tryptophan (anticodon CCA),4
114677969,TRNAT-AGU,,transfer RNA threonine (anticodon AGU),4
114677968,TRNAI-AAU,,transfer RNA isoleucine (anticodon AAU),4
114677967,TRNAM-CAU,,transfer RNA methionine (anticodon CAU),4
114677966,TRNAA-AGC,,transfer RNA alanine (anticodon AGC),4
114677965,TRNAM-CAU,,transfer RNA methionine (anticodon CAU),4
114677964,TRNAI-AAU,,transfer RNA isoleucine (anticodon AAU),4
114677963,TRNAQ-CUG,,transfer RNA glutamine (anticodon CUG),4
114677962,TRNAV-CAC,,transfer RNA valine (anticodon CAC),4
114677961,TRNAR-ACG,,transfer RNA arginine (anticodon ACG),4
114677960,TRNAI-AAU,,transfer RNA isoleucine (anticodon AAU),4
114677959,TRNAM-CAU,,transfer RNA methionine (anticodon CAU),4
114677958,TRNAK-UUU,,transfer RNA lysine (anticodon UUU),4
114677957,TRNAL-UAA,,transfer RNA leucine (anticodon UAA),4
114677956,LOC114677956,,U4 spliceosomal RNA,4
114677955,LOC114677955,,small nucleolar RNA U3,4
114677954,LOC114677954,,small nucleolar RNA U3,4
114677953,LOC114677953,,small nucleolar RNA U3,4
114677952,LOC114677952,,small nucleolar RNA U3,4
114677951,LOC114677951,,small nucleolar RNA U3,4
114677950,LOC114677950,,small nucleolar RNA U3,4
114677949,LOC114677949,,small nucleolar RNA U3,4
114677948,LOC114677948,,small nucleolar RNA U3,4
114677947,LOC114677947,,small nucleolar RNA U3,4
114677946,LOC114677946,,U2 spliceosomal RNA,4
114677945,LOC114677945,,U2 spliceosomal RNA,4
114677944,LOC114677944,,U2 spliceosomal RNA,4
114677943,LOC114677943,,U2 spliceosomal RNA,4
114677942,LOC114677942,,U2 spliceosomal RNA,4
114677941,LOC114677941,,U2 spliceosomal RNA,4
114677940,LOC114677940,,U2 spliceosomal RNA,4
114677939,LOC114677939,,U2 spliceosomal RNA,4
114677938,LOC114677938,,U2 spliceosomal RNA,4
114677937,LOC114677937,,U1 spliceosomal RNA,4
114677936,LOC114677936,,U1 spliceosomal RNA,4
114677935,LOC114677935,,U1 spliceosomal RNA,4
114677934,LOC114677934,,U1 spliceosomal RNA,4
114677933,LOC114677933,,U1 spliceosomal RNA,4
114677932,LOC114677932,,U1 spliceosomal RNA,4
114677931,LOC114677931,,U1 spliceosomal RNA,4
114677930,LOC114677930,,U1 spliceosomal RNA,4
114677929,LOC114677929,,U1 spliceosomal RNA,4
114677928,LOC114677928,,U1 spliceosomal RNA,4
114677927,LOC114677927,,small nucleolar RNA U13,4
114677926,LOC114677926,,small nucleolar RNA U13,4
114677925,LOC114677925,,small nucleolar RNA U13,4
114677924,LOC114677924,,U1 spliceosomal RNA,4
114677923,LOC114677923,,small nucleolar RNA U13,4
114677922,LOC114677922,,small nucleolar RNA U13,4
114677921,LOC114677921,,small nucleolar RNA U13,4
114677920,LOC114677920,,small nucleolar RNA U13,4
114677919,LOC114677919,,small nucleolar RNA U13,4
114677918,LOC114677918,,small nucleolar RNA U13,4
114677917,LOC114677917,,small nucleolar RNA U13,4
114677916,LOC114677916,,small nucleolar RNA U13,4
114677915,LOC114677915,,small nucleolar RNA U13,4
114677914,LOC114677914,,small nucleolar RNA U13,4
114677913,LOC114677913,,U1 spliceosomal RNA,4
114677912,LOC114677912,,small nucleolar RNA U13,4
114677911,LOC114677911,,small nucleolar RNA U13,4
114677910,LOC114677910,,small nucleolar RNA U13,4
114677909,LOC114677909,,small nucleolar RNA U13,4
114677908,LOC114677908,,small nucleolar RNA U13,4
114677907,LOC114677907,,small nucleolar RNA U13,4
114677906,LOC114677906,,small nucleolar RNA U13,4
114677905,LOC114677905,,small nucleolar RNA U13,4
114677904,LOC114677904,,small nucleolar RNA U13,4
114677903,LOC114677903,,small nucleolar RNA U13,4
114677902,LOC114677902,,small nucleolar RNA U13,4
114677901,LOC114677901,,small nucleolar RNA U13,4
114677900,LOC114677900,,small nucleolar RNA U13,4
114677899,LOC114677899,,small nucleolar RNA U13,4
114677898,LOC114677898,,small nucleolar RNA U13,4
114677897,LOC114677897,,small nucleolar RNA U13,4
114677896,LOC114677896,,small nucleolar RNA U13,4
114677895,LOC114677895,,U6atac minor spliceosomal RNA,4
114677894,LOC114677894,,U6atac minor spliceosomal RNA,4
114677893,LOC114677893,,U4atac minor spliceosomal RNA,4
114677892,LOC114677892,,small nucleolar RNA SNORD100,4
114677891,LOC114677891,,small nucleolar RNA SNORD66,4
114677890,LOC114677890,,small nucleolar RNA SNORD65,4
114677889,LOC114677889,,small nucleolar RNA SNORA40,4
114677888,LOC114677888,,small nucleolar RNA SNORA40,4
114677887,LOC114677887,,small nucleolar RNA SNORA48,4
114677886,LOC114677886,,small nucleolar RNA SNORA27,4
114677885,LOC114677885,,small nucleolar RNA SNORA33,4
114677884,LOC114677884,,small nucleolar RNA SNORA33,4
114677883,LOC114677883,,small nucleolar RNA SNORA29,4
114677882,LOC114677882,,small nucleolar RNA SNORA38,4
114677881,LOC114677881,,small Cajal body-specific RNA 15,4
114677880,LOC114677880,,small nucleolar RNA SNORA2/SNORA34 family,4
114677879,LOC114677879,,small nucleolar RNA SNORA46,4
114677878,LOC114677878,,small nucleolar RNA SNORA20,4
114677877,LOC114677877,,small nucleolar RNA SNORA24,4
114677876,LOC114677876,,small nucleolar RNA SNORA8,4
114677875,LOC114677875,,small nucleolar RNA SNORD48,4
114677874,LOC114677874,,small nucleolar RNA SNORD45,4
114677873,LOC114677873,,small nucleolar RNA SNORD50,4
114677872,LOC114677872,,small nucleolar RNA SNORD50,4
114677871,LOC114677871,,small nucleolar RNA SNORD52,4
114677870,LOC114677870,,small nucleolar RNA SNORA67,4
114677869,LOC114677869,,small nucleolar RNA SNORD46,4
114677868,LOC114677868,,small nucleolar RNA SNORA16B/SNORA16A family,4
114677867,LOC114677867,,5S ribosomal RNA,4
114677866,LOC114677866,,uncharacterized LOC114677866,1
114677865,LOC114677865,,small nucleolar RNA SNORD101,4
114677864,LOC114677864,,small nucleolar RNA SNORA70,4
114677863,LOC114677863,,small nucleolar RNA SNORD83,4
114677862,LOC114677862,,small nucleolar RNA SNORD83,4
114677861,LOC114677861,,small nucleolar RNA Z195/SNORD33/SNORD32 family,4
114677860,LOC114677860,,small nucleolar RNA SNORD28,4
114677859,LOC114677859,,U7 small nuclear RNA,4
114677858,LOC114677858,,U7 small nuclear RNA,4
114677857,LOC114677857,,U7 small nuclear RNA,4
114677856,LOC114677856,,U7 small nuclear RNA,4
114677855,LOC114677855,,U7 small nuclear RNA,4
114677854,LOC114677854,,U7 small nuclear RNA,4
114677853,LOC114677853,,U7 small nuclear RNA,4
114677852,LOC114677852,,U7 small nuclear RNA,4
114677851,LOC114677851,,U7 small nuclear RNA,4
114677850,LOC114677850,,U7 small nuclear RNA,4
114677849,LOC114677849,,U7 small nuclear RNA,4
114677848,LOC114677848,,small nucleolar RNA SNORA73 family,4
114677847,LOC114677847,,U6 spliceosomal RNA,4
114677846,LOC114677846,,U6 spliceosomal RNA,4
114677845,LOC114677845,,U6 spliceosomal RNA,4
114677844,LOC114677844,,U6 spliceosomal RNA,4
114677843,LOC114677843,,U6 spliceosomal RNA,4
114677842,LOC114677842,,U6 spliceosomal RNA,4
114677841,LOC114677841,,U6 spliceosomal RNA,4
114677840,LOC114677840,,U6 spliceosomal RNA,4
114677839,LOC114677839,,U6 spliceosomal RNA,4
114677838,LOC114677838,,U6 spliceosomal RNA,4
114677837,LOC114677837,,U6 spliceosomal RNA,4
114677836,LOC114677836,,U6 spliceosomal RNA,4
114677835,LOC114677835,,U6 spliceosomal RNA,4
114677834,LOC114677834,,U6 spliceosomal RNA,4
114677833,LOC114677833,,U6 spliceosomal RNA,4
114677832,LOC114677832,,U6 spliceosomal RNA,4
114677831,LOC114677831,,U6 spliceosomal RNA,4
114677830,LOC114677830,,U6 spliceosomal RNA,4
114677829,LOC114677829,,U6 spliceosomal RNA,4
114677828,LOC114677828,,U6 spliceosomal RNA,4
114677827,LOC114677827,,U6 spliceosomal RNA,4
114677826,LOC114677826,,U6 spliceosomal RNA,4
114677825,LOC114677825,,uncharacterized LOC114677825,1
114677824,LOC114677824,,U6 spliceosomal RNA,4
114677823,LOC114677823,,U6 spliceosomal RNA,4
114677822,LOC114677822,,U6 spliceosomal RNA,4
114677821,LOC114677821,,U6 spliceosomal RNA,4
114677820,LOC114677820,,U6 spliceosomal RNA,4
114677819,LOC114677819,,U6 spliceosomal RNA,4
114677818,LOC114677818,,U6 spliceosomal RNA,4
114677817,LOC114677817,,U6 spliceosomal RNA,4
114677816,LOC114677816,,U6 spliceosomal RNA,4
114677815,LOC114677815,,U6 spliceosomal RNA,4
114677814,LOC114677814,,U6 spliceosomal RNA,4
114677813,LOC114677813,,U6 spliceosomal RNA,4
114677812,LOC114677812,,U6 spliceosomal RNA,4
114677811,LOC114677811,,U6 spliceosomal RNA,4
114677810,LOC114677810,,U6 spliceosomal RNA,4
114677809,LOC114677809,,U6 spliceosomal RNA,4
114677808,LOC114677808,,U6 spliceosomal RNA,4
114677807,LOC114677807,,U6 spliceosomal RNA,4
114677806,LOC114677806,,U6 spliceosomal RNA,4
114677805,LOC114677805,,U6 spliceosomal RNA,4
114677804,LOC114677804,,U6 spliceosomal RNA,4
114677803,LOC114677803,,U6 spliceosomal RNA,4
114677802,LOC114677802,,U6 spliceosomal RNA,4
114677801,LOC114677801,,U6 spliceosomal RNA,4
114677800,LOC114677800,,U6 spliceosomal RNA,4
114677799,LOC114677799,,U6 spliceosomal RNA,4
114677798,LOC114677798,,U6 spliceosomal RNA,4
114677797,LOC114677797,,U6 spliceosomal RNA,4
114677796,LOC114677796,,U6 spliceosomal RNA,4
114677795,LOC114677795,,U6 spliceosomal RNA,4
114677794,LOC114677794,,U6 spliceosomal RNA,4
114677793,LOC114677793,,U6 spliceosomal RNA,4
114677792,LOC114677792,,U6 spliceosomal RNA,4
114677791,LOC114677791,,U6 spliceosomal RNA,4
114677790,LOC114677790,,U6 spliceosomal RNA,4
114677789,LOC114677789,,U6 spliceosomal RNA,4
114677788,LOC114677788,,U6 spliceosomal RNA,4
114677787,LOC114677787,,U6 spliceosomal RNA,4
114677786,LOC114677786,,U6 spliceosomal RNA,4
114677785,LOC114677785,,U6 spliceosomal RNA,4
114677784,LOC114677784,,U6 spliceosomal RNA,4
114677783,LOC114677783,,U6 spliceosomal RNA,4
114677782,LOC114677782,,U6 spliceosomal RNA,4
114677781,LOC114677781,,U6 spliceosomal RNA,4
114677780,LOC114677780,,U6 spliceosomal RNA,4
114677779,LOC114677779,,U6 spliceosomal RNA,4
114677778,LOC114677778,,U6 spliceosomal RNA,4
114677777,LOC114677777,,U6 spliceosomal RNA,4
114677776,LOC114677776,,U6 spliceosomal RNA,4
114677775,LOC114677775,,U6 spliceosomal RNA,4
114677774,LOC114677774,,U6 spliceosomal RNA,4
114677773,LOC114677773,,U6 spliceosomal RNA,4
114677772,LOC114677772,,U6 spliceosomal RNA,4
114677771,LOC114677771,,U6 spliceosomal RNA,4
114677770,LOC114677770,,U4 spliceosomal RNA,4
114677769,LOC114677769,,U4 spliceosomal RNA,4
114677768,LOC114677768,,U4 spliceosomal RNA,4
114677767,LOC114677767,,U4 spliceosomal RNA,4
114677766,LOC114677766,,U4 spliceosomal RNA,4
114677765,LOC114677765,,U4 spliceosomal RNA,4
114677764,LOC114677764,,5S ribosomal RNA,4
114677763,LOC114677763,,uncharacterized LOC114677763,4
114677762,LOC114677762,,uncharacterized LOC114677762,4
114677761,LOC114677761,,keratin; type II cytoskeletal 8 pseudogene,4
114677760,LOC114677760,,60S ribosomal protein L34 pseudogene,4
114677759,LOC114677759,,40S ribosomal protein S26-like,4
114677758,LOC114677758,,cell division protein ZipA-like,4
114677757,LOC114677757,,p53 apoptosis effector related to PMP-22 pseudogene,4
114677756,LOC114677756,,60S ribosomal protein L21 pseudogene,4
114677755,LOC114677755,,histone H2A type 3-like,4
114677754,LOC114677754,,GTP-binding protein SAR1a pseudogene,4
114677753,LOC114677753,,basic proline-rich protein-like,4
114677748,LOC114677748,,beta-defensin 110-like,4
114677747,LOC114677747,,uncharacterized LOC114677747,4
114677746,LOC114677746,,SH3 domain-binding glutamic acid-rich-like protein 3 pseudogene,4
114677745,LOC114677745,,uncharacterized LOC114677745,1
114677744,LOC114677744,,glyceraldehyde-3-phosphate dehydrogenase pseudogene,4
114677743,LOC114677743,,uncharacterized LOC114677743,1
114677742,LOC114677742,,60S ribosomal protein L31 pseudogene,4
114677741,LOC114677741,,translation initiation factor IF-2-like,4
114677740,LOC114677740,,collagen alpha-1(I) chain-like,4
114677739,LOC114677739,,uncharacterized LOC114677739,4
114677738,LOC114677738,,uncharacterized LOC114677738,1
114677737,LOC114677737,,small integral membrane protein 26-like,4
114677736,LOC114677736,,60S ribosomal protein L30-like,4
114677735,LOC114677735,,60S ribosomal protein L37a-like,4
114677734,LOC114677734,,uncharacterized LOC114677734,1
114677733,LOC114677733,,uncharacterized LOC114677733,4
114677732,LOC114677732,,uncharacterized LOC114677732,1
114677731,LOC114677731,,uncharacterized LOC114677731,4
114677730,LOC114677730,,uncharacterized LOC114677730,4
114677729,LOC114677729,,uncharacterized LOC114677729,1
114677728,LOC114677728,,uncharacterized LOC114677728,1
114677727,LOC114677727,,uncharacterized LOC114677727,4
114677726,LOC114677726,,uncharacterized LOC114677726,4
114677725,LOC114677725,,mitochondrial import receptor subunit TOM5 homolog pseudogene,4
114677724,LOC114677724,,uncharacterized LOC114677724,4
114677723,LOC114677723,,uncharacterized LOC114677723,4
114677722,LOC114677722,,uncharacterized LOC114677722,4
114677721,LOC114677721,,uncharacterized LOC114677721,4
114677720,LOC114677720,,glutenin; high molecular weight subunit DX5-like,4
114677719,LOC114677719,,uncharacterized LOC114677719,4
114677718,LOC114677718,,uncharacterized LOC114677718,4
114677717,LOC114677717,,uncharacterized LOC114677717,4
114677716,LOC114677716,,uncharacterized LOC114677716,4
114677715,LOC114677715,,uncharacterized LOC114677715,4
114677714,LOC114677714,,uncharacterized LOC114677714,4
114677713,LOC114677713,,uncharacterized LOC114677713,4
114677712,LOC114677712,,uncharacterized LOC114677712,4
114677711,LOC114677711,,uncharacterized LOC114677711,4
114677710,LOC114677710,,uncharacterized LOC114677710,1
114677709,LOC114677709,,uncharacterized LOC114677709,1
114677708,LOC114677708,,uncharacterized LOC114677708,4
114677707,LOC114677707,,uncharacterized LOC114677707,1
