GeneID,Symbol,link,description,chromosome
102121763,LOC102121763,,uncharacterized LOC102121763,4
102121762,LOC102121762,,uncharacterized LOC102121762,X
102121761,LOC102121761,,uncharacterized LOC102121761,4
102121760,LOC102121760,,olfactory receptor 2B6,4
102121758,LOC102121758,,probable ATP-dependent RNA helicase DDX23 pseudogene,11
102121754,LOC102121754,,40S ribosomal protein S20 pseudogene,X
102121749,LOC102121749,,uncharacterized LOC102121749,4
102121746,LOC102121746,,ubiquitin-protein ligase E3A-like,20
102121743,LOC102121743,,aldo-keto reductase family 1 member B10-like,3
102121741,LOC102121741,,coiled-coil domain-containing protein 181 pseudogene,11
102121737,LOC102121737,,uncharacterized LOC102121737,3
102121732,LOC102121732,,zinc finger protein 568,19
102121731,LOC102121731,,uncharacterized LOC102121731,3
102121729,LOC102121729,,uncharacterized LOC102121729,19
102121719,LOC102121719,,uncharacterized LOC102121719,18
102121717,LOC102121717,,alcohol dehydrogenase class-3 pseudogene,18
102121715,LOC102121715,,uncharacterized LOC102121715,17
102121713,LOC102121713,,pulmonary surfactant-associated protein A-like,9
102121712,LOC102121712,,heterogeneous nuclear ribonucleoprotein A3 pseudogene,9
102121711,LOC102121711,,60S ribosomal protein L5 pseudogene,9
102121705,LOC102121705,,RAD51-associated protein 1 pseudogene,2
102121693,LOC102121693,,protein SET pseudogene,1
102121687,LOC102121687,,uncharacterized LOC102121687,1
102121683,LOC102121683,,uncharacterized LOC102121683,7
102121679,LOC102121679,,uncharacterized LOC102121679,15
102121676,LOC102121676,,uncharacterized LOC102121676,15
102121675,LOC102121675,,putative uncharacterized protein GSN-AS1,15
102121674,LOC102121674,,mitochondrial import inner membrane translocase subunit Tim8 B,1
102121672,LOC102121672,,non-histone chromosomal protein HMG-17 pseudogene,1
102121670,LOC102121670,,uncharacterized LOC102121670,1
102121669,LOC102121669,,uncharacterized LOC102121669,1
102121658,LOC102121658,,uncharacterized LOC102121658,14
102121657,LOC102121657,,uncharacterized LOC102121657,6
102121656,LOC102121656,,putative golgin subfamily A member 6-like protein 3,14
102121655,LOC102121655,,actin-85C-like,14
102121654,LOC102121654,,uncharacterized LOC102121654,6
102121653,LOC102121653,,uncharacterized LOC102121653,5
102121652,LOC102121652,,uncharacterized LOC102121652,5
102121644,LOC102121644,,uncharacterized LOC102121644,16
102121643,LOC102121643,,UDP-glucuronosyltransferase 1-9-like,12
102121638,LOC102121638,,renal cancer differentiation gene 1 protein pseudogene,X
102121637,LOC102121637,,40S ribosomal protein S23 pseudogene,5
102121636,LOC102121636,,40S ribosomal protein SA-like,12
102121634,LOC102121634,,40S ribosomal protein S10 pseudogene,4
102121630,LOC102121630,,uncharacterized LOC102121630,4
102121629,LOC102121629,,ornithine aminotransferase; mitochondrial-like,X
102121628,LOC102121628,,uncharacterized LOC102121628,12
102121617,LOC102121617,,uncharacterized LOC102121617,20
102121616,LOC102121616,,putative uncharacterized protein encoded by LINC01006,3
102121615,LOC102121615,,olfactory receptor 1F1,20
102121614,LOC102121614,,uncharacterized LOC102121614,3
102121610,LOC102121610,,uncharacterized LOC102121610,19
102121609,LOC102121609,,uncharacterized LOC102121609,3
102121606,LOC102121606,,galactoside 2-alpha-L-fucosyltransferase 2,19
102121604,LOC102121604,,cell division control protein 42 homolog pseudogene,10
102121601,LOC102121601,,40S ribosomal protein S18 pseudogene,10
102121600,LOC102121600,,IgGFc-binding protein-like,19
102121599,LOC102121599,,testis-specific serine/threonine-protein kinase 1-like,10
102121596,LOC102121596,,ubiquitin-protein ligase E3A-like,3
102121595,LOC102121595,,uncharacterized LOC102121595,10
102121594,LOC102121594,,C-type lectin domain family 4 member G-like,19
102121593,LOC102121593,,protein RCC2 pseudogene,2
102121592,LOC102121592,,putative uncharacterized protein encoded by MIR7-3HG,19
102121583,LOC102121583,,ATP synthase F(0) complex subunit C1; mitochondrial pseudogene,18
102121580,LOC102121580,,uncharacterized LOC102121580,9
102121574,LOC102121574,,uncharacterized LOC102121574,9
102121568,LOC102121568,,protein SGT1 homolog,2
102121564,LOC102121564,,uncharacterized LOC102121564,1
102121560,LOC102121560,,cytochrome c oxidase subunit 6B1 pseudogene,16
102121558,LOC102121558,,NADH-cytochrome b5 reductase-like,1
102121552,LOC102121552,,cytochrome b561 domain-containing protein 1,1
102121550,LOC102121550,,glyceraldehyde-3-phosphate dehydrogenase pseudogene,1
102121546,LOC102121546,,MKI67 FHA domain-interacting nucleolar phosphoprotein-like,7
102121545,LOC102121545,,olfactory receptor 52E4-like,14
102121539,LOC102121539,,cytochrome c oxidase subunit 7A-related protein; mitochondrial pseudogene,14
102121536,LOC102121536,,uncharacterized LOC102121536,1
102121535,LOC102121535,,golgin subfamily A member 2 pseudogene,7
102121533,LOC102121533,,uncharacterized LOC102121533,14
102121532,LOC102121532,,olfactory receptor 10A2-like,14
102121528,LOC102121528,,olfactory receptor 9Q1,14
102121524,LOC102121524,,Ig kappa chain V-II region TEW-like,6
102121523,LOC102121523,,uncharacterized LOC102121523,13
102121517,LOC102121517,,histone H4,Un
102121514,LOC102121514,,collagen alpha-1(I) chain-like,Un
102121512,LOC102121512,,uncharacterized LOC102121512,13
102121507,LOC102121507,,immunoglobulin omega chain-like,10
102121505,LOC102121505,,melanoma-associated antigen C1-like,X
102121504,LOC102121504,,ankyrin repeat domain-containing protein 17-like,12
102121501,LOC102121501,,histone deacetylase 1 pseudogene,X
102121500,LOC102121500,,histone H4,4
102121498,LOC102121498,,uncharacterized LOC102121498,12
102121494,LOC102121494,,MICOS complex subunit MIC19 pseudogene,4
102121492,LOC102121492,,uncharacterized LOC102121492,20
102121490,LOC102121490,,40S ribosomal protein S12 pseudogene,4
102121488,LOC102121488,,uncharacterized LOC102121488,4
102121483,LOC102121483,,vomeronasal type-1 receptor 45-like,20
102121481,LOC102121481,,heterogeneous nuclear ribonucleoprotein H2-like,4
102121480,LOC102121480,,acyl-coenzyme A synthetase ACSM2B; mitochondrial,20
102121479,LOC102121479,,40S ribosomal protein S10 pseudogene,11
102121478,LOC102121478,,60S ribosomal protein L26 pseudogene,3
102121477,LOC102121477,,putative DBH-like monooxygenase protein 2,3
102121474,LOC102121474,,zinc finger protein 845,19
102121473,LOC102121473,,uncharacterized LOC102121473,3
102121464,LOC102121464,,tubulin beta-8 chain-like,19
102121462,LOC102121462,,axonemal dynein light intermediate polypeptide 1-like,10
102121456,LOC102121456,,ATP synthase F(0) complex subunit C1; mitochondrial pseudogene,17
102121455,LOC102121455,,60S ribosomal protein L31 pseudogene,9
102121453,LOC102121453,,uncharacterized LOC102121453,9
102121452,LOC102121452,,uncharacterized LOC102121452,2
102121451,LOC102121451,,oligosaccharyltransferase complex subunit OSTC pseudogene,17
102121448,LOC102121448,,60S ribosomal protein L6 pseudogene,9
102121445,LOC102121445,,putative uncharacterized protein ZNF252P-AS1,8
102121441,LOC102121441,,poly(rC)-binding protein 2 pseudogene,16
102121435,LOC102121435,,40S ribosomal protein S27-like,16
102121431,LOC102121431,,double homeobox protein 4C-like,16
102121426,LOC102121426,,uncharacterized LOC102121426,15
102121423,LOC102121423,,uncharacterized LOC102121423,15
102121421,LOC102121421,,uncharacterized LOC102121421,7
102121419,LOC102121419,,uncharacterized LOC102121419,1
102121415,LOC102121415,,uncharacterized LOC102121415,7
102121414,LOC102121414,,olfactory receptor 13F1,15
102121410,LOC102121410,,olfactory receptor 4F15-like,7
102121409,LOC102121409,,olfactory receptor 1C1,1
102121406,LOC102121406,,olfactory receptor 8B12-like,14
102121404,LOC102121404,,uncharacterized LOC102121404,7
102121398,LOC102121398,,olfactory receptor 51T1,14
102121397,LOC102121397,,argininosuccinate synthase pseudogene,6
102121396,LOC102121396,,mas-related G-protein coupled receptor member X1-like,14
102121395,LOC102121395,,uncharacterized LOC102121395,6
102121392,LOC102121392,,olfactory receptor 5L1,14
102121378,LOC102121378,,uncharacterized LOC102121378,Un
102121377,LOC102121377,,uncharacterized protein C6orf106 homolog pseudogene,13
102121371,LOC102121371,,heterogeneous nuclear ribonucleoprotein A1-like,5
102121368,LOC102121368,,uncharacterized LOC102121368,12
102121367,LOC102121367,,uncharacterized protein encoded by LINC01587,5
102121364,LOC102121364,,cancer/testis antigen 55-like,X
102121360,LOC102121360,,uncharacterized LOC102121360,4
102121359,LOC102121359,,putative olfactory receptor 2W6,4
102121357,LOC102121357,,uncharacterized LOC102121357,12
102121356,LOC102121356,,protein SSX8,X
102121355,LOC102121355,,keratin; type II cuticular Hb1-like,11
102121354,LOC102121354,,uncharacterized LOC102121354,4
102121352,LOC102121352,,putative uncharacterized protein encoded by LINC00304,20
102121346,LOC102121346,,28S ribosomal protein S36; mitochondrial-like,20
102121340,LOC102121340,,uncharacterized LOC102121340,10
102121338,LOC102121338,,uncharacterized LOC102121338,19
102121335,LOC102121335,,zinc finger protein 433-like,19
102121334,LOC102121334,,uncharacterized LOC102121334,3
102121330,LOC102121330,,uncharacterized LOC102121330,2
102121326,LOC102121326,,uncharacterized LOC102121326,2
102121323,LOC102121323,,uncharacterized LOC102121323,17
102121319,LOC102121319,,uncharacterized LOC102121319,2
102121317,LOC102121317,,uncharacterized LOC102121317,2
102121315,LOC102121315,,peptide chain release factor 1-like; mitochondrial,8
102121312,LOC102121312,,protein tyrosine phosphatase type IVA 2 pseudogene,16
102121311,LOC102121311,,uncharacterized LOC102121311,8
102121309,LOC102121309,,uncharacterized LOC102121309,8
102121308,LOC102121308,,TAF5-like RNA polymerase II p300/CBP-associated factor-associated factor 65 kDa subunit 5L pseudogene,16
102121305,LOC102121305,,uncharacterized LOC102121305,8
102121301,LOC102121301,,alanyl-tRNA editing protein Aarsd1 pseudogene,1
102121300,LOC102121300,,uncharacterized LOC102121300,15
102121297,LOC102121297,,uncharacterized LOC102121297,1
102121294,LOC102121294,,40S ribosomal protein S6 pseudogene,15
102121292,LOC102121292,,uncharacterized LOC102121292,7
102121291,LOC102121291,,actin; alpha skeletal muscle-like,1
102121290,LOC102121290,,uncharacterized LOC102121290,1
102121285,LOC102121285,,6.8 kDa mitochondrial proteolipid pseudogene,14
102121283,LOC102121283,,uncharacterized LOC102121283,6
102121277,LOC102121277,,60S ribosomal protein L21,5
102121276,LOC102121276,,uncharacterized LOC102121276,Un
102121271,LOC102121271,,cation channel sperm-associated protein 2 pseudogene,6
102121270,LOC102121270,,periodic tryptophan protein 1 homolog pseudogene,3
102121269,LOC102121269,,SPRY domain-containing protein 7 pseudogene,X
102121268,LOC102121268,,uncharacterized LOC102121268,5
102121265,LOC102121265,,60S ribosomal protein L31 pseudogene,4
102121259,LOC102121259,,protein SSX3-like,X
102121258,LOC102121258,,S-formylglutathione hydrolase pseudogene,12
102121257,LOC102121257,,spindlin-2B,X
102121254,LOC102121254,,pre-mRNA-splicing factor RBM22-like,4
102121249,LOC102121249,,nascent polypeptide-associated complex subunit alpha pseudogene,11
102121239,LOC102121239,,uncharacterized protein KIAA0087-like,3
102121237,LOC102121237,,putative olfactory receptor 1F2,20
102121228,LOC102121228,,galactoside 2-alpha-L-fucosyltransferase 2-like,19
102121218,LOC102121218,,tubulin alpha-3 chain,10
102121215,LOC102121215,,uncharacterized protein C6orf203 pseudogene,3
102121214,LOC102121214,,U2 small nuclear ribonucleoprotein auxiliary factor 35 kDa subunit-related protein 2 pseudogene,19
102121209,LOC102121209,,aminoacylase-1 pseudogene,18
102121204,LOC102121204,,phosphatidylinositol 3;4;5-trisphosphate 3-phosphatase TPTE2-like,17
102121202,LOC102121202,,leucine-rich repeat flightless-interacting protein 1 pseudogene,2
102121200,LOC102121200,,uncharacterized LOC102121200,9
102121196,LOC102121196,,uncharacterized LOC102121196,16
102121187,LOC102121187,,farnesyl pyrophosphate synthase pseudogene,7
102121185,LOC102121185,,nuclease-sensitive element-binding protein 1-like,15
102121182,LOC102121182,,uncharacterized LOC102121182,7
102121180,LOC102121180,,neurofilament heavy polypeptide pseudogene,1
102121179,LOC102121179,,uncharacterized LOC102121179,7
102121177,LOC102121177,,uncharacterized LOC102121177,7
102121175,LOC102121175,,uncharacterized LOC102121175,1
102121172,LOC102121172,,stromal cell-derived factor 2 pseudogene,7
102121171,LOC102121171,,uncharacterized LOC102121171,1
102121170,LOC102121170,,olfactory receptor 51B6,14
102121155,LOC102121155,,CREB-regulated transcription coactivator 1 pseudogene,13
102121154,LOC102121154,,tyrosine-protein phosphatase non-receptor type 11-like,6
102121153,LOC102121153,,histone-binding protein RBBP4 pseudogene,13
102121151,LOC102121151,,uncharacterized LOC102121151,13
102121150,LOC102121150,,H/ACA ribonucleoprotein complex subunit 1 pseudogene,5
102121143,LOC102121143,,protein shisa-5 pseudogene,12
102121141,LOC102121141,,Y+L amino acid transporter 2-like,20
102121140,LOC102121140,,immunoglobulin omega chain-like,10
102121139,LOC102121139,,melanoma-associated antigen C2-like,X
102121138,LOC102121138,,uncharacterized LOC102121138,5
102121133,LOC102121133,,uncharacterized LOC102121133,4
102121132,LOC102121132,,stress-induced-phosphoprotein 1 pseudogene,X
102121130,LOC102121130,,keratin; type II cytoskeletal 8 pseudogene,X
102121126,LOC102121126,,uncharacterized LOC102121126,X
102121118,LOC102121118,,uncharacterized LOC102121118,4
102121104,LOC102121104,,aldo-keto reductase family 1 member B10-like,3
102121103,LOC102121103,,xaa-Pro dipeptidase,19
102121095,LOC102121095,,uncharacterized LOC102121095,19
102121092,LOC102121092,,phosphoserine phosphatase-like,3
102121091,LOC102121091,,zinc finger protein 383-like,19
102121090,LOC102121090,,myelin protein zero-like protein 1 pseudogene,3
102121087,LOC102121087,,neugrin-like,3
102121083,LOC102121083,,uncharacterized LOC102121083,10
102121078,LOC102121078,,60S ribosomal protein L35 pseudogene,17
102121074,LOC102121074,,prolyl 3-hydroxylase OGFOD1-like,17
102121073,LOC102121073,,eukaryotic translation initiation factor 3 subunit J-like,2
102121070,LOC102121070,,thioredoxin domain-containing protein 12 pseudogene,16
102121057,LOC102121057,,60S ribosomal protein L3 pseudogene,8
102121056,LOC102121056,,60S ribosomal protein L6 pseudogene,8
102121053,LOC102121053,,translation machinery-associated protein 16 pseudogene,16
102121051,LOC102121051,,uncharacterized LOC102121051,8
102121049,LOC102121049,,leucine-rich repeat protein 1 pseudogene,7
102121047,LOC102121047,,DPH3 homolog,1
102121043,LOC102121043,,uncharacterized LOC102121043,1
102121042,LOC102121042,,BEN domain-containing protein 3 pseudogene,15
102121041,LOC102121041,,uncharacterized LOC102121041,1
102121035,LOC102121035,,myomegalin-like,1
102121034,LOC102121034,,olfactory receptor 6P1-like,1
102121029,LOC102121029,,uncharacterized LOC102121029,1
102121027,LOC102121027,,olfactory receptor 1020-like,1
102121026,LOC102121026,,serine/arginine-rich splicing factor 9 pseudogene,7
102121025,LOC102121025,,olfactory receptor 151-like,14
102121024,LOC102121024,,uncharacterized LOC102121024,1
102121019,LOC102121019,,uncharacterized LOC102121019,1
102121015,LOC102121015,,olfactory receptor 51G2,14
102121014,LOC102121014,,TNF receptor-associated factor 4 pseudogene,6
102121013,LOC102121013,,proliferating cell nuclear antigen-like,14
102121012,LOC102121012,,olfactory receptor 5W2,14
102121011,LOC102121011,,60S ribosomal protein L6 pseudogene,6
102121006,LOC102121006,,uncharacterized LOC102121006,13
102121005,LOC102121005,,peroxisomal membrane protein 4,Un
102121004,LOC102121004,,60S ribosomal protein L22 pseudogene,13
102121003,LOC102121003,,zinc finger protein 430-like,Un
102121000,LOC102121000,,uncharacterized LOC102121000,5
102120999,LOC102120999,,40S ribosomal protein S2 pseudogene,5
102120998,LOC102120998,,uncharacterized LOC102120998,Un
102120993,LOC102120993,,uncharacterized LOC102120993,X
102120992,LOC102120992,,uncharacterized LOC102120992,12
102120985,LOC102120985,,olfactory receptor 2B2,4
102120983,LOC102120983,,keratin; type II cuticular Hb6-like,11
102120982,LOC102120982,,ferritin heavy chain-like,X
102120977,LOC102120977,,transmembrane protein 231-like,20
102120976,LOC102120976,,uncharacterized LOC102120976,11
102120972,LOC102120972,,uncharacterized LOC102120972,4
102120969,LOC102120969,,uncharacterized LOC102120969,20
102120967,LOC102120967,,leukocyte immunoglobulin-like receptor subfamily B member 2,19
102120960,LOC102120960,,olfactory receptor 10H3-like,19
102120958,LOC102120958,,40S ribosomal protein SA pseudogene,2
102120953,LOC102120953,,uncharacterized LOC102120953,9
102120951,LOC102120951,,uncharacterized LOC102120951,9
102120947,LOC102120947,,uncharacterized LOC102120947,9
102120946,LOC102120946,,fatty acyl-CoA reductase 1 pseudogene,17
102120941,LOC102120941,,homeobox protein MSX-2-like,16
102120935,LOC102120935,,uncharacterized LOC102120935,16
102120932,LOC102120932,,serine/threonine-protein phosphatase 4 regulatory subunit 2 pseudogene,16
102120925,LOC102120925,,ubiquitin-like protein 7 pseudogene,1
102120920,LOC102120920,,uncharacterized LOC102120920,1
102120913,LOC102120913,,60S ribosomal protein L38 pseudogene,7
102120903,LOC102120903,,classical arabinogalactan protein 9-like,Un
102120902,LOC102120902,,translation initiation factor IF-2-like,Un
102120900,LOC102120900,,polyadenylate-binding protein 2 pseudogene,Un
102120899,LOC102120899,,uncharacterized LOC102120899,5
102120897,LOC102120897,,N-acylneuraminate-9-phosphatase pseudogene,6
102120896,LOC102120896,,nucleolar MIF4G domain-containing protein 1,3
102120893,LOC102120893,,PEST proteolytic signal-containing nuclear protein pseudogene,X
102120890,LOC102120890,,deoxyuridine 5-triphosphate nucleotidohydrolase; mitochondrial pseudogene,4
102120887,LOC102120887,,riboflavin kinase pseudogene,X
102120885,LOC102120885,,60S acidic ribosomal protein P0 pseudogene,X
102120884,LOC102120884,,protein SSX2-like,X
102120879,LOC102120879,,testis-specific basic protein Y 1-like,X
102120873,LOC102120873,,zinc finger protein 764,20
102120872,LOC102120872,,keratin; type II cuticular Hb5,11
102120867,LOC102120867,,uncharacterized LOC102120867,11
102120864,LOC102120864,,netrin-5,19
102120857,LOC102120857,,60S ribosomal protein L31 pseudogene,10
102120851,LOC102120851,,sphingomyelin phosphodiesterase 4-like,10
102120848,LOC102120848,,uncharacterized LOC102120848,3
102120847,LOC102120847,,keratin-associated protein 10-3,3
102120842,LOC102120842,,60S ribosomal protein L26-like,18
102120841,LOC102120841,,cytochrome c-like,18
102120833,LOC102120833,,ferritin heavy chain pseudogene,17
102120831,LOC102120831,,uncharacterized LOC102120831,9
102120828,LOC102120828,,uncharacterized LOC102120828,17
102120825,LOC102120825,,uncharacterized LOC102120825,2
102120816,LOC102120816,,uncharacterized LOC102120816,16
102120809,LOC102120809,,40S ribosomal protein S3a pseudogene,1
102120808,LOC102120808,,glutamyl-tRNA(Gln) amidotransferase subunit A; mitochondrial pseudogene,7
102120795,LOC102120795,,uncharacterized LOC102120795,7
102120794,LOC102120794,,protein S100-A7,1
102120787,LOC102120787,,uncharacterized LOC102120787,14
102120786,LOC102120786,,uncharacterized LOC102120786,14
102120783,LOC102120783,,60S ribosomal protein L7 pseudogene,7
102120780,LOC102120780,,putative golgin subfamily A member 8D,7
102120773,LOC102120773,,olfactory receptor 6Q1,14
102120767,LOC102120767,,beta-1;3-galactosyl-O-glycosyl-glycoprotein beta-1;6-N-acetylglucosaminyltransferase-like,6
102120766,LOC102120766,,uncharacterized LOC102120766,6
102120764,LOC102120764,,N-chimaerin pseudogene,5
102120763,LOC102120763,,uncharacterized LOC102120763,5
102120761,LOC102120761,,uncharacterized LOC102120761,5
102120760,LOC102120760,,uncharacterized LOC102120760,13
102120759,LOC102120759,,60S ribosomal protein L11-like,13
102120757,LOC102120757,,triosephosphate isomerase-like,Un
102120754,LOC102120754,,protein bicaudal D homolog 2 pseudogene,12
102120751,LOC102120751,,leucine-rich repeat-containing protein 47-like,20
102120749,LOC102120749,,Ig lambda-6 chain C region-like,10
102120747,LOC102120747,,melanoma-associated antigen C2-like,X
102120744,LOC102120744,,uncharacterized LOC102120744,X
102120741,LOC102120741,,histone H3.1,4
102120740,LOC102120740,,40S ribosomal protein S3a pseudogene,12
102120737,LOC102120737,,actin; cytoplasmic 2-like,X
102120736,LOC102120736,,uncharacterized LOC102120736,12
102120735,LOC102120735,,putative protein SSX6,X
102120733,LOC102120733,,uncharacterized LOC102120733,11
102120726,LOC102120726,,elongation factor 1-alpha 1-like,11
102120724,LOC102120724,,uncharacterized LOC102120724,11
102120722,LOC102120722,,U2 small nuclear ribonucleoprotein B pseudogene,4
102120721,LOC102120721,,cocaine esterase-like,20
102120719,LOC102120719,,putative vomeronasal receptor-like protein 4,20
102120711,LOC102120711,,protein transport protein Sec61 subunit alpha isoform 1 pseudogene,3
102120707,LOC102120707,,transmembrane protein 47 pseudogene,19
102120706,LOC102120706,,zinc finger protein 138-like,3
102120700,LOC102120700,,uncharacterized LOC102120700,19
102120699,LOC102120699,,zinc finger protein 442-like,19
102120696,LOC102120696,,ankyrin repeat domain-containing protein 20A2,18
102120689,LOC102120689,,uncharacterized LOC102120689,9
102120685,LOC102120685,,uncharacterized LOC102120685,17
102120682,LOC102120682,,uncharacterized LOC102120682,17
102120675,LOC102120675,,26S protease regulatory subunit 4 pseudogene,1
102120673,LOC102120673,,keratin-associated protein 3-3,16
102120669,LOC102120669,,uncharacterized LOC102120669,16
102120668,LOC102120668,,40S ribosomal protein S12 pseudogene,8
102120666,LOC102120666,,ubiquitin-conjugating enzyme E2 N-like,16
102120665,LOC102120665,,zinc finger protein OZF-like,16
102120662,LOC102120662,,ATP synthase F(0) complex subunit C2; mitochondrial pseudogene,7
102120657,LOC102120657,,28S ribosomal protein S36; mitochondrial pseudogene,7
102120655,LOC102120655,,60S ribosomal protein L39,7
102120651,LOC102120651,,60S ribosomal protein L23a pseudogene,15
102120648,LOC102120648,,olfactory receptor 13C3,15
102120644,LOC102120644,,dual specificity protein kinase CLK3 pseudogene,1
102120642,LOC102120642,,actin; cytoskeletal 4-like,7
102120641,LOC102120641,,olfactory receptor 8B3-like,14
102120638,LOC102120638,,transmembrane protein 126A pseudogene,7
102120636,LOC102120636,,uncharacterized LOC102120636,14
102120634,LOC102120634,,olfactory receptor 51G1,14
102120632,LOC102120632,,uncharacterized LOC102120632,14
102120630,LOC102120630,,uncharacterized LOC102120630,14
102120628,LOC102120628,,uncharacterized LOC102120628,14
102120627,LOC102120627,,olfactory receptor 5I1,14
102120620,LOC102120620,,40S ribosomal protein SA-like,6
102120619,LOC102120619,,uncharacterized LOC102120619,13
102120618,LOC102120618,,uncharacterized LOC102120618,13
102120613,LOC102120613,,uncharacterized LOC102120613,13
102120612,LOC102120612,,zinc finger protein 669-like,Un
102120610,LOC102120610,,tyrosine-protein kinase Lck-like,Un
102120609,LOC102120609,,uncharacterized LOC102120609,5
102120604,LOC102120604,,uncharacterized LOC102120604,12
102120595,LOC102120595,,uncharacterized LOC102120595,4
102120591,LOC102120591,,glutathione S-transferase Mu 2 pseudogene,4
102120587,LOC102120587,,putative killer cell immunoglobulin-like receptor-like protein KIR3DX1,19
102120579,LOC102120579,,docosahexaenoic acid omega-hydroxylase CYP4F3-like,19
102120578,LOC102120578,,uncharacterized LOC102120578,19
102120574,LOC102120574,,prickle-like protein 1 pseudogene,2
102120569,LOC102120569,,uncharacterized LOC102120569,2
102120565,LOC102120565,,60S ribosomal protein L31 pseudogene,17
102120564,LOC102120564,,uncharacterized LOC102120564,9
102120562,LOC102120562,,heat shock protein HSP 90-beta-like,9
102120561,LOC102120561,,uncharacterized LOC102120561,9
102120559,LOC102120559,,neuropilin and tolloid-like protein 2,8
102120558,LOC102120558,,uncharacterized LOC102120558,2
102120557,LOC102120557,,proteasome subunit alpha type-3 pseudogene,1
102120556,LOC102120556,,signal transducer and activator of transcription 5A,16
102120554,LOC102120554,,uncharacterized LOC102120554,8
102120544,LOC102120544,,40S ribosomal protein S27-like,7
102120540,LOC102120540,,T-cell receptor alpha chain V region 2B4-like,7
102120538,LOC102120538,,glutamyl-tRNA(Gln) amidotransferase subunit A; mitochondrial-like,1
102120535,LOC102120535,,cyclin-related protein FAM58A pseudogene,1
102120532,LOC102120532,,caspase-5,14
102120525,LOC102120525,,methionine adenosyltransferase 2 subunit beta pseudogene,6
102120519,LOC102120519,,solute carrier family 22 member 11-like,Un
102120517,LOC102120517,,putative 60S ribosomal protein L37a,5
102120514,LOC102120514,,uncharacterized LOC102120514,5
102120512,LOC102120512,,52 kDa repressor of the inhibitor of the protein kinase pseudogene,X
102120510,LOC102120510,,uncharacterized LOC102120510,X
102120509,LOC102120509,,uncharacterized LOC102120509,5
102120507,LOC102120507,,translationally-controlled tumor protein pseudogene,4
102120505,LOC102120505,,14-3-3 protein theta pseudogene,X
102120500,LOC102120500,,ornithine aminotransferase; mitochondrial pseudogene,X
102120499,LOC102120499,,spindlin-2B,X
102120484,LOC102120484,,keratin; type II cuticular Hb1,11
102120471,LOC102120471,,galactoside-binding soluble lectin 13-like,19
102120470,LOC102120470,,uncharacterized LOC102120470,3
102120466,LOC102120466,,breakpoint cluster region protein-like,10
102120465,LOC102120465,,ephrin type-A receptor 10,19
102120464,LOC102120464,,uncharacterized LOC102120464,10
102120462,LOC102120462,,60S ribosomal protein L23a-like,3
102120457,LOC102120457,,uncharacterized LOC102120457,2
102120452,LOC102120452,,WD repeat domain phosphoinositide-interacting protein 3 pseudogene,18
102120445,LOC102120445,,guanylate cyclase soluble subunit beta-2-like,17
102120443,LOC102120443,,14-3-3 protein zeta/delta pseudogene,9
102120442,LOC102120442,,60S ribosome subunit biogenesis protein NIP7 homolog pseudogene,2
102120439,LOC102120439,,uncharacterized LOC102120439,8
102120438,LOC102120438,,midkine pseudogene,1
102120432,LOC102120432,,uncharacterized LOC102120432,8
102120428,LOC102120428,,HIG1 domain family member 1A; mitochondrial pseudogene,7
102120426,LOC102120426,,mediator of RNA polymerase II transcription subunit 24-like,1
102120421,LOC102120421,,ferritin light chain pseudogene,1
102120417,LOC102120417,,transmembrane protein 230 pseudogene,15
102120413,LOC102120413,,uncharacterized LOC102120413,7
102120411,LOC102120411,,olfactory receptor 51J1-like,14
102120409,LOC102120409,,uncharacterized LOC102120409,1
102120400,LOC102120400,,glutamine synthetase-like,6
102120396,LOC102120396,,olfactory receptor 9Q2,14
102120395,LOC102120395,,prothymosin alpha-like,6
102120394,LOC102120394,,tRNA-dihydrouridine(16/17) synthase [NAD(P)(+)]-like,6
102120393,LOC102120393,,coenzyme Q-binding protein COQ10 homolog B; mitochondrial pseudogene,6
102120392,LOC102120392,,quinone oxidoreductase pseudogene,13
102120390,LOC102120390,,60 kDa heat shock protein; mitochondrial pseudogene,6
102120388,LOC102120388,,protein FAM92A1-like,5
102120387,LOC102120387,,little elongation complex subunit 2-like,5
102120386,LOC102120386,,uncharacterized LOC102120386,13
102120384,LOC102120384,,uncharacterized LOC102120384,5
102120379,LOC102120379,,glutamate formimidoyltransferase-like,12
102120376,LOC102120376,,Ig lambda chain V-III region SH-like,10
102120372,LOC102120372,,small integral membrane protein 10-like protein 2A,X
102120370,LOC102120370,,hsc70-interacting protein pseudogene,12
102120368,LOC102120368,,histone H2A type 1,4
102120367,LOC102120367,,peptidyl-tRNA hydrolase ICT1; mitochondrial pseudogene,12
102120366,LOC102120366,,histone H2B type 1-O,4
102120365,LOC102120365,,60S ribosomal protein L12 pseudogene,12
102120363,LOC102120363,,protein S100-A11 pseudogene,X
102120361,LOC102120361,,uncharacterized LOC102120361,X
102120358,LOC102120358,,uncharacterized LOC102120358,4
102120357,LOC102120357,,keratin; type II cytoskeletal 8 pseudogene,20
102120354,LOC102120354,,60S acidic ribosomal protein P1 pseudogene,4
102120352,LOC102120352,,olfactory receptor 6V1-like,3
102120350,LOC102120350,,dnaJ homolog subfamily C member 8 pseudogene,11
102120349,LOC102120349,,40S ribosomal protein S6 pseudogene,11
102120348,LOC102120348,,60S ribosomal protein L15 pseudogene,11
