GeneID,Symbol,link,description,chromosome
119624338,LOC119624338,,uncharacterized LOC119624338,Un
119624337,LOC119624337,,uncharacterized LOC119624337,Un
119624336,LOC119624336,,40S ribosomal protein S29-like,Un
119624335,LOC119624335,,uncharacterized LOC119624335,Un
119624333,LOC119624333,,uncharacterized LOC119624333,Un
119624332,LOC119624332,,uncharacterized LOC119624332,Un
119624331,LOC119624331,,serine/arginine repetitive matrix protein 1-like,Un
119624330,LOC119624330,,uncharacterized protein C11orf98-like,Un
119624329,LOC119624329,,uncharacterized LOC119624329,Un
119624328,LOC119624328,,uncharacterized LOC119624328,Un
119624327,LOC119624327,,uncharacterized LOC119624327,Un
119624326,LOC119624326,,uncharacterized LOC119624326,Un
119624325,LOC119624325,,uncharacterized LOC119624325,Un
119624324,LOC119624324,,uncharacterized LOC119624324,Un
119624323,LOC119624323,,uncharacterized LOC119624323,Un
119624322,LOC119624322,,uncharacterized LOC119624322,Un
119624321,LOC119624321,,protein kish-B,Un
119624320,LOC119624320,,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 3-like,Un
119624319,LOC119624319,,heme oxygenase 2-like,Un
119624318,LOC119624318,,uncharacterized LOC119624318,Un
119624317,LOC119624317,,40S ribosomal protein S29-like,Un
119624316,LOC119624316,,uncharacterized LOC119624316,Un
119624315,LOC119624315,,uncharacterized LOC119624315,Un
119624314,LOC119624314,,60S ribosomal protein L39-like,Un
119624313,LOC119624313,,uncharacterized LOC119624313,Un
119624312,LOC119624312,,uncharacterized LOC119624312,Un
119624311,LOC119624311,,uncharacterized LOC119624311,Un
119624310,LOC119624310,,60S ribosomal protein L39,Un
119624309,LOC119624309,,uncharacterized LOC119624309,Un
119624308,LOC119624308,,uncharacterized LOC119624308,Un
119624307,LOC119624307,,40S ribosomal protein S15a-like,Un
119624306,LOC119624306,,uncharacterized LOC119624306,Un
119624305,LOC119624305,,60S ribosomal protein L6-like,Un
119624304,LOC119624304,,40S ribosomal protein S3a-like,Un
119624303,LOC119624303,,glyceraldehyde-3-phosphate dehydrogenase-like,Un
119624302,LOC119624302,,3 beta-hydroxysteroid dehydrogenase/Delta 5-->4-isomerase type 1-like,Un
119624301,LOC119624301,,40S ribosomal protein S28-like,Un
119624300,LOC119624300,,glyceraldehyde-3-phosphate dehydrogenase-like,Un
119624299,LOC119624299,,pre-mRNA-splicing factor SPF27-like,Un
119624298,LOC119624298,,uncharacterized LOC119624298,Un
119624297,LOC119624297,,uncharacterized LOC119624297,Un
119624296,LOC119624296,,uncharacterized LOC119624296,Un
119624295,LOC119624295,,eukaryotic translation initiation factor 3 subunit F-like,Un
119624293,LOC119624293,,cytochrome c-like,Un
119624292,LOC119624292,,40S ribosomal protein S3a-like,Un
119624291,LOC119624291,,uncharacterized LOC119624291,Un
119624289,LOC119624289,,60S acidic ribosomal protein P0-like,Un
119624288,LOC119624288,,60S ribosomal protein L34-like,Un
119624287,LOC119624287,,tropomyosin alpha-3 chain-like,Un
119624286,LOC119624286,,uncharacterized LOC119624286,Un
119624285,LOC119624285,,translation initiation factor IF-2-like,Un
119624284,LOC119624284,,uncharacterized LOC119624284,Un
119624283,LOC119624283,,uncharacterized LOC119624283,Un
119624282,LOC119624282,,skin secretory protein xP2-like,Un
119624281,LOC119624281,,uncharacterized LOC119624281,Un
119624279,LOC119624279,,putative uncharacterized protein RUSC1-AS1,Un
119624278,LOC119624278,,lysine-rich arabinogalactan protein 19-like,Un
119624277,LOC119624277,,uncharacterized LOC119624277,Un
119624276,LOC119624276,,uncharacterized LOC119624276,Un
119624275,LOC119624275,,uncharacterized LOC119624275,Un
119624274,LOC119624274,,uncharacterized LOC119624274,Un
119624273,LOC119624273,,uncharacterized LOC119624273,Un
119624272,LOC119624272,,uncharacterized LOC119624272,Un
119624270,LOC119624270,,uncharacterized LOC119624270,Un
119624269,LOC119624269,,uncharacterized LOC119624269,Un
119624268,LOC119624268,,RNA-binding motif protein; X-linked 2-like,Un
119624267,LOC119624267,,uncharacterized LOC119624267,Un
119624266,LOC119624266,,gem-associated protein 7,Un
119624265,LOC119624265,,uncharacterized LOC119624265,Un
119624264,LOC119624264,,40S ribosomal protein S23-like,Un
119624263,LOC119624263,,26S proteasome non-ATPase regulatory subunit 8-like,Un
119624262,LOC119624262,,olfactory receptor 52E5-like,Un
119624261,LOC119624261,,olfactory receptor 52L1-like,Un
119624260,LOC119624260,,cTAGE family member 8-like,Un
119624259,LOC119624259,,60S ribosomal protein L12-like,Un
119624258,LOC119624258,,uncharacterized LOC119624258,Un
119624257,LOC119624257,,uncharacterized LOC119624257,Un
119624256,LOC119624256,,60S ribosomal protein L7a-like,Un
119624255,LOC119624255,,uncharacterized LOC119624255,Un
119624254,LOC119624254,,uncharacterized LOC119624254,Un
119624253,LOC119624253,,olfactory receptor 4X1,Un
119624252,LOC119624252,,olfactory receptor 5I1-like,Un
119624251,LOC119624251,,N-alpha-acetyltransferase 50-like,Un
119624250,LOC119624250,,olfactory receptor 5AP2,Un
119624249,LOC119624249,,nucleophosmin-like,Un
119624248,LOC119624248,,HIG1 domain family member 1A; mitochondrial-like,Un
119624247,LOC119624247,,uncharacterized LOC119624247,Un
119624246,LOC119624246,,uncharacterized LOC119624246,Un
119624245,LOC119624245,,uncharacterized LOC119624245,Un
119624244,LOC119624244,,uncharacterized LOC119624244,Un
119624243,LOC119624243,,putative UPF0607 protein ENSP00000382826,Un
119624242,LOC119624242,,uncharacterized LOC119624242,Un
119624241,LOC119624241,,non-histone chromosomal protein HMG-17-like,Un
119624240,LOC119624240,,CST complex subunit TEN1-like,Un
119624239,LOC119624239,,required for meiotic nuclear division protein 1 homolog,Un
119624238,LOC119624238,,uncharacterized LOC119624238,Un
119624237,LOC119624237,,nucleoside diphosphate kinase B-like,Un
119624236,LOC119624236,,thymosin beta-10,Un
119624235,LOC119624235,,uncharacterized LOC119624235,Un
119624234,LOC119624234,,NADH-ubiquinone oxidoreductase chain 1-like,Un
119624233,LOC119624233,,uncharacterized LOC119624233,Un
119624232,LOC119624232,,thioredoxin-like,Un
119624231,LOC119624231,,uncharacterized LOC119624231,Un
119624230,LOC119624230,,ATP synthase subunit a-like,Un
119624229,LOC119624229,,uncharacterized LOC119624229,Un
119624228,LOC119624228,,60S ribosomal protein L39-like,Un
119624227,LOC119624227,,prohibitin-like,Un
119624226,LOC119624226,,elongin-C-like,Un
119624225,LOC119624225,,serine palmitoyltransferase small subunit A-like,Un
119624224,LOC119624224,,uncharacterized LOC119624224,Un
119624223,LOC119624223,,high mobility group nucleosome-binding domain-containing protein 3-like,Un
119624222,LOC119624222,,late cornified envelope protein 2D-like,Un
119624221,LOC119624221,,late cornified envelope protein 2A-like,Un
119624220,LOC119624220,,28S ribosomal protein S21; mitochondrial-like,Un
119624219,LOC119624219,,60S ribosomal protein L27-like,Un
119624218,LOC119624218,,uncharacterized LOC119624218,Un
119624217,LOC119624217,,uncharacterized LOC119624217,Un
119624216,LOC119624216,,uncharacterized LOC119624216,Un
119624215,LOC119624215,,uncharacterized LOC119624215,Un
119624214,LOC119624214,,uncharacterized LOC119624214,Un
119624213,LOC119624213,,coiled-coil domain-containing protein 25-like,Un
119624212,LOC119624212,,uncharacterized LOC119624212,Un
119624211,LOC119624211,,olfactory receptor 7E24-like,Un
119624210,LOC119624210,,aldo-keto reductase family 1 member B1-like,Un
119624209,LOC119624209,,myoblast determination protein 1-like,Un
119624208,LOC119624208,,solute carrier family 25 member 51-like,Un
119624207,LOC119624207,,mas-related G-protein coupled receptor member X3-like,Un
119624206,LOC119624206,,N-acylneuraminate-9-phosphatase-like,Un
119624205,LOC119624205,,60S ribosomal protein L9-like,Un
119624203,LOC119624203,,uncharacterized LOC119624203,Un
119624202,LOC119624202,,uncharacterized LOC119624202,Un
119624201,LOC119624201,,uncharacterized LOC119624201,Un
119624200,LOC119624200,,uncharacterized LOC119624200,Un
119624199,LOC119624199,,uncharacterized LOC119624199,Un
119624198,LOC119624198,,uncharacterized LOC119624198,Un
119624197,LOC119624197,,insulin-like growth factor 2 mRNA-binding protein 2,Un
119624196,LOC119624196,,putative protein FAM231BP,Un
119624195,LOC119624195,,olfactory receptor 4C6-like,Un
119624194,LOC119624194,,olfactory receptor 5D13-like,Un
119624193,LOC119624193,,olfactory receptor 5D13,Un
119624192,LOC119624192,,uncharacterized LOC119624192,Un
119624191,LOC119624191,,uncharacterized LOC119624191,Un
119624190,LOC119624190,,olfactory receptor 5B21-like,Un
119624189,LOC119624189,,cytochrome c-like,Un
119624188,LOC119624188,,uncharacterized LOC119624188,Un
119624187,LOC119624187,,pepsin A-2/A-3-like,Un
119624186,LOC119624186,,uncharacterized LOC119624186,Un
119624185,LOC119624185,,40S ribosomal protein S2-like,Un
119624183,LOC119624183,,cdc42 effector protein 2-like,Un
119624182,LOC119624182,,zinc finger protein ubi-d4-like,Un
119624181,LOC119624181,,tigger transposable element-derived protein 3-like,Un
119624180,LOC119624180,,solute carrier family 25 member 45-like,Un
119624179,LOC119624179,,dnaJ homolog subfamily B member 6-like,Un
119624178,LOC119624178,,putative uncharacterized protein DDB_G0291608,Un
119624177,LOC119624177,,uncharacterized LOC119624177,Un
119624176,LOC119624176,,mucin-6-like,Un
119624175,LOC119624175,,mucin-6-like,Un
119624174,LOC119624174,,mucin-6-like,Un
119624173,LOC119624173,,mucin-6-like,Un
119624172,LOC119624172,,mucin-6-like,Un
119624171,LOC119624171,,mucin-6-like,Un
119624170,LOC119624170,,N-acetyl-beta-glucosaminyl-glycoprotein 4-beta-N-acetylgalactosaminyltransferase 1-like,Un
119624169,LOC119624169,,metallothionein-1L-like,Un
119624168,LOC119624168,,teosinte glume architecture 1-like,Un
119624167,LOC119624167,,translation initiation factor IF-2-like,Un
119624166,LOC119624166,,ras-related protein Rab-28-like,Un
119624165,LOC119624165,,cytochrome c oxidase subunit NDUFA4-like,Un
119624164,LOC119624164,,spermatogenesis-associated protein 31D1-like,Un
119624163,LOC119624163,,60S ribosomal protein L35a-like,Un
119624162,LOC119624162,,translation initiation factor IF-2-like,Un
119624161,LOC119624161,,lysine-specific demethylase 4C-like,Un
119624160,LOC119624160,,40S ribosomal protein S29-like,Un
119624159,LOC119624159,,keratin; type I cytoskeletal 18-like,Un
119624158,LOC119624158,,pepsin B-like,Un
119624157,LOC119624157,,cyclin-dependent kinase 4-like,Un
119624156,LOC119624156,,40S ribosomal protein S20-like,Un
119624155,LOC119624155,,putative uncharacterized protein encoded by LINC01356,Un
119624154,LOC119624154,,40S ribosomal protein S15-like,Un
119624152,LOC119624152,,3 beta-hydroxysteroid dehydrogenase/Delta 5-->4-isomerase type 1-like,Un
119624151,LOC119624151,,neuroblastoma breakpoint family member 4-like,Un
119624150,LOC119624150,,transcriptional coactivator YAP1-like,Un
119624149,LOC119624149,,protein FAM91A1-like,Un
119624148,LOC119624148,,histone H2A type 2-A-like,Un
119624147,LOC119624147,,histone H2B type 2-E-like,Un
119624146,LOC119624146,,filaggrin-like,Un
119624145,LOC119624145,,filaggrin-like,Un
119624144,LOC119624144,,filaggrin-2-like,Un
119624143,LOC119624143,,peroxidasin-like protein,Un
119624142,TRNAG-GCC,,transfer RNA glycine (anticodon GCC),Un
119624141,TRNAA-UGC,,transfer RNA alanine (anticodon UGC),Un
119624140,TRNAD-GUC,,transfer RNA aspartic acid (anticodon GUC),Un
119624139,TRNAF-GAA,,transfer RNA phenylalanine (anticodon GAA),Un
119624138,TRNAS-CGA,,transfer RNA serine (anticodon CGA),Un
119624137,TRNAD-GUC,,transfer RNA aspartic acid (anticodon GUC),Un
119624136,TRNAD-GUC,,transfer RNA aspartic acid (anticodon GUC),Un
119624135,TRNAW-CCA,,transfer RNA tryptophan (anticodon CCA),Un
119624134,TRNAA-UGC,,transfer RNA alanine (anticodon UGC),Un
119624133,TRNAD-GUC,,transfer RNA aspartic acid (anticodon GUC),Un
119624132,LOC119624132,,U4 spliceosomal RNA,Un
119624131,LOC119624131,,U4 spliceosomal RNA,Un
119624130,LOC119624130,,U4 spliceosomal RNA,Un
119624129,LOC119624129,,U4 spliceosomal RNA,Un
119624128,LOC119624128,,U4 spliceosomal RNA,Un
119624127,LOC119624127,,small nucleolar RNA U3,Un
119624126,LOC119624126,,small nucleolar RNA U3,Un
119624125,LOC119624125,,small nucleolar RNA U3,Un
119624124,LOC119624124,,small nucleolar RNA U3,Un
119624123,LOC119624123,,small nucleolar RNA U3,Un
119624122,LOC119624122,,U2 spliceosomal RNA,Un
119624121,LOC119624121,,U2 spliceosomal RNA,Un
119624120,LOC119624120,,U2 spliceosomal RNA,Un
119624119,LOC119624119,,U2 spliceosomal RNA,Un
119624118,LOC119624118,,U2 spliceosomal RNA,Un
119624117,LOC119624117,,U2 spliceosomal RNA,Un
119624116,LOC119624116,,U2 spliceosomal RNA,Un
119624115,LOC119624115,,U2 spliceosomal RNA,Un
119624114,LOC119624114,,U2 spliceosomal RNA,Un
119624113,LOC119624113,,U2 spliceosomal RNA,Un
119624112,LOC119624112,,U2 spliceosomal RNA,Un
119624111,LOC119624111,,U2 spliceosomal RNA,Un
119624110,LOC119624110,,U2 spliceosomal RNA,Un
119624109,LOC119624109,,U2 spliceosomal RNA,Un
119624108,LOC119624108,,U2 spliceosomal RNA,Un
119624107,LOC119624107,,U1 spliceosomal RNA,Un
119624106,LOC119624106,,small nucleolar RNA U13,Un
119624105,LOC119624105,,small nucleolar RNA U13,Un
119624104,LOC119624104,,small nucleolar RNA U13,Un
119624103,LOC119624103,,U1 spliceosomal RNA,Un
119624102,LOC119624102,,small nucleolar RNA U13,Un
119624101,LOC119624101,,small nucleolar RNA U13,Un
119624100,LOC119624100,,small nucleolar RNA U13,Un
119624099,LOC119624099,,small nucleolar RNA U13,Un
119624098,LOC119624098,,small nucleolar RNA U13,Un
119624097,LOC119624097,,small nucleolar RNA U13,Un
119624096,LOC119624096,,small nucleolar RNA U13,Un
119624095,LOC119624095,,small nucleolar RNA U13,Un
119624094,LOC119624094,,small nucleolar RNA U13,Un
119624093,LOC119624093,,small nucleolar RNA U13,Un
119624092,LOC119624092,,U1 spliceosomal RNA,Un
119624091,LOC119624091,,small nucleolar RNA U13,Un
119624090,LOC119624090,,small nucleolar RNA U13,Un
119624089,LOC119624089,,small nucleolar RNA U13,Un
119624088,LOC119624088,,small nucleolar RNA U13,Un
119624087,LOC119624087,,small nucleolar RNA U13,Un
119624086,LOC119624086,,small nucleolar RNA U13,Un
119624085,LOC119624085,,small nucleolar RNA U13,Un
119624084,LOC119624084,,small nucleolar RNA U13,Un
119624083,LOC119624083,,small nucleolar RNA U13,Un
119624082,LOC119624082,,small nucleolar RNA U13,Un
119624081,LOC119624081,,U1 spliceosomal RNA,Un
119624080,LOC119624080,,small nucleolar RNA U13,Un
119624079,LOC119624079,,small nucleolar RNA U13,Un
119624078,LOC119624078,,small nucleolar RNA U13,Un
119624077,LOC119624077,,small nucleolar RNA U13,Un
119624076,LOC119624076,,small nucleolar RNA U13,Un
119624075,LOC119624075,,small nucleolar RNA U13,Un
119624074,LOC119624074,,small nucleolar RNA U13,Un
119624073,LOC119624073,,small nucleolar RNA U13,Un
119624072,LOC119624072,,U6atac minor spliceosomal RNA,Un
119624071,LOC119624071,,U6atac minor spliceosomal RNA,Un
119624070,LOC119624070,,U1 spliceosomal RNA,Un
119624069,LOC119624069,,small nucleolar RNA SNORA11,Un
119624068,LOC119624068,,small nucleolar RNA SNORD77,Un
119624067,LOC119624067,,small nucleolar RNA SNORD65,Un
119624066,LOC119624066,,small nucleolar RNA SNORA53,Un
119624065,LOC119624065,,small nucleolar RNA SNORA49,Un
119624064,LOC119624064,,small nucleolar RNA SNORA40,Un
119624063,LOC119624063,,small nucleolar RNA SNORA17,Un
119624062,LOC119624062,,small nucleolar RNA SNORA48,Un
119624061,LOC119624061,,small nucleolar RNA SNORA27,Un
119624060,LOC119624060,,small nucleolar RNA SNORA51,Un
119624059,LOC119624059,,U1 spliceosomal RNA,Un
119624058,LOC119624058,,small nucleolar RNA SNORA51,Un
119624057,LOC119624057,,small nucleolar RNA SNORA38,Un
119624056,LOC119624056,,small nucleolar RNA SNORA18,Un
119624055,LOC119624055,,small Cajal body-specific RNA 4,Un
119624054,LOC119624054,,small nucleolar RNA SNORA22,Un
119624053,LOC119624053,,small nucleolar RNA SNORA9,Un
119624052,LOC119624052,,small nucleolar RNA SNORA2/SNORA34 family,Un
119624051,LOC119624051,,small nucleolar RNA SNORA2/SNORA34 family,Un
119624050,LOC119624050,,small nucleolar RNA SNORA2/SNORA34 family,Un
119624049,LOC119624049,,small nucleolar RNA SNORA24,Un
119624048,LOC119624048,,U1 spliceosomal RNA,Un
119624047,LOC119624047,,small nucleolar RNA SNORA8,Un
119624046,LOC119624046,,small nucleolar RNA SNORA3/SNORA45 family,Un
119624045,LOC119624045,,small nucleolar RNA SNORD74,Un
119624044,LOC119624044,,small nucleolar RNA SNORD74,Un
119624043,LOC119624043,,small nucleolar RNA SNORD50,Un
119624042,LOC119624042,,small nucleolar RNA SNORD50,Un
119624041,LOC119624041,,small nucleolar RNA SNORD56,Un
119624040,LOC119624040,,small nucleolar RNA SNORD59,Un
119624039,LOC119624039,,small nucleolar RNA SNORD59,Un
119624038,LOC119624038,,small nucleolar RNA SNORA64/SNORA10 family,Un
119624037,LOC119624037,,small nucleolar RNA SNORA64/SNORA10 family,Un
119624036,LOC119624036,,small nucleolar RNA SNORA70,Un
119624035,LOC119624035,,small nucleolar RNA SNORA70,Un
119624034,LOC119624034,,small nucleolar RNA SNORA70,Un
119624033,LOC119624033,,small nucleolar RNA SNORA70,Un
119624032,LOC119624032,,small nucleolar RNA SNORD79,Un
119624031,LOC119624031,,small nucleolar RNA SNORD42,Un
119624030,LOC119624030,,small nucleolar RNA SNORD22,Un
119624029,LOC119624029,,U8 small nucleolar RNA,Un
119624028,LOC119624028,,small nucleolar RNA SNORA75,Un
119624027,LOC119624027,,small nucleolar RNA SNORD73,Un
119624026,LOC119624026,,small nucleolar RNA SNORD73,Un
119624025,LOC119624025,,U7 small nuclear RNA,Un
119624024,LOC119624024,,U7 small nuclear RNA,Un
119624023,LOC119624023,,U7 small nuclear RNA,Un
119624022,LOC119624022,,U7 small nuclear RNA,Un
119624021,LOC119624021,,U7 small nuclear RNA,Un
119624020,LOC119624020,,U7 small nuclear RNA,Un
119624019,LOC119624019,,U7 small nuclear RNA,Un
119624018,LOC119624018,,U7 small nuclear RNA,Un
119624017,LOC119624017,,U7 small nuclear RNA,Un
119624016,LOC119624016,,U7 small nuclear RNA,Un
119624015,LOC119624015,,U7 small nuclear RNA,Un
119624014,LOC119624014,,U7 small nuclear RNA,Un
119624013,LOC119624013,,U6 spliceosomal RNA,Un
119624012,LOC119624012,,U6 spliceosomal RNA,Un
119624011,LOC119624011,,U6 spliceosomal RNA,Un
119624010,LOC119624010,,U6 spliceosomal RNA,Un
119624009,LOC119624009,,U6 spliceosomal RNA,Un
119624008,LOC119624008,,U6 spliceosomal RNA,Un
119624007,LOC119624007,,U6 spliceosomal RNA,Un
119624006,LOC119624006,,U6 spliceosomal RNA,Un
119624005,LOC119624005,,U6 spliceosomal RNA,Un
119624004,LOC119624004,,U6 spliceosomal RNA,Un
119624003,LOC119624003,,U6 spliceosomal RNA,Un
119624002,LOC119624002,,U6 spliceosomal RNA,Un
119624001,LOC119624001,,U6 spliceosomal RNA,Un
119624000,LOC119624000,,U6 spliceosomal RNA,Un
119623999,LOC119623999,,U6 spliceosomal RNA,Un
119623998,LOC119623998,,U6 spliceosomal RNA,Un
119623997,LOC119623997,,U6 spliceosomal RNA,Un
119623996,LOC119623996,,U6 spliceosomal RNA,Un
119623995,LOC119623995,,U6 spliceosomal RNA,Un
119623994,LOC119623994,,U6 spliceosomal RNA,Un
119623993,LOC119623993,,U6 spliceosomal RNA,Un
119623992,LOC119623992,,U6 spliceosomal RNA,Un
119623991,LOC119623991,,U6 spliceosomal RNA,Un
119623990,LOC119623990,,U6 spliceosomal RNA,Un
119623989,LOC119623989,,U6 spliceosomal RNA,Un
119623988,LOC119623988,,U6 spliceosomal RNA,Un
119623987,LOC119623987,,U6 spliceosomal RNA,Un
119623986,LOC119623986,,U6 spliceosomal RNA,Un
119623985,LOC119623985,,U6 spliceosomal RNA,Un
119623984,LOC119623984,,U6 spliceosomal RNA,Un
119623983,LOC119623983,,U6 spliceosomal RNA,Un
119623982,LOC119623982,,U6 spliceosomal RNA,Un
119623981,LOC119623981,,U6 spliceosomal RNA,Un
119623980,LOC119623980,,U6 spliceosomal RNA,Un
119623979,LOC119623979,,U6 spliceosomal RNA,Un
119623978,LOC119623978,,U6 spliceosomal RNA,Un
119623977,LOC119623977,,U6 spliceosomal RNA,Un
119623976,LOC119623976,,U6 spliceosomal RNA,Un
119623975,LOC119623975,,U6 spliceosomal RNA,Un
119623974,LOC119623974,,U6 spliceosomal RNA,Un
119623973,LOC119623973,,U6 spliceosomal RNA,Un
119623972,LOC119623972,,uncharacterized LOC119623972,Un
119623971,LOC119623971,,U6 spliceosomal RNA,Un
119623970,LOC119623970,,U6 spliceosomal RNA,Un
119623969,LOC119623969,,U6 spliceosomal RNA,Un
119623968,LOC119623968,,U6 spliceosomal RNA,Un
119623967,LOC119623967,,U6 spliceosomal RNA,Un
119623966,LOC119623966,,U6 spliceosomal RNA,Un
119623965,LOC119623965,,U6 spliceosomal RNA,Un
119623964,LOC119623964,,U6 spliceosomal RNA,Un
119623963,LOC119623963,,U6 spliceosomal RNA,Un
119623962,LOC119623962,,U6 spliceosomal RNA,Un
119623961,LOC119623961,,U6 spliceosomal RNA,Un
119623960,LOC119623960,,U6 spliceosomal RNA,Un
119623959,LOC119623959,,U6 spliceosomal RNA,Un
119623958,LOC119623958,,U6 spliceosomal RNA,Un
119623957,LOC119623957,,U6 spliceosomal RNA,Un
119623956,LOC119623956,,U6 spliceosomal RNA,Un
119623955,LOC119623955,,U6 spliceosomal RNA,Un
119623954,LOC119623954,,U6 spliceosomal RNA,Un
119623953,LOC119623953,,U6 spliceosomal RNA,Un
119623952,LOC119623952,,U6 spliceosomal RNA,Un
119623951,LOC119623951,,U6 spliceosomal RNA,Un
119623950,LOC119623950,,U6 spliceosomal RNA,Un
119623949,LOC119623949,,U6 spliceosomal RNA,Un
119623948,LOC119623948,,U6 spliceosomal RNA,Un
119623947,LOC119623947,,U6 spliceosomal RNA,Un
119623946,LOC119623946,,uncharacterized LOC119623946,Un
119623945,LOC119623945,,U6 spliceosomal RNA,Un
119623944,LOC119623944,,U6 spliceosomal RNA,Un
119623943,LOC119623943,,U6 spliceosomal RNA,Un
119623942,LOC119623942,,U6 spliceosomal RNA,Un
119623941,LOC119623941,,U6 spliceosomal RNA,Un
119623940,LOC119623940,,U6 spliceosomal RNA,Un
119623939,LOC119623939,,U6 spliceosomal RNA,Un
119623938,LOC119623938,,U6 spliceosomal RNA,Un
119623937,LOC119623937,,U6 spliceosomal RNA,Un
119623936,LOC119623936,,U6 spliceosomal RNA,Un
119623935,LOC119623935,,U6 spliceosomal RNA,Un
119623934,LOC119623934,,U6 spliceosomal RNA,Un
119623933,LOC119623933,,U6 spliceosomal RNA,Un
119623932,LOC119623932,,U6 spliceosomal RNA,Un
119623931,LOC119623931,,U6 spliceosomal RNA,Un
119623930,LOC119623930,,U6 spliceosomal RNA,Un
119623929,LOC119623929,,U6 spliceosomal RNA,Un
119623928,LOC119623928,,U6 spliceosomal RNA,Un
119623927,LOC119623927,,U6 spliceosomal RNA,Un
119623926,LOC119623926,,U6 spliceosomal RNA,Un
119623925,LOC119623925,,U6 spliceosomal RNA,Un
119623924,LOC119623924,,U6 spliceosomal RNA,Un
119623923,LOC119623923,,U6 spliceosomal RNA,Un
119623922,LOC119623922,,U6 spliceosomal RNA,Un
119623921,LOC119623921,,U6 spliceosomal RNA,Un
119623920,LOC119623920,,U6 spliceosomal RNA,Un
119623919,LOC119623919,,U6 spliceosomal RNA,Un
119623918,LOC119623918,,U6 spliceosomal RNA,Un
119623917,LOC119623917,,U6 spliceosomal RNA,Un
119623916,LOC119623916,,U5 spliceosomal RNA,Un
119623915,LOC119623915,,U5 spliceosomal RNA,Un
119623914,LOC119623914,,U4 spliceosomal RNA,Un
119623913,LOC119623913,,U4 spliceosomal RNA,Un
119623912,LOC119623912,,U4 spliceosomal RNA,Un
119623911,LOC119623911,,U4 spliceosomal RNA,Un
119623910,LOC119623910,,5S ribosomal RNA,Un
119623909,LOC119623909,,60S ribosomal protein L30-like,Un
119623908,LOC119623908,,wiskott-Aldrich syndrome protein homolog,Un
119623907,LOC119623907,,putative transmembrane protein encoded by LINC00477,Un
119623906,LOC119623906,,uncharacterized LOC119623906,Un
119623905,LOC119623905,,uncharacterized LOC119623905,Un
119623904,LOC119623904,,uncharacterized LOC119623904,Un
119623903,LOC119623903,,60S ribosomal protein L37-like,Un
119623902,LOC119623902,,uncharacterized LOC119623902,Un
119623901,LOC119623901,,uncharacterized LOC119623901,Un
119623900,LOC119623900,,HIG1 domain family member 1A; mitochondrial-like,Un
119623899,LOC119623899,,60S ribosomal protein L35a-like,Un
119623898,LOC119623898,,uncharacterized LOC119623898,Un
119623896,LOC119623896,,uncharacterized LOC119623896,Un
119623895,LOC119623895,,uncharacterized LOC119623895,Un
119623894,LOC119623894,,uncharacterized LOC119623894,Un
119623893,LOC119623893,,uncharacterized LOC119623893,Un
119623892,LOC119623892,,uncharacterized LOC119623892,Un
119623891,LOC119623891,,keratin; type II cuticular Hb1-like,Un
119623890,LOC119623890,,keratin; type II cuticular Hb5-like,Un
119623889,LOC119623889,,uncharacterized LOC119623889,Un
119623888,LOC119623888,,ADP-ribosylation factor-like protein 2-binding protein,Un
119623887,LOC119623887,,uncharacterized LOC119623887,Un
119623886,LOC119623886,,uncharacterized LOC119623886,Un
119623885,LOC119623885,,uncharacterized LOC119623885,Un
119623884,LOC119623884,,uncharacterized LOC119623884,Un
119623883,LOC119623883,,uncharacterized LOC119623883,Un
119623882,LOC119623882,,uncharacterized LOC119623882,Un
119623881,LOC119623881,,uncharacterized LOC119623881,Un
119623880,LOC119623880,,uncharacterized LOC119623880,Un
119623879,LOC119623879,,uncharacterized LOC119623879,Un
119623878,LOC119623878,,60S ribosomal protein L36a-like,Un
119623877,LOC119623877,,uncharacterized LOC119623877,Un
119623876,LOC119623876,,V-type proton ATPase subunit E 1-like,Un
119623875,LOC119623875,,uncharacterized LOC119623875,Un
119623874,LOC119623874,,uncharacterized LOC119623874,Un
119623873,LOC119623873,,60S ribosomal protein L32-like,Un
119623872,LOC119623872,,40S ribosomal protein SA-like,Un
119623871,LOC119623871,,uncharacterized LOC119623871,Un
119623870,LOC119623870,,uncharacterized LOC119623870,Un
119623869,LOC119623869,,uncharacterized LOC119623869,Un
119623868,LOC119623868,,39S ribosomal protein L21; mitochondrial-like,Un
119623867,LOC119623867,,keratin; type II cytoskeletal 8-like,Un
119623866,LOC119623866,,uncharacterized LOC119623866,Un
119623865,LOC119623865,,uncharacterized LOC119623865,Un
119623864,LOC119623864,,glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1-like,Un
119623863,LOC119623863,,uncharacterized LOC119623863,Un
119623862,LOC119623862,,uncharacterized LOC119623862,Un
119623861,LOC119623861,,uncharacterized LOC119623861,Un
119623860,LOC119623860,,uncharacterized LOC119623860,Un
119623859,LOC119623859,,transmembrane protein 141-like,Un
119623858,LOC119623858,,uncharacterized LOC119623858,Un
119623856,LOC119623856,,uncharacterized LOC119623856,Un
119623855,LOC119623855,,uncharacterized LOC119623855,Un
119623854,LOC119623854,,uncharacterized LOC119623854,Un
119623853,LOC119623853,,uncharacterized LOC119623853,Un
119623852,LOC119623852,,60S ribosomal protein L7-like,Un
